question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_38,What record label did the performer of The Place and the Time belong to?,Columbia Records,columbia records,1.0,1.0,,1859,3,1890,0.024918332928791642,0.6376282500568777,20,9,1,3,the place and the time,the place and the time
q_39,Who is the child of the person who followed Tihomir of Serbia?,Saint Sava,miroslav,0.0,0.0,,1860,3,1904,0.0703369160182774,0.9286877079866827,8,30,5,3,"tihomir, stracimir zavidović, stefan nemanja, miroslav, byzantium",tihomir of serbia
q_40,What team was Anna Benson's husband on?,Pittsburgh Pirates,pittsburgh pirates,1.0,1.0,,23715,4,23761,0.03178675007075071,1.61461287480779,21,30,1,3,anna benson,anna benson
q_41,What place does the administrative territorial entity that Juba is located in share a border with?,Eastern Equatoria,terekeka,0.0,0.0,,4713,3,4749,0.021408499917015433,0.8026615830603987,20,30,1,3,juba,juba
q_42,Where was the spouse of Frances Tupper born?,Amherst,middlesex,0.0,0.0,,31296,3,31344,3.3330457920674235,1.4518412500619888,17,30,5,3,"sir charles tupper, frances amélia tupper, benjamin tupper, frances freeling broderip, winchmore hill",frances tupper
q_43,Who founded the political party of Dimuthu Bandara Abayakoon?,Rohana Wijeweera,None of the above,0.0,0.0,,434,4,467,0.017618250101804733,0.672387125203386,5,6,1,3,dimuthu bandara abayakoon,dimuthu bandara abayakoon
q_44,Bancroft's county borders what county?,Haliburton County,hastings county,0.0,0.5,,7797,4,7837,1.1189736248925328,1.535569875035435,25,30,1,3,bancroft,bancroft
q_45,In which county is Mark Dismore's birthplace located?,Hancock County,knox county,0.0,0.5,,22248,3,22282,2.1069085001945496,1.1251179589889944,22,30,1,3,mark dismore,mark dismore
q_46,Who was the sibling of Nannina de' Medici?,Giuliano de' Medici,lorenzo de' medici,0.0,0.6666666666666666,,1119,6,1175,0.16854379209689796,0.7956148749217391,9,9,1,3,nannina de' medici,nannina de' medici
q_47,What county is the NRHEG High School located in?,Waseca County,waseca county,1.0,1.0,,30796,4,30847,1.0070629159454256,1.4611214171163738,24,30,1,3,nrheg high school,nrheg high school
q_48,What league does the team that occupies the Rabat Ajax Football Ground belong to?,Maltese Premier League,maltese premier league,1.0,1.0,,1520,4,1572,0.25188829097896814,0.8099365830421448,12,17,1,3,rabat ajax football ground,rabat ajax football ground
q_49,Who was married to the star of No Escape?,John Profumo,john profumo,1.0,1.0,,370,3,416,0.3438151250593364,0.5467267921194434,4,6,1,3,no escape,no escape
q_50,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Hubbard County,hubbard county,1.0,1.0,,18081,3,18131,0.1954632089473307,1.3117286670021713,21,24,1,3,kprm,kprm
q_51,Where are the headquarters for the publisher of In the Shadow of Greatness?,Annapolis,annapolis,1.0,1.0,,21732,2,21783,0.1850274580065161,2.335014290874824,21,30,1,3,in the shadow of greatness,in the shadow of greatness
q_52,Who is part of the band that performed Full Cooperation?,Erick Sermon,def squad,0.0,0.0,,734,2,775,0.019955666968598962,0.7977282081265002,11,8,1,3,full cooperation,full cooperation
q_53,The territory containing Bansaan Island is located at which island?,Panglao Island,bohol island,0.0,0.5,,624,3,673,0.08211995800957084,0.8095239589456469,5,12,5,3,"bansaan, bohol island, talibon, badu island, mouac island",bansaan island
q_54,In which county did Snappy Tomato Pizza form?,Kenton County,kenton county,1.0,1.0,,25434,3,25482,0.08048979192972183,1.4234390421770513,21,30,1,3,snappy tomato pizza,snappy tomato pizza
q_55,What's the place of birth of the former member of The Sunnyboys?,Kingscliff,kingscliff,1.0,1.0,,5785,2,5826,0.29005366703495383,0.6773260419722646,13,30,5,3,"sunnyboys, kids in dust, mushroom 25 concert, dig it up, jeremy oxley",the sunnyboys
q_56,In which district was Ernie Watts born?,West Berkshire,woolhampton,0.0,0.0,,8686,2,8734,0.3507385831326246,0.9972495830152184,15,30,1,3,ernie watts,ernie watts
q_57,Which county does Lloyd Dane's birthplace belong to?,Miller County,miller county,1.0,1.0,,17788,2,17832,0.40089620812796056,1.1049549588933587,29,30,1,3,lloyd dane,lloyd dane
q_58,Who is the spouse of the screenwriter of The Actress?,Garson Kanin,garson kanin,1.0,1.0,,2279,4,2325,0.07493829191662371,0.7672788749914616,18,30,1,3,the actress,the actress
q_59,What award was received by the person who authored Missing Person?,Nobel Prize in Literature,patrick modiano,0.0,0.0,,32511,3,32555,0.23598995804786682,1.4840609580278397,23,30,1,3,missing person,missing person
q_60,What event caused the founder of Australia's liberal party to become Prime Minister?,Lyons' death in 1939,lyons government,0.0,0.3333333333333333,,7148,3,7187,0.6553582500200719,0.9055047079455107,10,30,5,3,"the liberal-national coalition, julie bishop, united australia party, september 2015 liberal leadership ballot, liberal party of canada",australia's liberal party
q_61,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Lyons' death in 1939,death of 'joseph lyons',0.0,0.5,,22165,8,22208,6.1132950419560075,1.2152743749320507,16,30,1,3,liberal party of australia,liberal party of australia
q_62,What was the average per capita GVA in 2013 of the country which created Burma's academic system?,"£23,755",human development index,0.0,0.0,,32405,3,32447,6.949041957966983,1.8084546669851989,11,30,3,3,"burma, gross national income at purchasing power parity per capita, 2013","burma, gva, 2013"
q_63,Who is the spouse of the creator of The Nanny Reunion: A Nosh to Remember?,Peter Marc Jacobson,peter marc jacobson,1.0,1.0,,30366,5,30421,3.400409375084564,1.5310991669539362,18,30,5,3,"fran drescher, la cage aux folles, daniel davis, ann hampton callaway, the nanny",the nanny reunion: a nosh to remember
q_64,Who founded the publisher of The Final Testament of the Holy Bible?,Larry Gagosian,larry gagosian,1.0,1.0,,48384,5,48434,4.8125378750264645,1.7781880002003163,18,30,1,3,the final testament of the holy bible,the final testament of the holy bible
q_65,During which era was the company that makes Nirbhay founded?,From the 1950s to the 1970s,1950s and 1970s,0.0,0.5714285714285715,,9912,12,9953,3.2488803749438375,0.6798582090996206,19,30,1,3,nirbhay,nirbhay
q_66,During what era was the manufacturer of Agni-V founded?,From the 1950s to the 1970s,1950s and 1970s,0.0,0.5714285714285715,,13274,12,13332,2.936771084088832,1.3154619161505252,19,30,1,3,agni-v,agni-v
q_67,In what era was the company known as the manufacturer of Agni-V founded?,From the 1950s to the 1970s,defence research and development organisation,0.0,0.0,,9660,5,9712,3.097406334010884,1.0920734158717096,20,30,1,3,agni-v,agni-v
q_68,What city is located in the county containing Qiantong?,Ningbo,ningbo,1.0,1.0,,5040,2,5089,0.9557481249794364,0.879570540972054,11,30,1,3,qiantong,qiantong
q_69,What is the performer of Heartbeat named after?,Natalie Albino,nicole and natalie,0.0,0.4,,21057,5,21108,0.5449064581189305,1.5040584590751678,6,30,1,3,heartbeat,heartbeat
q_70,The Move Ya Body song's band is named after who?,Natalie Albino,nicole and natalie,0.0,0.4,,17397,5,17447,1.187217665836215,1.179196208016947,14,30,1,3,move ya body,move ya body
q_71,When did the spacecraft that detected storms on Neptune leave our solar system?,"August 30, 2007",The knowledge graph does not contain information about when Voyager 2 left the solar system.,0.0,0.0,,3698,17,3755,1.299285083077848,1.0304257499519736,16,30,2,3,"neptune, solar system","neptune, solar system"
q_72,The Nicole and Natalie album's band is named after who?,Natalie Albino,nicole and natalie albino,0.0,0.6666666666666666,,20075,7,20132,0.21651995787397027,1.3042761250399053,5,30,1,3,nicole and natalie,nicole and natalie
q_73,Where was the founder of the National Women's Party born?,Mount Laurel Township,paulsdale,0.0,0.0,,28593,3,28646,14.282598916208372,1.560327084036544,5,30,5,3,"national women's caucus, national woman's party, women's national anti-suffrage league, national league for opposing woman suffrage, silent sentinels",national women's party
q_74,What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Mount Laurel Township,Paulsdale,0.0,0.0,,24608,3,24657,59.68238729098812,1.2329285829328,14,30,2,3,"equal rights amendment, congress","equal rights amendment, congress"
q_75,The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Scottish Parliament Building,scottish parliament building in edinburgh,0.0,0.7499999999999999,,7476,7,7526,0.6558187920600176,0.7914556248579174,22,30,5,3,"directory of public worship, westminster assembly, scottish parliament, anglican churches, anglican communion",the directory of public worship
q_76,Where was the person featured on the Chester Arthur coin born?,Mount Laurel Township,paulsdale,0.0,0.0,,34126,3,34175,16.221373791107908,1.4099253341555595,21,30,5,3,"chester a. arthur, chester alan arthur ii, alice paul, st. anthony, arthur curry",chester arthur
q_77,"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",Scottish Parliament Building,Argentina,0.0,0.0,,1583,1,1624,0.0636663748882711,0.7824900408741087,14,11,1,3,2004,2004
q_78,The city which contains Broadhurst Park shares a border with what town?,Middleton,chadderton,0.0,0.0,,8210,3,8245,0.04471633397042751,0.8837564580608159,17,20,1,3,broadhurst park,broadhurst park
q_79,What is the record label of the Metalworks Studio founder?,TML Entertainment,hollywood records,0.0,0.0,,30808,3,30861,3.834180333185941,1.5094177080318332,15,30,5,3,"metalworks production group, metalworks studios, metalworks institute, canadian music & broadcast industry award, gil moore",metalworks studio
q_80,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,Delaware River,delaware river,1.0,1.0,,17110,3,17161,1.2718825419433415,1.2525240830145776,11,30,1,3,bartram's covered bridge,bartram's covered bridge
q_81,What is the ruler of the underworld in ancient Egypt a part of?,ancient Egyptian religion,osiris,0.0,0.0,,2040,2,2083,0.27874974999576807,0.7620532910805196,21,30,3,3,"underworld, fourth dynasty of egypt, egyptian hieroglyphs","underworld, ancient egypt"
q_82,What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,ancient Egyptian religion,1.0,1.0,,2253,3,2293,0.24986487510614097,0.988095625070855,8,30,4,3,"geb, heru-ur, fourth dynasty of egypt, old kingdom","god of the underworld, ancient egypt"
q_83,In which district was Alhandra born?,Lisbon District,Lisbon District,1.0,1.0,,1139,3,1170,0.051685000071302056,0.5151950409635901,2,4,1,3,alhandra,alhandra
q_84,In which state is Vera Barbosa's place of birth located?,Lisbon District,portugal,0.0,0.0,,9493,2,9524,1.0922978750895709,1.0186439170502126,22,30,1,3,vera barbosa,vera barbosa
q_85,In which state is Póvoa de Santa Iria's municipality located?,Lisbon District,Póvoa de Santa Iria,0.0,0.0,,4127,8,4178,1.1521149999462068,0.6852287908550352,16,30,5,3,"são francisco de itabapoana, póvoa de lanhoso, santo antônio de pádua, penacova, ipiguá",póvoa de santa iria
q_86,How old was Mary when engaged to the person from whom São José dos Campos takes it's name?,12–14 years old,None,0.0,0.0,,5289,1,5337,3.9620258749928325,0.9640053329057992,18,30,2,3,"mary, são josé dos campos","mary, são josé dos campos, são josé"
q_87,Where was Mary's betrothed born?,Nazareth,No information available.,0.0,0.0,,3858,4,3904,1.403599166078493,0.7850042500067502,21,30,1,3,mary,mary
q_88,Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,cabo verde,0.0,0.0,,4375,3,4414,0.12983891693875194,0.8515359999146312,21,30,1,3,iso 3166-2:cv,iso 3166-2:cv
q_89,Where is Assomada located?,central Atlantic Ocean,NONE,0.0,0.0,,3934,1,3981,0.22345279110595584,0.7404179580044001,18,30,5,3,"somiedo, gedeb asasa, barredos, candamo, gambarie",assomada
q_90,Where is Amílcar Cabral International Airport?,central Atlantic Ocean,cabo verde,0.0,0.0,,5571,3,5622,0.08841370791196823,0.7362254168838263,19,28,1,3,amílcar cabral international airport,amílcar cabral international airport
q_91,Where was the person who wrote about the rioting being a dividing factor in Birmingham educated?,University of Glasgow,university of glasgow,1.0,1.0,,28906,4,28958,6.23869283311069,2.1966087089385837,20,30,1,3,birmingham,birmingham
q_92,Where was the designer of the Lap Engine educated?,University of Glasgow,university of glasgow,1.0,1.0,,11968,4,12018,0.18082579202018678,1.0505503749009222,21,30,1,3,lap engine,lap engine
q_93,Where was the creator of the Lap Engine educated?,University of Glasgow,university of glasgow,1.0,1.0,,12781,4,12811,0.16945416713133454,0.8508539157919586,21,30,1,3,lap engine,lap engine
q_94,The 1967 Federation Cup is an instance of this tournament which is named after what organization?,International Tennis Federation,International Tennis Federation,1.0,1.0,,40963,3,41013,46.35429475014098,1.8516009580343962,7,30,3,3,"1968 fiba intercontinental cup, blau-weiss tennis club, federation cup","1967 federation cup, federation cup"
q_95,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,international tennis federation,1.0,1.0,,25272,3,25321,5.51944520813413,1.829662166070193,16,30,5,3,"kooyong lawn tennis club, 1959 fa cup final, 1958-59 fa cup, 1968 fiba intercontinental cup, fed cup",1965 federation cup
q_96,What is the competition the 1972 Federation Cup is part of named after?,International Tennis Federation,fed cup,0.0,0.0,,39149,2,39197,50.54244512482546,1.560763540910557,7,30,5,3,"ellis park, federation cup, 1968 fiba intercontinental cup, 1974 world cup, 1979–80 coupe de france",1972 federation cup
q_97,"What is the capital of the county which contains Hickory Grove Estates, Mississippi?",Starkville,oktibbeha county,0.0,0.0,,18256,5,18305,17.267947915941477,1.3154645841568708,25,30,2,3,"hickory grove estates, mississippi","hickory grove estates, mississippi"
q_98,Who is the father of the performer of Je dis aime?,Louis Chedid,louis chedid,1.0,1.0,,7080,4,7130,0.16826333291828632,0.9751965408213437,13,16,1,3,je dis aime,je dis aime
q_99,Who is the father of the Labo M performer?,Louis Chedid,louis chedid,1.0,1.0,,6853,4,6908,0.12306674988940358,0.9898399580270052,5,18,1,3,labo m,labo m
q_100,Who is the father of the performer of Qui de noux deux?,Louis Chedid,louis chedid,1.0,1.0,,7216,4,7261,1.2037695001345128,0.9393279170617461,6,30,5,3,"qui de nous deux, france 2, je te dis tout, nolwenn leroy, les trois cloches",qui de noux deux
q_101,Who is the child of the cast member of Green Ice?,Tatum O'Neal,"prince edward, earl of wessex",0.0,0.0,,40651,9,40709,3.7883941249456257,2.4654177089687437,15,30,1,3,green ice,green ice
q_102,Who is the sibling of the actress who played Susan Walker in Miracle on 34th street?,Lana Wood,lana wood,1.0,1.0,,17337,2,17381,20.006906541995704,1.0341795419808477,20,30,2,3,"susan walker, miracle on 34th street","susan walker, miracle on 34th street"
q_103,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,lana wood,1.0,1.0,,16940,2,16990,1.4628772910218686,1.49803820787929,23,30,3,3,"mrs. shellhammer, mr. gimbel, natalie wood","miracle on 34th street 1947, natalie wood"
q_104,Whose sister played Susie in miracle on 34th street?,Lana Wood,natalie wood,0.0,0.5,,17066,3,17106,21.942091583972797,2.4976635831408203,23,30,2,3,"susie, miracle on 34th street","susie, miracle on 34th street"
q_105,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Hewlett Packard,hewlett-packard,0.0,0.0,,5329,5,5376,0.6456535409670323,0.8345465001184493,19,30,2,3,"1994, 2002","1994, 2002"
q_106,What company merged in 2002 with the CEMM developer?,Hewlett Packard,cryo interactive,0.0,0.0,,3263,3,3306,0.2970361658371985,0.7603135840035975,19,29,5,3,"realmforge studios, cryptic comet, emg, seta corporation, cờ rôm+",cemm developer
q_107,"In 2002, what company merged with the top PC manufacturer from 1994?",Hewlett Packard,hewlett-packard,0.0,0.0,,2226,5,2279,2.7918158338870853,0.7248012500349432,12,30,5,3,"ast research, gateway, compaq, pc's limited, asus",top pc manufacturer
q_108,What body of water includes the terrain feature where Coffee Swamp is located?,Lake Superior,lake superior,1.0,1.0,,2454,2,2502,0.05658145807683468,0.6803383748047054,7,13,1,3,coffee swamp,coffee swamp
q_109,Who has played for both West Ham Ajax and the team that Adam Hammill is on?,Mido,mido,1.0,1.0,,9425,2,9470,1.226331542013213,0.9808718750718981,10,30,3,3,"first division (english football), david endt, adam hammill","west ham, ajax, adam hammill"
q_110,Who has played for West Ham Ajax and the team that David Currie plays for?,Mido,Mido,1.0,1.0,,9599,2,9641,8.277099083177745,0.9673913752194494,16,30,3,3,"west ham united, de herdgang, david currie","west ham, ajax, david currie"
q_111,Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?,Mido,mido,1.0,1.0,,8741,2,8783,8.681542084086686,0.8258640409912914,13,30,3,3,"west ham united, de herdgang, malcolm graham","west ham, ajax, malcolm graham"
q_112,Who is the employer of the person Mach's principle was named after?,Charles University,"university of california, berkeley",0.0,0.3333333333333333,,2995,6,3029,0.17396154208108783,0.7835685829631984,21,30,2,3,"mach's principle, mach number","mach's principle, mach"
q_113,Who is the employer of the physicist who Mach number is named after?,Charles University,vinko dvořák,0.0,0.0,,2394,5,2448,0.07183212507516146,0.8749075001105666,16,21,1,3,mach number,mach number
q_114,Which university employed the person that Mach bands are named after?,Charles University,university of vienna,0.0,0.4,,4679,4,4730,0.3809195840731263,0.8382337498478591,19,30,1,3,ernst mach,ernst mach
q_115,Who is the spouse of a cast member from King of the Mountain?,Lisa Rinna,lisa rinna,1.0,1.0,,5243,4,5276,0.5340174580924213,0.7719773750286549,22,30,5,3,"king of the mountain (film), deborah van valkenburgh, harry hamlin, garth davis, kings mountain national military park",king of the mountain
q_116,What is the birthplace of the person after whom São José dos Campos was named?,Nazareth,são josé do mantimento,0.0,0.0,,10197,6,10233,2.923541083931923,1.4461621248628944,17,30,1,3,são josé dos campos,são josé dos campos
q_117,What year did the author of Prince Prigio die?,1912,I cannot answer this question. The knowledge graph does not contain information about the death year of any entity.,0.0,0.0,,289,21,336,0.11590566579252481,0.5754315420053899,2,4,1,3,prince prigio,prince prigio
q_118,When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,,3455,4,3488,0.09433058300055563,0.634579666890204,23,29,1,3,larry alcala,larry alcala
q_119,When did the military instruction start in the university that Paulo Manalo attended?,1912,1912,1.0,1.0,,3076,4,3112,0.305245874915272,0.6603167499415576,20,30,5,3,"paolo manalo, rafael manchola, philippines free press, college of arts and letters, university of the philippines",paulo manalo
q_120,What county shares a border with Cedar Springs?,Bell County,falls county,0.0,0.5,,4038,2,4086,0.20494875009171665,0.790534625062719,26,30,1,3,cedar springs,cedar springs
q_121,Who is the father of Empress Wang's husband?,Yang Xingmi,Yang Xingmi,1.0,1.0,,2198,3,2237,0.1798693749587983,0.634389084065333,15,30,5,3,"empress rang, empress wang zhi, wang jian, wang yuanji, wang shen'ai",empress wang
q_122,In which county was James Finch born?,Bay County,bay county,1.0,1.0,,40617,2,40668,1.175546457991004,3.987088124966249,16,30,1,3,james finch,james finch
q_123,Who is the other child of Chian Hsiao-chang's father?,Chiang Hsiao-wu,chiang hsiao-wu,1.0,1.0,,21228,6,21275,0.4404609159100801,1.1274380839895457,9,30,5,3,"chiang hsiao-chang, hsiao-yung, chiang hsiao-wen, chiang wei-kuo, chiang hsiao-wu",chian hsiao-chang
q_124,Who is the uncle of Liu Bin?,Liu Yin,No information available.,0.0,0.0,,2179,4,2228,0.24865849991329014,0.7225717499386519,10,30,5,3,"liu yao, liu guitu, liu bang, liu yaoshu, li kening",liu bin
q_125,Who is the child of Chiang Hsiao-wen's father?,Chiang Hsiao-wu,chiang hsiao-wen,0.0,0.5,,6475,6,6527,0.3465738748200238,0.9263262499589473,11,30,1,3,chiang hsiao-wen,chiang hsiao-wen
