question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_16,Where was Tyler MacDuff's child educated?,Blair High School,Blair International Baccalaureate School,0.0,0.5714285714285715,,959,6,1011,0.24302637507207692,0.690761957783252,0,30,0,0,,
q_17,Who is the spouse of the Rabbit Hole's producer?,Keith Urban,No paths found.,0.0,0.0,,1090,4,1138,0.26034637494012713,0.887624291004613,0,30,0,0,,
q_18,Who is the child of Sigrid Eskilsdotter's child?,Svante Stensson Sture,Christina Gyllenstierna,0.0,0.0,,907,5,955,0.45011641597375274,1.0487192920409143,0,30,0,0,,
q_19,In which county is Kimbrough Memorial Stadium located?,Randall County,canyon,0.0,0.0,,3568,2,3616,0.4776716250926256,0.8020940830465406,0,30,0,0,,
q_20,What record label is the performer of Almost Made Ya signed to?,Derrty Entertainment,Derrty Entertainment,1.0,1.0,,956,4,1007,0.28534820792265236,0.7463840839918703,0,30,0,0,,
q_21,Where was the author of Hannibal and Scipio educated at?,Exeter College,"Exeter College, Oxford",0.0,0.8,,2023,5,2076,0.24028879101388156,0.7306294171139598,0,30,0,0,,
q_22,In which county is Southern Maryland Electric Cooperative headquartered?,Charles County,charles county,1.0,1.0,,1941,3,1985,0.21896920818835497,1.177047833101824,0,30,0,0,,
q_23,Who is the child of the Victim of Romance performer?,Chynna Phillips,Chynna Phillips,1.0,1.0,,1131,4,1179,0.24095316720195115,0.8470694168936461,0,30,0,0,,
q_24,What county was Tim Dubois born in?,McDonald County,No paths found.,0.0,0.0,,1942,4,1994,0.45257795811630785,0.8661849580239505,0,30,0,0,,
q_25,What record label did the person who is part of The Bruce Lee Band start?,Asian Man Records,asian man records,1.0,1.0,,890,3,924,0.25109595782123506,0.8075481669511646,0,30,0,0,,
q_26,What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,Emilia Galotti,1.0,1.0,,1075,4,1126,0.2293362079653889,0.7398987920023501,0,30,0,0,,
q_27,What instrument is played by the person from The Blackout All-Stars?,conga,conga,1.0,1.0,,821,2,871,0.44069204200059175,0.6622813751455396,0,30,0,0,,
q_28,What is the seat of the county where Van Hook Township is located?,Stanley,No paths found.,0.0,0.0,,1138,4,1188,0.2298653330653906,0.809201082913205,0,30,0,0,,
q_29,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","Sir Francis Baring, 1st Baronet",No paths found.,0.0,0.0,,1090,4,1142,0.3127686670050025,0.7435130421072245,0,30,0,0,,
q_30,What group was the performer of Be the One a member of?,Jackson 5,The Jackson 5,1.0,1.0,,923,4,974,0.5742330409120768,0.6983929160051048,0,30,0,0,,
q_31,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Eddie Argos,Eddie Argos,1.0,1.0,,885,2,931,0.4010689998976886,0.8001232498791069,0,30,0,0,,
q_32,What is the network which National Cycle Route 57 is part of an example of?,national cycling route network,national cycle network,0.0,0.5714285714285715,,1020,3,1069,0.3199921671766788,0.9771782499738038,0,30,0,0,,
q_33,Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,johanne luise heiberg,1.0,1.0,,952,7,1010,0.560069666011259,0.7320350410882384,0,30,0,0,,
q_34,The Unwinding author volunteered for which organisation?,Peace Corps,Peace Corps,1.0,1.0,,989,2,1016,0.5905568338930607,0.6403100828174502,0,30,0,0,,
q_35,What is the capital of the county that Pine Springs is located in?,Van Horn,No paths found.,0.0,0.0,,2971,4,3021,0.5642492091283202,0.9058832919690758,0,30,0,0,,
q_36,What district is the headquarter of Julia's House located?,East Dorset,corfe mullen,0.0,0.0,,1652,4,1690,0.259081874974072,0.6970620830543339,0,30,0,0,,
q_37,Who is the spouse of Young Man Luther's author?,Joan Erikson,No paths found.,0.0,0.0,,1002,4,1051,0.2567841249983758,1.1942112080287188,0,30,0,0,,
q_38,What record label did the performer of The Place and the Time belong to?,Columbia Records,No paths found.,0.0,0.0,,1029,4,1083,0.28865225007757545,0.8184667078312486,0,30,0,0,,
q_39,Who is the child of the person who followed Tihomir of Serbia?,Saint Sava,No paths found.,0.0,0.0,,1013,4,1066,0.22805379191413522,1.0380857498385012,0,30,0,0,,
q_40,What team was Anna Benson's husband on?,Pittsburgh Pirates,Pittsburgh Pirates,1.0,1.0,,941,2,991,0.3922596669290215,0.7381139157805592,0,30,0,0,,
q_41,What place does the administrative territorial entity that Juba is located in share a border with?,Eastern Equatoria,eastern equatoria,1.0,1.0,,1231,3,1267,0.5454877091106027,0.6632439580280334,0,30,0,0,,
q_42,Where was the spouse of Frances Tupper born?,Amherst,No paths found.,0.0,0.0,,1046,4,1097,0.22281512501649559,0.7607984580099583,0,30,0,0,,
q_43,Who founded the political party of Dimuthu Bandara Abayakoon?,Rohana Wijeweera,Patabendi Don Jinadasa Nandasiri Wijeweera,0.0,0.28571428571428575,,1369,13,1414,0.21675958391278982,0.6232278340030462,0,30,0,0,,
q_44,Bancroft's county borders what county?,Haliburton County,No paths found.,0.0,0.0,,1040,4,1090,0.21314275008626282,1.124185249907896,0,30,0,0,,
q_45,In which county is Mark Dismore's birthplace located?,Hancock County,Hancock County,1.0,1.0,,2027,3,2077,0.21110054198652506,0.7080990001559258,0,30,0,0,,
q_46,Who was the sibling of Nannina de' Medici?,Giuliano de' Medici,"Lorenzo de' Medici, Giuliano de' Medici",0.0,0.6666666666666666,,1099,11,1156,0.2532753748819232,0.8956115830224007,0,30,0,0,,
q_47,What county is the NRHEG High School located in?,Waseca County,No paths found.,0.0,0.0,,1535,4,1588,0.293155417079106,0.7234490001574159,0,30,0,0,,
q_48,What league does the team that occupies the Rabat Ajax Football Ground belong to?,Maltese Premier League,Maltese Premier League,1.0,1.0,,967,5,1010,0.3396895411424339,0.6093588341027498,0,30,0,0,,
q_49,Who was married to the star of No Escape?,John Profumo,John Profumo,1.0,1.0,,882,3,926,0.2276062078308314,0.8085225420072675,0,30,0,0,,
q_50,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Hubbard County,Minnesota,0.0,0.0,,2632,1,2668,0.21751366695389152,0.9304517921991646,0,30,0,0,,
q_51,Where are the headquarters for the publisher of In the Shadow of Greatness?,Annapolis,"Annapolis, Maryland",0.0,0.6666666666666666,,4308,4,4341,0.44976633321493864,0.6826707089785486,0,30,0,0,,
q_52,Who is part of the band that performed Full Cooperation?,Erick Sermon,Def Squad,0.0,0.0,,879,2,918,0.22039599996060133,0.6683468751143664,0,30,0,0,,
q_53,The territory containing Bansaan Island is located at which island?,Panglao Island,bohol island,0.0,0.5,,1478,3,1521,0.21232870779931545,0.7404742911458015,0,30,0,0,,
q_54,In which county did Snappy Tomato Pizza form?,Kenton County,kenton county,1.0,1.0,,1526,3,1567,0.23725720797665417,0.7914197500795126,0,30,0,0,,
q_55,What's the place of birth of the former member of The Sunnyboys?,Kingscliff,warri,0.0,0.0,,898,2,945,0.24569058301858604,0.6676370420027524,0,30,0,0,,
q_56,In which district was Ernie Watts born?,West Berkshire,woolhampton,0.0,0.0,,1088,2,1136,0.23500737501308322,0.7787330411374569,0,30,0,0,,
q_57,Which county does Lloyd Dane's birthplace belong to?,Miller County,No paths found.,0.0,0.0,,4128,4,4177,0.2279145831707865,0.6114707919768989,0,30,0,0,,
q_58,Who is the spouse of the screenwriter of The Actress?,Garson Kanin,No paths found.,0.0,0.0,,1075,4,1122,0.2790474998764694,0.6376995830796659,0,30,0,0,,
q_59,What award was received by the person who authored Missing Person?,Nobel Prize in Literature,Prix Goncourt,0.0,0.0,,1302,3,1345,0.23307762504555285,0.6907149578910321,0,30,0,0,,
q_60,What event caused the founder of Australia's liberal party to become Prime Minister?,Lyons' death in 1939,No paths found.,0.0,0.0,,1688,4,1723,0.2155302909668535,0.6727260418701917,0,30,0,0,,
q_61,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Lyons' death in 1939,No paths found.,0.0,0.0,,1348,4,1387,0.4126490829512477,0.7110777499619871,0,30,0,0,,
q_62,What was the average per capita GVA in 2013 of the country which created Burma's academic system?,"£23,755",No paths found.,0.0,0.0,,13152,4,13203,0.3954211249947548,0.951765791978687,0,30,0,0,,
q_63,Who is the spouse of the creator of The Nanny Reunion: A Nosh to Remember?,Peter Marc Jacobson,No paths found.,0.0,0.0,,983,4,1019,0.2233575419522822,0.6459413750562817,0,30,0,0,,
q_64,Who founded the publisher of The Final Testament of the Holy Bible?,Larry Gagosian,No paths found.,0.0,0.0,,1456,4,1511,0.6269649160094559,1.1807868748437613,0,30,0,0,,
q_65,During which era was the company that makes Nirbhay founded?,From the 1950s to the 1970s,1950s and 1970s,0.0,0.5714285714285715,,5245,12,5307,0.23562504118308425,1.3085315409116447,0,30,0,0,,
q_66,During what era was the manufacturer of Agni-V founded?,From the 1950s to the 1970s,1950s and 1970s,0.0,0.5714285714285715,,4155,12,4215,0.433990583056584,0.8577811249997467,0,30,0,0,,
q_67,In what era was the company known as the manufacturer of Agni-V founded?,From the 1950s to the 1970s,between the 1950s and 1970s,0.0,0.5,,4161,15,4223,0.411819958826527,0.755116333020851,0,30,0,0,,
q_68,What city is located in the county containing Qiantong?,Ningbo,Ningbo,1.0,1.0,,1054,2,1102,0.40029637492261827,0.6450592079199851,0,30,0,0,,
q_69,What is the performer of Heartbeat named after?,Natalie Albino,identical twins Nicole and Natalie Albino,0.0,0.5,,1052,7,1105,0.23090512491762638,0.7427191250026226,0,30,0,0,,
q_70,The Move Ya Body song's band is named after who?,Natalie Albino,No paths found.,0.0,0.0,,988,4,1028,0.22662216611206532,1.0672307079657912,0,30,0,0,,
q_71,When did the spacecraft that detected storms on Neptune leave our solar system?,"August 30, 2007",No paths found.,0.0,0.0,,1761,4,1797,0.23173070792108774,0.6067150000017136,0,30,0,0,,
q_72,The Nicole and Natalie album's band is named after who?,Natalie Albino,nicole albino and natalie albino,0.0,0.5714285714285715,,1003,9,1054,0.5369237088598311,0.7999809579923749,0,30,0,0,,
q_73,Where was the founder of the National Women's Party born?,Mount Laurel Township,No paths found.,0.0,0.0,,1189,4,1239,0.23410395812243223,0.8275327088776976,0,30,0,0,,
q_74,What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Mount Laurel Township,No paths found.,0.0,0.0,,1479,4,1531,0.22479999996721745,1.1112820841372013,0,30,0,0,,
q_75,The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Scottish Parliament Building,Edinburgh,0.0,0.0,,2992,1,3035,0.2796346659306437,1.6772635420784354,0,30,0,0,,
q_76,Where was the person featured on the Chester Arthur coin born?,Mount Laurel Township,Paulsdale,0.0,0.0,,8355,3,8406,0.554632332874462,1.5642197909764946,0,30,0,0,,
q_77,"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",Scottish Parliament Building,devolved administrations,0.0,0.0,,2546,3,2599,0.2246627500280738,0.6863152089063078,0,30,0,0,,
q_78,The city which contains Broadhurst Park shares a border with what town?,Middleton,chadderton,0.0,0.0,,1041,3,1076,0.2275554588995874,0.5730461250059307,0,30,0,0,,
q_79,What is the record label of the Metalworks Studio founder?,TML Entertainment,No paths found.,0.0,0.0,,873,4,923,0.23239895794540644,0.7843657918274403,0,30,0,0,,
q_80,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,Delaware River,Delaware River,1.0,1.0,,2587,3,2627,0.22036354104056954,0.6619760831817985,0,30,0,0,,
q_81,What is the ruler of the underworld in ancient Egypt a part of?,ancient Egyptian religion,No paths found.,0.0,0.0,,1150,4,1202,0.430449458071962,0.8927807919681072,0,30,0,0,,
q_82,What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,ancient Egyptian religion,1.0,1.0,,1176,3,1216,0.2230078331194818,0.6332649581599981,0,30,0,0,,
q_83,In which district was Alhandra born?,Lisbon District,No paths found.,0.0,0.0,,838,4,888,0.23089441587217152,1.032348166918382,0,30,0,0,,
q_84,In which state is Vera Barbosa's place of birth located?,Lisbon District,Lisbon District,1.0,1.0,,5697,3,5749,0.25724979187361896,0.9802705000620335,0,30,0,0,,
q_85,In which state is Póvoa de Santa Iria's municipality located?,Lisbon District,portugal,0.0,0.0,,2221,2,2263,0.6084154171403497,0.673164791893214,0,30,0,0,,
q_86,How old was Mary when engaged to the person from whom São José dos Campos takes it's name?,12–14 years old,No paths found.,0.0,0.0,,1072,4,1110,0.25345895788632333,0.9532304999884218,0,30,0,0,,
q_87,Where was Mary's betrothed born?,Nazareth,No paths found.,0.0,0.0,,1505,4,1551,0.22877037501893938,0.5618637909647077,0,30,0,0,,
q_88,Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,Cabo Verde,0.0,0.0,,2069,3,2108,0.22557083400897682,0.9497806669678539,0,30,0,0,,
q_89,Where is Assomada located?,central Atlantic Ocean,No paths found.,0.0,0.0,,1195,4,1238,0.240610082866624,0.7662115411367267,0,30,0,0,,
q_90,Where is Amílcar Cabral International Airport?,central Atlantic Ocean,cabo verde,0.0,0.0,,2378,3,2408,0.22855541692115366,0.702537375036627,0,30,0,0,,
q_91,Where was the person who wrote about the rioting being a dividing factor in Birmingham educated?,University of Glasgow,Eton College,0.0,0.0,,4742,3,4779,0.24621249991469085,0.6702275827992707,0,30,0,0,,
q_92,Where was the designer of the Lap Engine educated?,University of Glasgow,university of glasgow,1.0,1.0,,1011,4,1062,0.5545682078227401,0.6461602500639856,0,30,0,0,,
q_93,Where was the creator of the Lap Engine educated?,University of Glasgow,university of glasgow,1.0,1.0,,1060,4,1115,0.22509837499819696,0.766450708033517,0,30,0,0,,
q_94,The 1967 Federation Cup is an instance of this tournament which is named after what organization?,International Tennis Federation,international tennis federation,1.0,1.0,,2083,3,2133,0.22248733299784362,0.7691522920504212,0,30,0,0,,
q_95,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,international tennis federation,1.0,1.0,,2127,3,2170,0.2594074998050928,0.5510347918607295,0,30,0,0,,
q_96,What is the competition the 1972 Federation Cup is part of named after?,International Tennis Federation,fed cup,0.0,0.0,,2136,2,2173,0.2280612918548286,0.6738214998040348,0,30,0,0,,
q_97,"What is the capital of the county which contains Hickory Grove Estates, Mississippi?",Starkville,No paths found.,0.0,0.0,,2097,4,2135,0.22700337506830692,1.0335779581218958,0,30,0,0,,
q_98,Who is the father of the performer of Je dis aime?,Louis Chedid,louis chedid,1.0,1.0,,4639,4,4687,0.2149015418253839,0.9643757080193609,0,30,0,0,,
q_99,Who is the father of the Labo M performer?,Louis Chedid,louis chedid,1.0,1.0,,1160,4,1210,0.2339555830694735,0.7298449170775712,0,30,0,0,,
q_100,Who is the father of the performer of Qui de noux deux?,Louis Chedid,Louis Chedid,1.0,1.0,,3283,3,3335,0.3959917090833187,0.6492373750079423,0,30,0,0,,
q_101,Who is the child of the cast member of Green Ice?,Tatum O'Neal,No paths found.,0.0,0.0,,943,4,997,0.2575340000912547,0.632834916934371,0,30,0,0,,
q_102,Who is the sibling of the actress who played Susan Walker in Miracle on 34th street?,Lana Wood,Lana Wood,1.0,1.0,,1060,3,1111,0.24008854199200869,0.8120689999777824,0,30,0,0,,
q_103,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,Lana Wood,1.0,1.0,,1126,3,1169,0.22639170801267028,0.6684510828927159,0,30,0,0,,
q_104,Whose sister played Susie in miracle on 34th street?,Lana Wood,Lana Wood,1.0,1.0,,1090,3,1129,0.2374073329847306,0.5182391658890992,0,30,0,0,,
q_105,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Hewlett Packard,hewlett-packard,0.0,0.0,,1841,5,1893,0.5940272500738502,0.828183125006035,0,30,0,0,,
q_106,What company merged in 2002 with the CEMM developer?,Hewlett Packard,No paths found.,0.0,0.0,,946,4,1000,0.23330362513661385,0.6928004589863122,0,30,0,0,,
q_107,"In 2002, what company merged with the top PC manufacturer from 1994?",Hewlett Packard,hewlett-packard,0.0,0.0,,1798,5,1843,0.23211337509565055,0.7343752500601113,0,30,0,0,,
q_108,What body of water includes the terrain feature where Coffee Swamp is located?,Lake Superior,lake superior,1.0,1.0,,2676,2,2728,0.23007587483152747,0.8536230830941349,0,30,0,0,,
q_109,Who has played for both West Ham Ajax and the team that Adam Hammill is on?,Mido,Mido,1.0,1.0,,1516,2,1564,0.2309010410681367,0.6723111248575151,0,30,0,0,,
q_110,Who has played for West Ham Ajax and the team that David Currie plays for?,Mido,Mido,1.0,1.0,,1678,2,1726,0.21918862499296665,0.8208589998539537,0,30,0,0,,
q_111,Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?,Mido,Mido,1.0,1.0,,1667,2,1717,0.2204417500179261,0.7613899169955403,0,30,0,0,,
q_112,Who is the employer of the person Mach's principle was named after?,Charles University,No paths found.,0.0,0.0,,1083,4,1117,0.24224879196844995,0.6159122500102967,0,30,0,0,,
q_113,Who is the employer of the physicist who Mach number is named after?,Charles University,No paths found.,0.0,0.0,,1157,4,1207,0.23709470895119011,0.8690246250480413,0,30,0,0,,
q_114,Which university employed the person that Mach bands are named after?,Charles University,No paths found.,0.0,0.0,,1569,4,1602,0.2529171670321375,0.6222978339064866,0,30,0,0,,
q_115,Who is the spouse of a cast member from King of the Mountain?,Lisa Rinna,lisa rinna,1.0,1.0,,950,4,1001,0.24161804211325943,0.7390340832062066,0,30,0,0,,
q_116,What is the birthplace of the person after whom São José dos Campos was named?,Nazareth,No paths found.,0.0,0.0,,1372,4,1412,0.34222662495449185,0.636227416107431,0,30,0,0,,
q_117,What year did the author of Prince Prigio die?,1912,No paths found.,0.0,0.0,,910,4,959,0.3433132912032306,0.7000217498280108,0,30,0,0,,
q_118,When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,,1536,4,1573,10.23868295783177,1.1178753750864416,0,30,0,0,,
q_119,When did the military instruction start in the university that Paulo Manalo attended?,1912,University of the Philippines,0.0,0.0,,1113,4,1162,0.23574195778928697,0.8427915831562132,0,30,0,0,,
q_120,What county shares a border with Cedar Springs?,Bell County,falls county,0.0,0.5,,1091,2,1134,0.23238558298908174,0.7128740418702364,0,30,0,0,,
q_121,Who is the father of Empress Wang's husband?,Yang Xingmi,Emperor Jing of Han,0.0,0.0,,1167,5,1219,0.22673779190517962,0.5964732919819653,0,30,0,0,,
q_122,In which county was James Finch born?,Bay County,Bay County,1.0,1.0,,1041,2,1088,0.2306832920294255,0.8495601660106331,0,30,0,0,,
q_123,Who is the other child of Chian Hsiao-chang's father?,Chiang Hsiao-wu,chiang hsiao-wu,1.0,1.0,,1283,6,1327,0.22985925013199449,0.694246832979843,0,30,0,0,,
q_124,Who is the uncle of Liu Bin?,Liu Yin,No paths found.,0.0,0.0,,1004,4,1053,0.2444672081619501,0.679835082963109,0,30,0,0,,
q_125,Who is the child of Chiang Hsiao-wen's father?,Chiang Hsiao-wu,Chiang Hsiao-wu,1.0,1.0,,1243,6,1296,0.23139650002121925,0.7663115421310067,0,30,0,0,,
q_126,"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?",Yeh Raaste Hain Pyaar Ke,Har Dil Jo Pyar Karega,0.0,0.0,,1183,7,1227,0.2253297499846667,0.7074400831479579,0,30,0,0,,
q_127,What film features Anil Devgan's sibling?,Yeh Raaste Hain Pyaar Ke,U Me Aur Hum,0.0,0.0,,1056,4,1102,0.23714624997228384,0.6120971669442952,0,30,0,0,,
q_128,What preity zinta and madhuri dixit movie had a cast member from U Me Aur Hum ?,Yeh Raaste Hain Pyaar Ke,Yeh Raaste Hain Pyaar Ke,1.0,1.0,,1105,6,1149,0.22257508314214647,0.7471229999791831,0,30,0,0,,
q_129,What is the record label for the band which performed Pythons?,Kanine Records,No paths found.,0.0,0.0,,867,4,918,0.2248454170767218,0.7806636251043528,0,30,0,0,,
q_130,Who is the child of the actor who is a cast member of Love in Pawn?,Kim Braden,No paths found.,0.0,0.0,,912,4,959,0.24689466692507267,0.6552092500496656,0,30,0,0,,
q_131,Who is the creator of Mickey Mouse's spouse?,Walt Disney,Lillian Disney,0.0,0.5,,1219,3,1253,0.21812887489795685,0.5804862920194864,0,30,0,0,,
q_132,Who was the US physicist who directed the project that developed the first atomic bomb at the same place where Feynman worked on Water Boiler?,Robert Oppenheimer,robert oppenheimer,1.0,1.0,,1479,5,1532,0.5999068340752274,0.9412114589940757,0,30,0,0,,
q_133,What political party does the person that Adversary in the House is based on a member of?,Socialist Party of America,Socialist Party,0.0,0.6666666666666666,,2915,3,2952,0.24626787495799363,0.6931555001065135,0,30,0,0,,
q_134,What political party was the socialist candidate part of who ran for president in 1912?,Socialist Party of America,socialist party,0.0,0.6666666666666666,,2491,3,2542,0.25481458310969174,0.7339879579376429,0,30,0,0,,
q_135,"What political party was the candidate who garnered a million votes during the 1920 election despite being in prison, a member of?",Socialist Party of America,socialist party,0.0,0.6666666666666666,,1887,3,1922,0.23089970811270177,0.9959660421591252,0,30,0,0,,
q_136,What is the river that the Kettle Generating Station is located on a tributary of?,Hudson's Bay,No paths found.,0.0,0.0,,1205,4,1258,0.22374070808291435,0.6269744590390474,0,30,0,0,,
q_137,What is the river where Long Spruce Generating Station is located a tributary of?,Hudson's Bay,No paths found.,0.0,0.0,,1274,4,1323,0.22919129091314971,0.669602874899283,0,30,0,0,,
q_138,Of which river is the river Kichi Sipi Bridge crosses a tributary?,Hudson's Bay,No paths found.,0.0,0.0,,975,4,1026,0.22342299995943904,0.8837939999066293,0,30,0,0,,
q_139,Who married the publisher of abolitionist newspaper The North Star?,Helen Pitts Douglass,Helen Pitts Douglass,1.0,1.0,,1077,3,1127,0.22885487508028746,0.6324316670652479,0,30,0,0,,
q_140,Who is the spouse of the first nominated African American presidential candidate?,Helen Pitts Douglass,helen pitts douglass,1.0,1.0,,1802,6,1841,0.2401548749767244,0.6149681250099093,0,30,0,0,,
q_141,Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,Helen Pitts Douglass,Helen Pitts Douglass,1.0,1.0,,1210,3,1257,0.24251225008629262,0.7344390831422061,0,30,0,0,,
q_142,Who is the spouse of the producer of Dolores Claiborne?,Helen Mirren,No paths found.,0.0,0.0,,1092,4,1136,0.5046823339071125,0.7790135410614312,0,30,0,0,,
q_143,Who is the city that AvtoVAZ's headquarters is located in named after?,Palmiro Togliatti,Palmiro Togliatti,1.0,1.0,,1146,6,1198,0.8870794579852372,0.9443073750007898,0,30,0,0,,
q_144,Who is the city where Lesnoye Sanatorium is located named after?,Palmiro Togliatti,Palmiro Togliatti,1.0,1.0,,1483,6,1535,0.8844605840276927,0.6645381248090416,0,30,0,0,,
q_145,Whom is the birth place of Ravil Aryapov named after?,Palmiro Togliatti,Palmiro Togliatti,1.0,1.0,,1936,6,1989,0.9032556659076363,0.650307249976322,0,30,0,0,,
q_146,When did the person who first brought a postal service into Umayyad lands become caliph?,661,No paths found.,0.0,0.0,,1606,4,1648,0.8981024581007659,0.7989284170325845,0,30,0,0,,
q_147,What university did the author of 1967: The Last Good Year attend?,University of British Columbia,No paths found.,0.0,0.0,,1478,4,1529,0.9341617918107659,0.9589254998136312,0,30,0,0,,
q_148,Where did the author of The National Dream go to university?,University of British Columbia,No paths found.,0.0,0.0,,4881,4,4932,0.252410874934867,0.7526078750379384,0,30,0,0,,
q_149,What university did the author of The Secret World of Og go to?,University of British Columbia,No paths found.,0.0,0.0,,1261,4,1309,0.934443874983117,0.6831277918536216,0,30,0,0,,
q_150,This is an instance of who was named commander in chief of texas forces by the new national government of texas National Forest?,United States National Forest,sam houston national forest,0.0,0.5,,1498,5,1537,0.253822416998446,0.7098635828588158,0,30,0,0,,
q_151,Who was honored with the highest award in India before becoming president?,A.P.J. Abdul Kalam,sarvepalli radhakrishnan,0.0,0.0,,2157,7,2195,0.25762145803309977,0.6312314590904862,0,30,0,0,,
q_152,Who was given India's highest civilian honor before he became President of India?,A.P.J. Abdul Kalam,sarvepalli radhakrishnan,0.0,0.0,,1974,7,2016,0.649287624983117,0.6204275421332568,0,30,0,0,,
q_153,Who was honoured with the highest award a citizen without military experience in India before becoming a president?,A.P.J. Abdul Kalam,sarvepalli radhakrishnan,0.0,0.0,,1828,7,1872,0.8859881667885929,0.7237858329899609,0,30,0,0,,
q_154,What type of animal is Xiao Liwu's mother?,panda,giant panda,0.0,0.6666666666666666,,1103,2,1148,0.2586998329497874,0.6698322501033545,0,30,0,0,,
q_155,Who was honored with the award Dhondo Keshav Karve received prior to becoming president of India?,A.P.J. Abdul Kalam,Bharat Ratna,0.0,0.0,,1822,3,1876,0.2658984581939876,0.6415606248192489,0,30,0,0,,
q_156,What recognition did the actor of Truman Capote from Capote receive?,nominated for an Academy Award for Best Supporting Actor,Academy Award for Best Actor,0.0,0.7692307692307693,,3027,5,3063,0.2636848329566419,0.7708928340580314,0,30,0,0,,
