question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_30,What group was the performer of Be the One a member of?,Jackson 5,the jackson 5,1.0,1.0,,656,5,710,0.008493624860420823,0.7337980419397354,8,10,1,2,be the one,be the one
q_31,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Eddie Argos,'eddie argos',1.0,1.0,,272,6,306,0.005013125017285347,0.6474247500300407,1,3,1,2,bang bang rock & roll,bang bang rock & roll
q_32,What is the network which National Cycle Route 57 is part of an example of?,national cycling route network,national cycle network,0.0,0.5714285714285715,,6237,3,6288,0.010144500061869621,0.9527099158149211,12,13,1,2,national cycle route 57,national cycle route 57
q_33,Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,johanne luise heiberg,1.0,1.0,,583,7,634,0.005798375001177192,1.1974109581205994,5,7,1,2,peter andreas heiberg,peter andreas heiberg
q_34,The Unwinding author volunteered for which organisation?,Peace Corps,peace corps,1.0,1.0,,30468,2,30510,1.5910632910672575,1.7922012079507113,24,30,5,2,"the unwinding: an inner history of the new america, undead series, peter thiel, barry unsworth, i'm dysfunctional, you're dysfunctional: the recovery movement and other self-help fashions",the unwinding
q_35,What is the capital of the county that Pine Springs is located in?,Van Horn,Van Horn,1.0,1.0,,2153,2,2182,0.016968209063634276,0.6545140000525862,4,7,1,2,pine springs,pine springs
q_36,What district is the headquarter of Julia's House located?,East Dorset,east dorset,1.0,1.0,,417,3,452,0.011631458066403866,0.5655423330608755,2,4,1,2,julia's house,julia's house
q_37,Who is the spouse of Young Man Luther's author?,Joan Erikson,katharina von bora,0.0,0.0,,7254,4,7305,0.10095066693611443,0.8634783749002963,11,30,5,2,"young man luther: a study in psychoanalysis and history, martin luther, lutheran church, elisabeth luther, book of concord",young man luther
q_38,What record label did the performer of The Place and the Time belong to?,Columbia Records,Columbia Records,1.0,1.0,,540,2,573,0.006629791809245944,0.6630036670248955,5,7,1,2,the place and the time,the place and the time
q_39,Who is the child of the person who followed Tihomir of Serbia?,Saint Sava,mihailo,0.0,0.0,,1914,4,1954,0.042551874881610274,0.7394271669909358,9,30,5,2,"tihomir, stracimir zavidović, stefan nemanja, miroslav, byzantium",tihomir of serbia
q_40,What team was Anna Benson's husband on?,Pittsburgh Pirates,pittsburgh pirates,1.0,1.0,,1571,4,1624,0.008161124773323536,0.7356164171360433,6,8,1,2,anna benson,anna benson
q_41,What place does the administrative territorial entity that Juba is located in share a border with?,Eastern Equatoria,eastern equatoria,1.0,1.0,,1834,3,1870,0.010944125009700656,0.6659194170497358,24,15,1,2,juba,juba
q_42,Where was the spouse of Frances Tupper born?,Amherst,canada,0.0,0.0,,27721,1,27771,0.18252883292734623,1.7062599170021713,17,30,5,2,"sir charles tupper, frances amélia tupper, benjamin tupper, frances freeling broderip, winchmore hill",frances tupper
q_43,Who founded the political party of Dimuthu Bandara Abayakoon?,Rohana Wijeweera,"I cannot answer this question based on the provided knowledge graph. The graph states that Dimuthu Bandara Abayakoon belongs to 'janatha vimuktha peramuna', but it does not contain any information about who founded 'janatha vimuktha peramuna'.",0.0,0.0,,434,56,519,0.005915125133469701,0.6972453331109136,5,6,1,2,dimuthu bandara abayakoon,dimuthu bandara abayakoon
q_44,Bancroft's county borders what county?,Haliburton County,hastings county,0.0,0.5,,7484,4,7529,0.021041916916146874,0.697800749912858,25,30,1,2,bancroft,bancroft
q_45,In which county is Mark Dismore's birthplace located?,Hancock County,knox county,0.0,0.5,,21994,3,22043,0.06145937507972121,1.4659582499880344,23,30,1,2,mark dismore,mark dismore
q_46,Who was the sibling of Nannina de' Medici?,Giuliano de' Medici,lorenzo de' medici,0.0,0.6666666666666666,,543,6,596,0.011006707791239023,0.9082072910387068,5,7,1,2,nannina de' medici,nannina de' medici
q_47,What county is the NRHEG High School located in?,Waseca County,waseca county,1.0,1.0,,19601,4,19652,0.015368625055998564,1.2645439580082891,20,22,1,2,nrheg high school,nrheg high school
q_48,What league does the team that occupies the Rabat Ajax Football Ground belong to?,Maltese Premier League,Maltese Premier League,1.0,1.0,,569,5,601,0.006426292005926371,0.6406147088855505,5,7,1,2,rabat ajax football ground,rabat ajax football ground
q_49,Who was married to the star of No Escape?,John Profumo,john profumo,1.0,1.0,,370,3,416,0.007507333066314459,0.6519081250298768,4,6,1,2,no escape,no escape
q_50,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Hubbard County,minnesota,0.0,0.0,,1170,2,1220,0.005703874863684177,0.915854541119188,5,7,1,2,kprm,kprm
q_51,Where are the headquarters for the publisher of In the Shadow of Greatness?,Annapolis,annapolis,1.0,1.0,,2830,2,2871,0.011112167034298182,1.41351145808585,20,21,1,2,in the shadow of greatness,in the shadow of greatness
q_52,Who is part of the band that performed Full Cooperation?,Erick Sermon,"erick sermon, keith murray, redman",0.0,0.5714285714285715,,734,11,784,0.006820915965363383,1.1222037081606686,11,8,1,2,full cooperation,full cooperation
q_53,The territory containing Bansaan Island is located at which island?,Panglao Island,bohol island,0.0,0.5,,533,3,584,0.03015770809724927,0.7350457499269396,5,11,5,2,"bansaan, bohol island, talibon, badu island, mouac island",bansaan island
q_54,In which county did Snappy Tomato Pizza form?,Kenton County,kenton county,1.0,1.0,,4625,3,4660,0.008241500006988645,0.7410180829465389,20,13,1,2,snappy tomato pizza,snappy tomato pizza
q_55,What's the place of birth of the former member of The Sunnyboys?,Kingscliff,kingscliff,1.0,1.0,,5758,2,5788,0.028931207954883575,0.6842349588405341,13,30,5,2,"sunnyboys, kids in dust, mushroom 25 concert, dig it up, jeremy oxley",the sunnyboys
q_56,In which district was Ernie Watts born?,West Berkshire,woolhampton,0.0,0.0,,8551,2,8599,0.025264916941523552,0.9409919588360935,17,30,1,2,ernie watts,ernie watts
q_57,Which county does Lloyd Dane's birthplace belong to?,Miller County,miller county,1.0,1.0,,17790,2,17838,0.023260709131136537,1.0894392079208046,29,30,1,2,lloyd dane,lloyd dane
q_58,Who is the spouse of the screenwriter of The Actress?,Garson Kanin,None of the above.,0.0,0.0,,1582,5,1635,0.015220042085275054,0.6924710420425981,15,15,1,2,the actress,the actress
q_59,What award was received by the person who authored Missing Person?,Nobel Prize in Literature,patrick modiano,0.0,0.0,,8211,3,8262,0.010361999971792102,0.9956529999617488,23,14,1,2,missing person,missing person
q_60,What event caused the founder of Australia's liberal party to become Prime Minister?,Lyons' death in 1939,lyons government,0.0,0.3333333333333333,,5448,3,5483,0.03665891708806157,0.7661319160833955,6,30,5,2,"the liberal-national coalition, julie bishop, united australia party, september 2015 liberal leadership ballot, liberal party of canada",australia's liberal party
q_61,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Lyons' death in 1939,lyons government,0.0,0.3333333333333333,,6718,3,6760,0.30923804198391736,0.7056851668749005,15,30,1,2,liberal party of australia,liberal party of australia
q_62,What was the average per capita GVA in 2013 of the country which created Burma's academic system?,"£23,755","The knowledge graph does not contain information about which country created Burma's academic system, nor does it contain information about ""average per capita GVA"" for any country.",0.0,0.0,,14597,34,14681,0.41719904099591076,1.2348541251849383,9,30,3,2,"burma, gross national income at purchasing power parity per capita, 2013","burma, gva, 2013"
q_63,Who is the spouse of the creator of The Nanny Reunion: A Nosh to Remember?,Peter Marc Jacobson,peter marc jacobson,1.0,1.0,,25223,5,25276,0.11139025003649294,1.3693617908284068,18,30,5,2,"fran drescher, la cage aux folles, daniel davis, ann hampton callaway, the nanny",the nanny reunion: a nosh to remember
q_64,Who founded the publisher of The Final Testament of the Holy Bible?,Larry Gagosian,larry gagosian,1.0,1.0,,38399,5,38449,0.20358170801773667,1.9057559999637304,20,30,1,2,the final testament of the holy bible,the final testament of the holy bible
q_65,During which era was the company that makes Nirbhay founded?,From the 1950s to the 1970s,1599',0.0,0.0,,7797,5,7848,0.1382187909912318,1.1439969579223543,20,30,1,2,nirbhay,nirbhay
q_66,During what era was the manufacturer of Agni-V founded?,From the 1950s to the 1970s,1950s and 1970s,0.0,0.5714285714285715,,9474,12,9535,0.5102210419718176,0.9007569160312414,19,30,1,2,agni-v,agni-v
q_67,In what era was the company known as the manufacturer of Agni-V founded?,From the 1950s to the 1970s,1950s and 1970s,0.0,0.5714285714285715,,7379,12,7425,0.1425787080079317,0.7301293748896569,20,30,1,2,agni-v,agni-v
q_68,What city is located in the county containing Qiantong?,Ningbo,ningbo,1.0,1.0,,5013,2,5063,0.03480954188853502,0.9139946249779314,12,30,1,2,qiantong,qiantong
q_69,What is the performer of Heartbeat named after?,Natalie Albino,nina sky,0.0,0.0,,1304,2,1352,0.01581604196690023,0.7102158339694142,7,15,1,2,heartbeat,heartbeat
q_70,The Move Ya Body song's band is named after who?,Natalie Albino,nicole and natalie,0.0,0.4,,17428,5,17478,0.04020583303645253,1.296759624965489,15,30,1,2,move ya body,move ya body
q_71,When did the spacecraft that detected storms on Neptune leave our solar system?,"August 30, 2007",'voyager 2',0.0,0.0,,4366,6,4412,0.14857275015674531,0.8557647080160677,18,30,2,2,"neptune, solar system","neptune, solar system"
q_72,The Nicole and Natalie album's band is named after who?,Natalie Albino,nina sky,0.0,0.0,,1249,2,1282,0.015891083981841803,0.8481515408493578,4,17,1,2,nicole and natalie,nicole and natalie
q_73,Where was the founder of the National Women's Party born?,Mount Laurel Township,paulsdale,0.0,0.0,,27435,3,27489,0.6419467499945313,1.5876660409849137,5,30,5,2,"national women's caucus, national woman's party, women's national anti-suffrage league, national league for opposing woman suffrage, silent sentinels",national women's party
q_74,What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Mount Laurel Township,Paulsdale,0.0,0.0,,24649,3,24698,6.292771875159815,1.234102041926235,16,30,2,2,"equal rights amendment, congress","equal rights amendment, congress"
q_75,The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Scottish Parliament Building,Edinburgh,0.0,0.0,,7414,1,7457,0.058778917184099555,0.9670836669392884,22,30,5,2,"directory of public worship, westminster assembly, scottish parliament, anglican churches, anglican communion",the directory of public worship
q_76,Where was the person featured on the Chester Arthur coin born?,Mount Laurel Township,paulsdale,0.0,0.0,,31189,3,31240,0.6906678748782724,1.4270747499540448,20,30,5,2,"chester a. arthur, chester alan arthur ii, alice paul, st. anthony, arthur curry",chester arthur
q_77,"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",Scottish Parliament Building,Argentina,0.0,0.0,,1583,1,1624,0.009637416806071997,0.7129983329214156,14,11,1,2,2004,2004
q_78,The city which contains Broadhurst Park shares a border with what town?,Middleton,chadderton,0.0,0.0,,654,3,691,0.008553416933864355,2.6321213750634342,5,7,1,2,broadhurst park,broadhurst park
q_79,What is the record label of the Metalworks Studio founder?,TML Entertainment,hollywood records,0.0,0.0,,27119,3,27160,0.19970712484791875,1.2629399171564728,15,30,5,2,"metalworks production group, metalworks studios, metalworks institute, canadian music & broadcast industry award, gil moore",metalworks studio
q_80,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,Delaware River,delaware river,1.0,1.0,,17146,3,17184,0.04521583300083876,1.0579289579764009,12,30,1,2,bartram's covered bridge,bartram's covered bridge
q_81,What is the ruler of the underworld in ancient Egypt a part of?,ancient Egyptian religion,fourth dynasty of egypt,0.0,0.0,,2089,4,2133,0.032232875004410744,0.6132000000216067,24,30,3,2,"underworld, fourth dynasty of egypt, egyptian hieroglyphs","underworld, ancient egypt"
q_82,What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,ancient Egyptian religion,1.0,1.0,,2205,3,2238,0.024615040980279446,0.6960867501329631,10,27,4,2,"geb, heru-ur, fourth dynasty of egypt, old kingdom","god of the underworld, ancient egypt"
q_83,In which district was Alhandra born?,Lisbon District,Lisbon District,1.0,1.0,,1139,3,1168,0.005171041935682297,0.794681458035484,2,4,1,2,alhandra,alhandra
q_84,In which state is Vera Barbosa's place of birth located?,Lisbon District,portugal,0.0,0.0,,8819,2,8854,0.03164466703310609,1.0277996251825243,24,30,1,2,vera barbosa,vera barbosa
q_85,In which state is Póvoa de Santa Iria's municipality located?,Lisbon District,"I cannot answer the question because ""Póvoa de Santa Iria"" is not in the knowledge graph.",0.0,0.0,,4195,23,4252,0.054861915996298194,0.8369799579959363,20,30,5,2,"são francisco de itabapoana, póvoa de lanhoso, santo antônio de pádua, penacova, ipiguá",póvoa de santa iria
q_86,How old was Mary when engaged to the person from whom São José dos Campos takes it's name?,12–14 years old,joseph,0.0,0.0,,5292,2,5339,0.17859608307480812,0.8844023749697953,20,30,2,2,"mary, são josé dos campos","mary, são josé dos campos, são josé"
q_87,Where was Mary's betrothed born?,Nazareth,,0.0,0.0,,3861,1,3901,0.05387633293867111,0.91907212510705,24,30,1,2,mary,mary
q_88,Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,cabo verde,0.0,0.0,,2776,3,2814,0.01740170898847282,0.6462937090545893,21,24,1,2,iso 3166-2:cv,iso 3166-2:cv
q_89,Where is Assomada located?,central Atlantic Ocean,"I cannot answer this question using the provided knowledge graph. The entity ""Assomada"" is not present in the graph.",0.0,0.0,,3974,25,4045,0.023391792085021734,0.8197919582016766,18,30,5,2,"somiedo, gedeb asasa, barredos, candamo, gambarie",assomada
q_90,Where is Amílcar Cabral International Airport?,central Atlantic Ocean,cabo verde,0.0,0.0,,1753,3,1803,0.010302541078999639,0.7737079998478293,18,23,1,2,amílcar cabral international airport,amílcar cabral international airport
q_91,Where was the person who wrote about the rioting being a dividing factor in Birmingham educated?,University of Glasgow,university of glasgow,1.0,1.0,,28243,4,28282,0.16139091714285314,1.7666704999282956,18,30,1,2,birmingham,birmingham
q_92,Where was the designer of the Lap Engine educated?,University of Glasgow,university of glasgow,1.0,1.0,,3816,4,3865,0.006296333856880665,1.114241500152275,6,9,1,2,lap engine,lap engine
q_93,Where was the creator of the Lap Engine educated?,University of Glasgow,university of glasgow,1.0,1.0,,3816,4,3868,0.010033875005319715,0.8005294168833643,6,9,1,2,lap engine,lap engine
q_94,The 1967 Federation Cup is an instance of this tournament which is named after what organization?,International Tennis Federation,International Tennis Federation,1.0,1.0,,36006,3,36059,3.413478417089209,1.5728305419906974,8,30,3,2,"1968 fiba intercontinental cup, blau-weiss tennis club, federation cup","1967 federation cup, federation cup"
q_95,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,international tennis federation,1.0,1.0,,25351,3,25389,0.11594570800662041,1.9254840000066904,20,30,5,2,"kooyong lawn tennis club, 1959 fa cup final, 1958-59 fa cup, 1968 fiba intercontinental cup, fed cup",1965 federation cup
q_96,What is the competition the 1972 Federation Cup is part of named after?,International Tennis Federation,International Tennis Federation,1.0,1.0,,32591,3,32640,4.439688208978623,1.8338992500212044,7,30,5,2,"ellis park, federation cup, 1968 fiba intercontinental cup, 1974 world cup, 1979–80 coupe de france",1972 federation cup
q_97,"What is the capital of the county which contains Hickory Grove Estates, Mississippi?",Starkville,'oktibbeha county',0.0,0.0,,18268,7,18323,1.3459637500345707,1.6469302498735487,26,30,2,2,"hickory grove estates, mississippi","hickory grove estates, mississippi"
q_98,Who is the father of the performer of Je dis aime?,Louis Chedid,louis chedid,1.0,1.0,,1041,4,1077,0.01492216601036489,0.5920172079931945,9,11,1,2,je dis aime,je dis aime
q_99,Who is the father of the Labo M performer?,Louis Chedid,louis chedid,1.0,1.0,,1056,4,1100,0.011202458059415221,0.8559000841341913,8,10,1,2,labo m,labo m
q_100,Who is the father of the performer of Qui de noux deux?,Louis Chedid,louis chedid,1.0,1.0,,7280,4,7330,0.06696112500503659,0.8164554592221975,8,30,5,2,"qui de nous deux, france 2, je te dis tout, nolwenn leroy, les trois cloches",qui de noux deux
q_101,Who is the child of the cast member of Green Ice?,Tatum O'Neal,Lady Louise Windsor,0.0,0.0,,32054,3,32104,0.21141791599802673,1.5244637499563396,19,30,1,2,green ice,green ice
q_102,Who is the sibling of the actress who played Susan Walker in Miracle on 34th street?,Lana Wood,lana wood,1.0,1.0,,17509,2,17557,1.731374790892005,1.8768732908647507,24,30,2,2,"susan walker, miracle on 34th street","susan walker, miracle on 34th street"
q_103,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,'lana wood',1.0,1.0,,2338,4,2382,0.046101124957203865,1.0264372501987964,23,30,3,2,"mrs. shellhammer, mr. gimbel, natalie wood","miracle on 34th street 1947, natalie wood"
q_104,Whose sister played Susie in miracle on 34th street?,Lana Wood,natalie wood,0.0,0.5,,17080,3,17120,2.277300292160362,1.1427330828737468,24,30,2,2,"susie, miracle on 34th street","susie, miracle on 34th street"
q_105,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Hewlett Packard,hewlett-packard,0.0,0.0,,5191,5,5239,0.03234129096381366,0.7042912079486996,20,30,2,2,"1994, 2002","1994, 2002"
q_106,What company merged in 2002 with the CEMM developer?,Hewlett Packard,"I cannot answer this question as the knowledge graph does not contain information about ""CEMM developer"" or any mergers in 2002.",0.0,0.0,,2226,29,2292,0.054280041018500924,0.7983336669858545,13,23,5,2,"realmforge studios, cryptic comet, emg, seta corporation, cờ rôm+",cemm developer
q_107,"In 2002, what company merged with the top PC manufacturer from 1994?",Hewlett Packard,compaq,0.0,0.0,,2137,3,2178,0.10590249998494983,0.641937332926318,6,30,5,2,"ast research, gateway, compaq, pc's limited, asus",top pc manufacturer
q_108,What body of water includes the terrain feature where Coffee Swamp is located?,Lake Superior,lake superior,1.0,1.0,,490,2,521,0.007091250037774444,0.59695770801045,5,7,1,2,coffee swamp,coffee swamp
q_109,Who has played for both West Ham Ajax and the team that Adam Hammill is on?,Mido,mido,1.0,1.0,,9307,2,9352,0.05526850000023842,0.884673957945779,10,30,3,2,"first division (english football), david endt, adam hammill","west ham, ajax, adam hammill"
q_110,Who has played for West Ham Ajax and the team that David Currie plays for?,Mido,david currie,0.0,0.0,,8969,3,9007,0.5245459589641541,0.8184838329907507,13,30,3,2,"west ham united, de herdgang, david currie","west ham, ajax, david currie"
q_111,Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?,Mido,"The knowledge graph does not contain information about where Malcolm Graham died, nor does it mention ""West Ham Ajax"". Therefore, the question cannot be answered using only the provided knowledge graph.",0.0,0.0,,8894,36,8979,0.5757607088889927,1.0529088331386447,19,30,3,2,"west ham united, de herdgang, malcolm graham","west ham, ajax, malcolm graham"
q_112,Who is the employer of the person Mach's principle was named after?,Charles University,"university of california, berkeley",0.0,0.3333333333333333,,1531,6,1565,0.01957304193638265,0.6092101249378175,18,13,2,2,"mach's principle, mach number","mach's principle, mach"
q_113,Who is the employer of the physicist who Mach number is named after?,Charles University,charles university,1.0,1.0,,515,3,554,0.005743958055973053,0.8446363750845194,5,7,1,2,mach number,mach number
q_114,Which university employed the person that Mach bands are named after?,Charles University,charles university,1.0,1.0,,4642,3,4691,0.02334491699002683,1.1457339159678668,19,30,1,2,ernst mach,ernst mach
q_115,Who is the spouse of a cast member from King of the Mountain?,Lisa Rinna,lisa rinna,1.0,1.0,,5155,4,5205,0.0299519170075655,0.7225323340389878,19,30,5,2,"king of the mountain (film), deborah van valkenburgh, harry hamlin, garth davis, kings mountain national military park",king of the mountain
q_116,What is the birthplace of the person after whom São José dos Campos was named?,Nazareth,"The knowledge graph does not contain information about who São José dos Campos was named after, nor their birthplace.",0.0,0.0,,10249,21,10306,0.057038791943341494,0.854891040828079,17,30,1,2,são josé dos campos,são josé dos campos
q_117,What year did the author of Prince Prigio die?,1912,I cannot answer this question. The knowledge graph does not contain information about the death year of any entity.,0.0,0.0,,289,21,336,0.007979916874319315,0.6400334578938782,2,4,1,2,prince prigio,prince prigio
q_118,When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,,937,4,971,0.011153250001370907,0.6063334590289742,10,13,1,2,larry alcala,larry alcala
q_119,When did the military instruction start in the university that Paulo Manalo attended?,1912,1912,1.0,1.0,,3095,4,3144,0.02303137513808906,1.0104627499822527,19,30,5,2,"paolo manalo, rafael manchola, philippines free press, college of arts and letters, university of the philippines",paulo manalo
q_120,What county shares a border with Cedar Springs?,Bell County,falls county,0.0,0.5,,1947,2,1988,0.007167290896177292,0.6196134581696242,3,5,1,2,cedar springs,cedar springs
q_121,Who is the father of Empress Wang's husband?,Yang Xingmi,Yang Xingmi,1.0,1.0,,2066,3,2117,0.023973708972334862,0.7117795420344919,17,30,5,2,"empress rang, empress wang zhi, wang jian, wang yuanji, wang shen'ai",empress wang
q_122,In which county was James Finch born?,Bay County,bay county,1.0,1.0,,18455,2,18504,0.009459084132686257,1.1096199590247124,7,10,1,2,james finch,james finch
q_123,Who is the other child of Chian Hsiao-chang's father?,Chiang Hsiao-wu,chiang hsiao-wu,1.0,1.0,,1488,6,1538,0.060021499870344996,0.6955609580036253,9,19,5,2,"chiang hsiao-chang, hsiao-yung, chiang hsiao-wen, chiang wei-kuo, chiang hsiao-wu",chian hsiao-chang
