question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_15,What award did the author of The Red Tree receive?,Academy Award for Best Animated Short Film,academy award,0.0,0.4444444444444445,,1016,2,1044,0.5967668751254678,0.5468001249246299,3,6,1,3,the red tree,the red tree
q_16,Where was Tyler MacDuff's child educated?,Blair High School,blair international baccalaureate school,0.0,0.5714285714285715,,5526,6,5572,0.5207508748862892,0.7602368339430541,14,30,5,3,"macduff, dana andrews, beverlie may anderson, blair high school, tyler blackburn",tyler macduff
q_17,Who is the spouse of the Rabbit Hole's producer?,Keith Urban,nicole kidman,0.0,0.0,,18865,4,18915,0.7408982089255005,1.3293950841762123,22,30,5,3,"blossom films, echo falls, down the rabbit hole, rabbit ears productions, ingrid",rabbit hole
q_18,Who is the child of Sigrid Eskilsdotter's child?,Svante Stensson Sture,christina gyllenstierna,0.0,0.0,,27023,6,27075,0.539036083035171,1.373250874923542,14,30,5,3,"sigrid eskilsdotter (banér), märta erikdotter leijonhufvud, svante stensson sture, siri dannevig, margaret leijonhufvud",sigrid eskilsdotter
q_19,In which county is Kimbrough Memorial Stadium located?,Randall County,randall county,1.0,1.0,,20222,3,20270,0.4618530001025647,1.1589711250271648,17,30,1,3,kimbrough memorial stadium,kimbrough memorial stadium
q_20,What record label is the performer of Almost Made Ya signed to?,Derrty Entertainment,universal music group,0.0,0.0,,2972,3,3024,0.4403938332106918,0.6849931250326335,20,30,1,3,almost made ya,almost made ya
q_21,Where was the author of Hannibal and Scipio educated at?,Exeter College,Florence,0.0,0.0,,47492,1,47542,1.4177301668096334,1.9645550418645144,13,30,3,3,"hannibal, scipio aemilianus, publius scipio","hannibal, scipio"
q_22,In which county is Southern Maryland Electric Cooperative headquartered?,Charles County,charles county,1.0,1.0,,17298,3,17349,0.4468300419393927,1.0236288751475513,19,30,1,3,southern maryland electric cooperative,southern maryland electric cooperative
q_23,Who is the child of the Victim of Romance performer?,Chynna Phillips,chynna phillips,1.0,1.0,,742,5,786,0.4235968340653926,0.552628125064075,6,7,1,3,victim of romance,victim of romance
q_24,What county was Tim Dubois born in?,McDonald County,mcdonald county,1.0,1.0,,17713,5,17764,0.5690048339311033,1.2806899999268353,19,30,1,3,tim dubois,tim dubois
q_25,What record label did the person who is part of The Bruce Lee Band start?,Asian Man Records,dill records,0.0,0.4,,513,3,549,0.4420927499886602,0.6583151670638472,5,7,1,3,the bruce lee band,the bruce lee band
q_26,What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,Gotthold Ephraim Lessing,0.0,0.0,,45487,7,45540,1.0180367089342326,1.6582814999856057,19,30,1,3,miss sara sampson,miss sara sampson
q_27,What instrument is played by the person from The Blackout All-Stars?,conga,conga,1.0,1.0,,1559,2,1612,1.1510148339439183,0.6242700000293553,17,21,1,3,the blackout all-stars,the blackout all-stars
q_28,What is the seat of the county where Van Hook Township is located?,Stanley,mountrail county courthouse,0.0,0.0,,3481,4,3531,0.9255138749722391,1.422021416015923,28,30,1,3,van hook township,van hook township
q_29,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","Sir Francis Baring, 1st Baronet","henry baring""",0.0,0.2857142857142857,,34892,5,34945,2.0659504579380155,1.5621105839964002,17,30,5,3,"baring family, sir francis baring, 1st baronet, henry baring, lieutenant-general charles baring, godfrey baring","edward baring, 1st baron revelstoke"
q_30,What group was the performer of Be the One a member of?,Jackson 5,the jackson 5,1.0,1.0,,2158,5,2210,0.9833761248737574,0.7684366670437157,16,21,1,3,be the one,be the one
q_31,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Eddie Argos,eddie argos,1.0,1.0,,310,4,344,0.8614336671307683,0.6206190411467105,1,4,1,3,bang bang rock & roll,bang bang rock & roll
q_32,What is the network which National Cycle Route 57 is part of an example of?,national cycling route network,national cycle network,0.0,0.5714285714285715,,31760,3,31809,1.3455719579942524,2.1812750410754234,13,30,1,3,national cycle route 57,national cycle route 57
q_33,Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,johanne luise heiberg,1.0,1.0,,1838,7,1892,0.8853527079336345,0.711961624911055,14,16,1,3,peter andreas heiberg,peter andreas heiberg
q_34,The Unwinding author volunteered for which organisation?,Peace Corps,peter thiel,0.0,0.0,,43861,3,43911,4.88177345902659,1.629611250013113,21,30,5,3,"the unwinding: an inner history of the new america, undead series, peter thiel, barry unsworth, i'm dysfunctional, you're dysfunctional: the recovery movement and other self-help fashions",the unwinding
q_35,What is the capital of the county that Pine Springs is located in?,Van Horn,Van Horn,1.0,1.0,,3440,2,3484,0.8591602919623256,0.848432415863499,12,30,1,3,pine springs,pine springs
q_36,What district is the headquarter of Julia's House located?,East Dorset,east dorset,1.0,1.0,,3973,3,4016,0.8801953340880573,0.7772387498989701,4,7,1,3,julia's house,julia's house
q_37,Who is the spouse of Young Man Luther's author?,Joan Erikson,katharina von bora,0.0,0.0,,11363,4,11412,1.023591292090714,1.56168399984017,21,30,5,3,"young man luther: a study in psychoanalysis and history, martin luther, lutheran church, elisabeth luther, book of concord",young man luther
q_38,What record label did the performer of The Place and the Time belong to?,Columbia Records,reprise records,0.0,0.5,,1935,3,1985,0.5055528751108795,1.3919621671084317,20,10,1,3,the place and the time,the place and the time
q_39,Who is the child of the person who followed Tihomir of Serbia?,Saint Sava,mihailo,0.0,0.0,,3602,4,3649,0.48586508398875594,0.6530087080318481,13,30,5,3,"tihomir, stracimir zavidović, stefan nemanja, miroslav, byzantium",tihomir of serbia
q_40,What team was Anna Benson's husband on?,Pittsburgh Pirates,pittsburgh pirates,1.0,1.0,,6457,4,6508,0.4495758330449462,0.949625249952078,12,30,1,3,anna benson,anna benson
q_41,What place does the administrative territorial entity that Juba is located in share a border with?,Eastern Equatoria,eastern equatoria,1.0,1.0,,18675,3,18710,0.4421097501181066,1.2108788329642266,18,30,1,3,juba,juba
q_42,Where was the spouse of Frances Tupper born?,Amherst,winchmore hill,0.0,0.0,,46995,4,47046,1.7119079169351608,1.902776333037764,12,30,5,3,"sir charles tupper, frances amélia tupper, benjamin tupper, frances freeling broderip, winchmore hill",frances tupper
q_43,Who founded the political party of Dimuthu Bandara Abayakoon?,Rohana Wijeweera,'janatha vimuktha peramuna',0.0,0.0,,434,10,489,0.895353666972369,0.6816493330989033,5,6,1,3,dimuthu bandara abayakoon,dimuthu bandara abayakoon
q_44,Bancroft's county borders what county?,Haliburton County,renfrew county,0.0,0.5,,22945,4,22994,0.970912832999602,1.203318207990378,20,30,1,3,bancroft,bancroft
q_45,In which county is Mark Dismore's birthplace located?,Hancock County,knox county,0.0,0.5,,24058,3,24107,1.275388624984771,1.2340132910758257,26,30,1,3,mark dismore,mark dismore
q_46,Who was the sibling of Nannina de' Medici?,Giuliano de' Medici,'lorenzo de' medici',0.0,0.6666666666666666,,1133,8,1187,0.8877587500028312,0.9378845419269056,9,9,1,3,nannina de' medici,nannina de' medici
q_47,What county is the NRHEG High School located in?,Waseca County,waseca county,1.0,1.0,,24736,4,24786,0.9688855828717351,1.2293345001526177,22,30,1,3,nrheg high school,nrheg high school
q_48,What league does the team that occupies the Rabat Ajax Football Ground belong to?,Maltese Premier League,maltese premier league,1.0,1.0,,1730,4,1761,0.856519958935678,1.381406833883375,15,20,1,3,rabat ajax football ground,rabat ajax football ground
q_49,Who was married to the star of No Escape?,John Profumo,john profumo,1.0,1.0,,3634,3,3683,0.8752485828008503,0.7819534169975668,7,10,1,3,no escape,no escape
q_50,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Hubbard County,minnesota,0.0,0.0,,18043,2,18078,0.9133044169284403,1.8482597910333425,27,30,1,3,kprm,kprm
q_51,Where are the headquarters for the publisher of In the Shadow of Greatness?,Annapolis,annapolis,1.0,1.0,,20629,2,20672,0.5454108340200037,1.2843946658540517,17,30,1,3,in the shadow of greatness,in the shadow of greatness
q_52,Who is part of the band that performed Full Cooperation?,Erick Sermon,"keith murray, jamal, erick sermon, redman",0.0,0.5,,1055,14,1096,0.49760300014168024,0.7130142080131918,15,11,1,3,full cooperation,full cooperation
q_53,The territory containing Bansaan Island is located at which island?,Panglao Island,bohol island,0.0,0.5,,1173,3,1226,0.5030868749599904,0.7734091661404818,7,15,5,3,"bansaan, bohol island, talibon, badu island, mouac island",bansaan island
q_54,In which county did Snappy Tomato Pizza form?,Kenton County,kenton county,1.0,1.0,,24566,3,24615,0.47769808303564787,2.3761015001218766,21,30,1,3,snappy tomato pizza,snappy tomato pizza
q_55,What's the place of birth of the former member of The Sunnyboys?,Kingscliff,kingscliff,1.0,1.0,,5960,2,6004,1.0308373339939862,0.9497009159531444,12,30,5,3,"sunnyboys, kids in dust, mushroom 25 concert, dig it up, jeremy oxley",the sunnyboys
q_56,In which district was Ernie Watts born?,West Berkshire,woolhampton,0.0,0.0,,7388,2,7439,0.5113051251973957,1.506217167014256,27,30,1,3,ernie watts,ernie watts
q_57,Which county does Lloyd Dane's birthplace belong to?,Miller County,mcdonald county,0.0,0.5,,2453,5,2503,0.610934583004564,1.3994302081409842,29,30,1,3,lloyd dane,lloyd dane
q_58,Who is the spouse of the screenwriter of The Actress?,Garson Kanin,spencer tracy,0.0,0.0,,2204,4,2250,0.44290754199028015,0.8696679170243442,18,30,1,3,the actress,the actress
q_59,What award was received by the person who authored Missing Person?,Nobel Prize in Literature,prix mondial cino del duca,0.0,0.0,,32223,7,32274,0.5142662080470473,1.60918170819059,20,30,1,3,missing person,missing person
q_60,What event caused the founder of Australia's liberal party to become Prime Minister?,Lyons' death in 1939,great depression,0.0,0.0,,30036,2,30075,0.5839807079173625,1.3978705420158803,17,30,5,3,"the liberal-national coalition, julie bishop, united australia party, september 2015 liberal leadership ballot, liberal party of canada",australia's liberal party
q_61,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Lyons' death in 1939,lyons government,0.0,0.3333333333333333,,42918,3,42958,2.0972549580037594,1.7430008340161294,15,30,1,3,liberal party of australia,liberal party of australia
q_62,What was the average per capita GVA in 2013 of the country which created Burma's academic system?,"£23,755",2013,0.0,0.0,,38610,4,38662,2.380885750055313,1.5985059579834342,18,30,3,3,"burma, gross national income at purchasing power parity per capita, 2013","burma, gva, 2013"
q_63,Who is the spouse of the creator of The Nanny Reunion: A Nosh to Remember?,Peter Marc Jacobson,peter marc jacobson,1.0,1.0,,9213,5,9265,1.0359528749249876,0.8699232500512153,10,30,5,3,"fran drescher, la cage aux folles, daniel davis, ann hampton callaway, the nanny",the nanny reunion: a nosh to remember
q_64,Who founded the publisher of The Final Testament of the Holy Bible?,Larry Gagosian,Gagosian Gallery,0.0,0.5,,55072,4,55121,1.7748986668884754,2.2696752089541405,11,30,1,3,the final testament of the holy bible,the final testament of the holy bible
q_65,During which era was the company that makes Nirbhay founded?,From the 1950s to the 1970s,Defence Research and Development Organisation,0.0,0.0,,27817,5,27869,0.7648943751119077,1.556634041946381,16,30,1,3,nirbhay,nirbhay
q_66,During what era was the manufacturer of Agni-V founded?,From the 1950s to the 1970s,india,0.0,0.0,,27802,1,27851,0.7629882919136435,1.383236665977165,16,30,1,3,agni-v,agni-v
q_67,In what era was the company known as the manufacturer of Agni-V founded?,From the 1950s to the 1970s,Defence Research and Development Organisation,0.0,0.0,,27806,5,27861,0.575061583891511,1.429146333830431,16,30,1,3,agni-v,agni-v
q_68,What city is located in the county containing Qiantong?,Ningbo,ninghai,0.0,0.0,,22186,2,22231,0.5366244169417769,1.5247544581070542,13,30,1,3,qiantong,qiantong
q_69,What is the performer of Heartbeat named after?,Natalie Albino,nicole and natalie,0.0,0.4,,20927,5,20974,0.4857728329952806,1.2727272498887032,11,30,1,3,heartbeat,heartbeat
q_70,The Move Ya Body song's band is named after who?,Natalie Albino,nicole and natalie,0.0,0.4,,26304,5,26357,0.6115401249844581,1.3984930000733584,9,30,1,3,move ya body,move ya body
q_71,When did the spacecraft that detected storms on Neptune leave our solar system?,"August 30, 2007",'voyager 2',0.0,0.0,,4021,6,4067,1.0811489999759942,1.118431166978553,16,30,2,3,"neptune, solar system","neptune, solar system"
q_72,The Nicole and Natalie album's band is named after who?,Natalie Albino,nicole and natalie albino,0.0,0.6666666666666666,,20699,7,20751,0.46926912502385676,1.5202992500271648,5,30,1,3,nicole and natalie,nicole and natalie
q_73,Where was the founder of the National Women's Party born?,Mount Laurel Township,Paulsdale,0.0,0.0,,34970,3,35023,4.007785874884576,2.1684395831543952,14,30,5,3,"national women's caucus, national woman's party, women's national anti-suffrage league, national league for opposing woman suffrage, silent sentinels",national women's party
q_74,What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Mount Laurel Township,united states,0.0,0.0,,31209,2,31255,14.778665583115071,2.6670029999222606,15,30,2,3,"equal rights amendment, congress","equal rights amendment, congress"
q_75,The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Scottish Parliament Building,scottish parliament building in edinburgh,0.0,0.7499999999999999,,10870,7,10910,1.5046085419598967,0.7954537500627339,23,30,5,3,"directory of public worship, westminster assembly, scottish parliament, anglican churches, anglican communion",the directory of public worship
q_76,Where was the person featured on the Chester Arthur coin born?,Mount Laurel Township,"washington, d.c.",0.0,0.0,,32576,6,32622,4.938869958976284,1.384557125158608,18,30,5,3,"chester a. arthur, chester alan arthur ii, alice paul, st. anthony, arthur curry",chester arthur
q_77,"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",Scottish Parliament Building,argentina,0.0,0.0,,5276,2,5314,0.8785398330073804,0.7182562090456486,20,30,1,3,2004,2004
q_78,The city which contains Broadhurst Park shares a border with what town?,Middleton,chadderton,0.0,0.0,,8609,3,8649,0.8544880000408739,1.3846077078487724,23,26,1,3,broadhurst park,broadhurst park
q_79,What is the record label of the Metalworks Studio founder?,TML Entertainment,MCA Records,0.0,0.0,,43551,2,43599,2.2503674591425806,2.267919666133821,10,30,5,3,"metalworks production group, metalworks studios, metalworks institute, canadian music & broadcast industry award, gil moore",metalworks studio
q_80,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,Delaware River,delaware river,1.0,1.0,,27316,3,27367,1.7430816660635173,1.3599886670708656,23,30,1,3,bartram's covered bridge,bartram's covered bridge
q_81,What is the ruler of the underworld in ancient Egypt a part of?,ancient Egyptian religion,horus,0.0,0.0,,1822,2,1860,1.154122999869287,0.6256962909828871,16,30,3,3,"underworld, fourth dynasty of egypt, egyptian hieroglyphs","underworld, ancient egypt"
q_82,What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,Osiris,0.0,0.0,,2994,2,3033,1.4377626250497997,0.6257323750760406,13,30,4,3,"geb, heru-ur, fourth dynasty of egypt, old kingdom","god of the underworld, ancient egypt"
q_83,In which district was Alhandra born?,Lisbon District,lisbon,0.0,0.6666666666666666,,4384,2,4430,0.8616527498234063,0.738298875046894,16,30,1,3,alhandra,alhandra
q_84,In which state is Vera Barbosa's place of birth located?,Lisbon District,lisbon,0.0,0.6666666666666666,,27263,2,27303,0.652708999812603,1.6821703750174493,13,30,1,3,vera barbosa,vera barbosa
q_85,In which state is Póvoa de Santa Iria's municipality located?,Lisbon District,Portugal,0.0,0.0,,20834,1,20886,0.6997512499801815,1.338993625016883,13,30,5,3,"são francisco de itabapoana, póvoa de lanhoso, santo antônio de pádua, penacova, ipiguá",póvoa de santa iria
q_86,How old was Mary when engaged to the person from whom São José dos Campos takes it's name?,12–14 years old,"I cannot answer this question based on the provided knowledge graph. The knowledge graph does not contain information about Mary's age when engaged, nor does it link ""São José dos Campos"" to any person Mary was engaged to.",0.0,0.0,,29516,45,29603,1.9727662911172956,1.6093784580007195,26,30,2,3,"mary, são josé dos campos","mary, são josé dos campos, são josé"
q_87,Where was Mary's betrothed born?,Nazareth,No information available.,0.0,0.0,,5782,4,5828,0.39811308309435844,0.8226315001957119,26,30,1,3,mary,mary
q_88,Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,cabo verde,0.0,0.0,,4623,3,4661,0.4336630830075592,0.8530078330077231,22,30,1,3,iso 3166-2:cv,iso 3166-2:cv
q_89,Where is Assomada located?,central Atlantic Ocean,"I cannot answer the question as ""Assomada"" is not in the knowledge graph.",0.0,0.0,,4609,18,4673,0.6038195830769837,0.925923875067383,21,30,5,3,"somiedo, gedeb asasa, barredos, candamo, gambarie",assomada
q_90,Where is Amílcar Cabral International Airport?,central Atlantic Ocean,cabo verde,0.0,0.0,,3843,3,3888,0.8468974169809371,0.8674108751583844,21,30,1,3,amílcar cabral international airport,amílcar cabral international airport
q_91,Where was the person who wrote about the rioting being a dividing factor in Birmingham educated?,University of Glasgow,university of glasgow,1.0,1.0,,21792,4,21839,1.7868068339303136,1.6450172499753537,12,30,1,3,birmingham,birmingham
q_92,Where was the designer of the Lap Engine educated?,University of Glasgow,university of glasgow,1.0,1.0,,9679,4,9729,0.8898529580328614,0.8737893749494106,15,30,1,3,lap engine,lap engine
q_93,Where was the creator of the Lap Engine educated?,University of Glasgow,university of glasgow,1.0,1.0,,9679,4,9730,0.8788674168754369,1.3998945839703083,15,30,1,3,lap engine,lap engine
q_94,The 1967 Federation Cup is an instance of this tournament which is named after what organization?,International Tennis Federation,International Kin-Ball Federation,0.0,0.6666666666666666,,56743,5,56783,10.572249167133123,2.0257862079888582,5,30,3,3,"1968 fiba intercontinental cup, blau-weiss tennis club, federation cup","1967 federation cup, federation cup"
q_95,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,federation cup,0.0,0.4,,32928,3,32977,2.067332916893065,1.6544872079975903,7,30,5,3,"kooyong lawn tennis club, 1959 fa cup final, 1958-59 fa cup, 1968 fiba intercontinental cup, fed cup",1965 federation cup
q_96,What is the competition the 1972 Federation Cup is part of named after?,International Tennis Federation,federation cup,0.0,0.4,,54583,3,54633,10.475498125189915,2.028191125020385,8,30,5,3,"ellis park, federation cup, 1968 fiba intercontinental cup, 1974 world cup, 1979–80 coupe de france",1972 federation cup
q_97,"What is the capital of the county which contains Hickory Grove Estates, Mississippi?",Starkville,"The provided knowledge graph does not contain information about ""Hickory Grove Estates"" or the capital of any county in Mississippi. Therefore, I cannot answer the question using ONLY the provided knowledge graph.",0.0,0.0,,41502,39,41587,4.870174708077684,2.535311874933541,24,30,2,3,"hickory grove estates, mississippi","hickory grove estates, mississippi"
q_98,Who is the father of the performer of Je dis aime?,Louis Chedid,louis chedid,1.0,1.0,,7173,4,7226,0.8691827917937189,0.8069734999444336,14,18,1,3,je dis aime,je dis aime
q_99,Who is the father of the Labo M performer?,Louis Chedid,louis chedid,1.0,1.0,,7010,4,7060,0.8517272500321269,0.660219042096287,11,18,1,3,labo m,labo m
q_100,Who is the father of the performer of Qui de noux deux?,Louis Chedid,louis chedid,1.0,1.0,,12521,4,12567,1.1395421659108251,0.9036521669477224,9,30,5,3,"qui de nous deux, france 2, je te dis tout, nolwenn leroy, les trois cloches",qui de noux deux
q_101,Who is the child of the cast member of Green Ice?,Tatum O'Neal,Saida Miller Khalifa,0.0,0.0,,52605,4,52645,2.0157597919460386,2.1881372500211,10,30,1,3,green ice,green ice
q_102,Who is the sibling of the actress who played Susan Walker in Miracle on 34th street?,Lana Wood,"The knowledge graph does not contain information about the actress who played Susan Walker in ""Miracle on 34th Street"" or her siblings.",0.0,0.0,,47884,29,47959,4.558922708965838,2.1536760409362614,9,30,2,3,"susan walker, miracle on 34th street","susan walker, miracle on 34th street"
q_103,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,lana wood,1.0,1.0,,1971,2,2012,1.272150709060952,0.6850687500555068,25,30,3,3,"mrs. shellhammer, mr. gimbel, natalie wood","miracle on 34th street 1947, natalie wood"
q_104,Whose sister played Susie in miracle on 34th street?,Lana Wood,Mara Elizabeth Wilson,0.0,0.0,,48019,3,48068,4.43218420795165,3.0749967920128256,15,30,2,3,"susie, miracle on 34th street","susie, miracle on 34th street"
q_105,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Hewlett Packard,hewlett-packard,0.0,0.0,,5242,5,5291,1.2427045409567654,0.8206873750314116,23,30,2,3,"1994, 2002","1994, 2002"
q_106,What company merged in 2002 with the CEMM developer?,Hewlett Packard,"I am sorry, but the knowledge graph does not contain information about ""CEMM developer"" or any mergers in 2002. Therefore, I cannot answer the question.",0.0,0.0,,3107,36,3180,0.6150818748865277,0.9001927920617163,14,30,5,3,"realmforge studios, cryptic comet, emg, seta corporation, cờ rôm+",cemm developer
q_107,"In 2002, what company merged with the top PC manufacturer from 1994?",Hewlett Packard,hewlett-packard,0.0,0.0,,21484,5,21540,1.1657566670328379,1.5964035419747231,15,30,5,3,"ast research, gateway, compaq, pc's limited, asus",top pc manufacturer
q_108,What body of water includes the terrain feature where Coffee Swamp is located?,Lake Superior,lake superior,1.0,1.0,,2523,2,2557,0.5330607921350747,0.6458747079595923,9,15,1,3,coffee swamp,coffee swamp
q_109,Who has played for both West Ham Ajax and the team that Adam Hammill is on?,Mido,mido,1.0,1.0,,13074,2,13122,1.2698163751047105,1.2345585420262069,21,30,3,3,"first division (english football), david endt, adam hammill","west ham, ajax, adam hammill"
q_110,Who has played for West Ham Ajax and the team that David Currie plays for?,Mido,ernie watts,0.0,0.0,,38406,3,38452,2.867947582853958,1.494381999829784,18,30,3,3,"west ham united, de herdgang, david currie","west ham, ajax, david currie"
q_111,Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?,Mido,malcolm graham,0.0,0.0,,41194,3,41248,2.3893675829749554,2.218401584075764,14,30,3,3,"west ham united, de herdgang, malcolm graham","west ham, ajax, malcolm graham"
q_112,Who is the employer of the person Mach's principle was named after?,Charles University,"university of california, berkeley",0.0,0.3333333333333333,,5224,6,5266,1.1760257920250297,0.7508861250244081,19,30,2,3,"mach's principle, mach number","mach's principle, mach"
q_113,Who is the employer of the physicist who Mach number is named after?,Charles University,vinko dvořák,0.0,0.0,,3210,5,3263,0.868027999997139,0.764736833050847,20,30,1,3,mach number,mach number
q_114,Which university employed the person that Mach bands are named after?,Charles University,charles university,1.0,1.0,,2551,3,2583,0.8941771669778973,0.710092790890485,21,30,1,3,ernst mach,ernst mach
q_115,Who is the spouse of a cast member from King of the Mountain?,Lisa Rinna,lisa rinna,1.0,1.0,,5038,4,5085,1.0007294588722289,0.6350223328918219,24,30,5,3,"king of the mountain (film), deborah van valkenburgh, harry hamlin, garth davis, kings mountain national military park",king of the mountain
q_116,What is the birthplace of the person after whom São José dos Campos was named?,Nazareth,manuel da nóbrega,0.0,0.0,,49337,5,49391,1.296574124833569,2.679434332996607,6,30,1,3,são josé dos campos,são josé dos campos
q_117,What year did the author of Prince Prigio die?,1912,I cannot answer this question. The knowledge graph does not contain information about the death year of any entity.,0.0,0.0,,346,21,393,0.8682919170241803,0.6268724580295384,3,6,1,3,prince prigio,prince prigio
q_118,When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,,3461,4,3496,0.5111498748883605,0.6235332500655204,23,30,1,3,larry alcala,larry alcala
q_119,When did the military instruction start in the university that Paulo Manalo attended?,1912,1912,1.0,1.0,,17556,4,17606,0.5377760839182884,1.0184372500516474,22,30,5,3,"paolo manalo, rafael manchola, philippines free press, college of arts and letters, university of the philippines",paulo manalo
q_120,What county shares a border with Cedar Springs?,Bell County,falls county,0.0,0.5,,3722,2,3771,0.4681008749175817,1.038009125040844,26,30,1,3,cedar springs,cedar springs
q_121,Who is the father of Empress Wang's husband?,Yang Xingmi,yang xingmi,1.0,1.0,,2153,4,2200,0.47028675000183284,1.0734492919873446,19,30,5,3,"empress rang, empress wang zhi, wang jian, wang yuanji, wang shen'ai",empress wang
q_122,In which county was James Finch born?,Bay County,bay county,1.0,1.0,,30616,2,30659,0.5909227922093123,2.178251374978572,22,30,1,3,james finch,james finch
q_123,Who is the other child of Chian Hsiao-chang's father?,Chiang Hsiao-wu,chiang hsiao-wen,0.0,0.5,,21230,6,21282,0.5611999998800457,1.5285306251607835,10,30,5,3,"chiang hsiao-chang, hsiao-yung, chiang hsiao-wen, chiang wei-kuo, chiang hsiao-wu",chian hsiao-chang
q_124,Who is the uncle of Liu Bin?,Liu Yin,liu yan,0.0,0.5,,2181,2,2228,0.5218301669228822,0.8246993748471141,16,30,5,3,"liu yao, liu guitu, liu bang, liu yaoshu, li kening",liu bin
