question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_12,In which borough was Callum McManaman born?,Knowsley,Knowsley,1.0,1.0,,1262,2,1295,0.007672457955777645,0.6349776671268046,7,7,1,1,callum mcmanaman,callum mcmanaman
q_13,What other county does the county where Imperial is located share a border with?,Crockett County,Lancaster Crossing,0.0,0.0,,1891,3,1924,0.005681165959686041,0.7616778330411762,2,3,1,1,imperial,imperial
q_14,In what county is William W. Blair's birthplace located?,Orleans County,sweetwater county,0.0,0.5,,21130,3,21163,0.0378368329256773,1.6601265829522165,21,20,5,1,"blair brothers, blairtown, sheridan, george blair, blaine",william w. blair
q_15,What award did the author of The Red Tree receive?,Academy Award for Best Animated Short Film,'The Lost Thing',0.0,0.0,,225,5,275,0.005228792084380984,0.6982555000577122,1,2,1,1,the red tree,the red tree
q_16,Where was Tyler MacDuff's child educated?,Blair High School,blair high school,1.0,1.0,,1066,4,1110,0.018678999971598387,0.6340078748762608,8,13,5,1,"macduff, dana andrews, beverlie may anderson, blair high school, tyler blackburn",tyler macduff
q_17,Who is the spouse of the Rabbit Hole's producer?,Keith Urban,,0.0,0.0,,2350,0,2397,0.02399195800535381,0.9087997919414192,25,22,5,1,"blossom films, echo falls, down the rabbit hole, rabbit ears productions, ingrid",rabbit hole
q_18,Who is the child of Sigrid Eskilsdotter's child?,Svante Stensson Sture,sigrid sture,0.0,0.4,,2223,4,2264,0.01832316699437797,0.9088508749846368,13,10,5,1,"sigrid eskilsdotter (banér), märta erikdotter leijonhufvud, svante stensson sture, siri dannevig, margaret leijonhufvud",sigrid eskilsdotter
q_19,In which county is Kimbrough Memorial Stadium located?,Randall County,Randall County,1.0,1.0,,610,3,661,0.006864000111818314,0.8753376249223948,8,8,1,1,kimbrough memorial stadium,kimbrough memorial stadium
q_20,What record label is the performer of Almost Made Ya signed to?,Derrty Entertainment,I cannot answer this question based on the provided knowledge graph. The knowledge graph does not contain information about the record label of 'ali & gipp'.,0.0,0.0,,867,30,926,0.008061541011556983,0.9996157910209148,12,10,1,1,almost made ya,almost made ya
q_21,Where was the author of Hannibal and Scipio educated at?,Exeter College,No information available.,0.0,0.0,,5047,4,5092,0.023299874970689416,1.4693031669594347,20,15,3,1,"hannibal, scipio aemilianus, publius scipio","hannibal, scipio"
q_22,In which county is Southern Maryland Electric Cooperative headquartered?,Charles County,charles county,1.0,1.0,,423,3,458,0.005360333016142249,0.6465042920317501,5,6,1,1,southern maryland electric cooperative,southern maryland electric cooperative
q_23,Who is the child of the Victim of Romance performer?,Chynna Phillips,Chynna Phillips,1.0,1.0,,289,4,335,0.004397958051413298,0.6504958749283105,2,3,1,1,victim of romance,victim of romance
q_24,What county was Tim Dubois born in?,McDonald County,McDonald County,1.0,1.0,,612,2,662,0.006483667064458132,0.8078300419729203,4,5,1,1,tim dubois,tim dubois
q_25,What record label did the person who is part of The Bruce Lee Band start?,Asian Man Records,Dill Records,0.0,0.4,,335,3,369,0.004838709020987153,0.6023827500175685,3,4,1,1,the bruce lee band,the bruce lee band
q_26,What is another notable work made by the author of Miss Sara Sampson?,Emilia Galotti,Emilia Galotti,1.0,1.0,,3852,4,3886,0.005891707958653569,0.8062179160770029,3,4,1,1,miss sara sampson,miss sara sampson
q_27,What instrument is played by the person from The Blackout All-Stars?,conga,conga,1.0,1.0,,515,2,563,0.007278999779373407,1.064401124836877,8,9,1,1,the blackout all-stars,the blackout all-stars
q_28,What is the seat of the county where Van Hook Township is located?,Stanley,Mountrail County Courthouse,0.0,0.0,,918,4,965,0.004831792088225484,1.40031504095532,2,3,1,1,van hook township,van hook township
q_29,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","Sir Francis Baring, 1st Baronet","sir francis baring, 1st baronet",1.0,1.0,,2016,10,2075,0.015978415962308645,1.3363132909871638,15,16,5,1,"baring family, sir francis baring, 1st baronet, henry baring, lieutenant-general charles baring, godfrey baring","edward baring, 1st baron revelstoke"
q_30,What group was the performer of Be the One a member of?,Jackson 5,The Jackson 5,1.0,1.0,,393,4,434,0.008147999877110124,1.1828170421067623,5,6,1,1,be the one,be the one
q_31,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Eddie Argos,Eddie Argos,1.0,1.0,,230,2,260,0.0045093330554664135,1.244824207853526,1,2,1,1,bang bang rock & roll,bang bang rock & roll
q_32,What is the network which National Cycle Route 57 is part of an example of?,national cycling route network,national cycling route network,1.0,1.0,,353,4,388,0.005455417092889547,1.2172181669156998,3,4,1,1,national cycle route 57,national cycle route 57
q_33,Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,johanne luise heiberg,1.0,1.0,,228,7,272,0.003965041134506464,1.5271113750059158,1,2,1,1,peter andreas heiberg,peter andreas heiberg
q_34,The Unwinding author volunteered for which organisation?,Peace Corps,Peace Corps,1.0,1.0,,19282,2,19325,0.02347220783121884,1.7091027919668704,23,22,5,1,"the unwinding: an inner history of the new america, undead series, peter thiel, barry unsworth, i'm dysfunctional, you're dysfunctional: the recovery movement and other self-help fashions",the unwinding
q_35,What is the capital of the county that Pine Springs is located in?,Van Horn,None of the above,0.0,0.0,,346,4,382,0.006658499827608466,1.174253333127126,3,4,1,1,pine springs,pine springs
q_36,What district is the headquarter of Julia's House located?,East Dorset,corfe mullen,0.0,0.0,,257,4,293,0.004521833034232259,0.6199685840401798,1,2,1,1,julia's house,julia's house
q_37,Who is the spouse of Young Man Luther's author?,Joan Erikson,,0.0,0.0,,1730,0,1781,0.018434250028803945,0.8927988749928772,12,16,5,1,"young man luther: a study in psychoanalysis and history, martin luther, lutheran church, elisabeth luther, book of concord",young man luther
q_38,What record label did the performer of The Place and the Time belong to?,Columbia Records,Reprise Records,0.0,0.5,,320,3,351,0.005547499982640147,0.8067579169292003,2,3,1,1,the place and the time,the place and the time
q_39,Who is the child of the person who followed Tihomir of Serbia?,Saint Sava,No information available.,0.0,0.0,,1035,4,1067,0.013058959040790796,0.9919847501441836,8,8,5,1,"tihomir, stracimir zavidović, stefan nemanja, miroslav, byzantium",tihomir of serbia
q_40,What team was Anna Benson's husband on?,Pittsburgh Pirates,Pittsburgh Pirates,1.0,1.0,,227,2,270,0.003972083097323775,0.6901539589744061,1,2,1,1,anna benson,anna benson
q_41,What place does the administrative territorial entity that Juba is located in share a border with?,Eastern Equatoria,south sudan,0.0,0.0,,461,3,497,0.0051772501319646835,0.8204932080116123,3,4,1,1,juba,juba
q_42,Where was the spouse of Frances Tupper born?,Amherst,middlesex,0.0,0.0,,5546,3,5587,0.021189957857131958,1.220326374983415,14,13,5,1,"sir charles tupper, frances amélia tupper, benjamin tupper, frances freeling broderip, winchmore hill",frances tupper
q_43,Who founded the political party of Dimuthu Bandara Abayakoon?,Rohana Wijeweera,I cannot answer this question based on the provided knowledge graph.,0.0,0.0,,434,12,475,0.005908749997615814,0.6908964589238167,5,6,1,1,dimuthu bandara abayakoon,dimuthu bandara abayakoon
q_44,Bancroft's county borders what county?,Haliburton County,"I cannot answer this question based on the provided knowledge graph. The knowledge graph states that Bancroft is a town in Ontario and that North Hastings High School is located in Bancroft. It also mentions that North Hastings High School serves students in the northern portion of Hastings County. However, it does not explicitly state that Bancroft",0.0,0.0363636363636363,,1065,61,1161,0.004860582994297147,0.9869872499257326,2,3,1,1,bancroft,bancroft
q_45,In which county is Mark Dismore's birthplace located?,Hancock County,hancock county,1.0,1.0,,3001,3,3031,0.00919787515886128,0.6268620421178639,16,17,1,1,mark dismore,mark dismore
q_46,Who was the sibling of Nannina de' Medici?,Giuliano de' Medici,lorenzo de' medici,0.0,0.6666666666666666,,452,6,493,0.006092665949836373,0.6093371659517288,5,6,1,1,nannina de' medici,nannina de' medici
q_47,What county is the NRHEG High School located in?,Waseca County,Waseca County,1.0,1.0,,537,4,567,0.005171125056222081,0.7467680419795215,4,5,1,1,nrheg high school,nrheg high school
q_48,What league does the team that occupies the Rabat Ajax Football Ground belong to?,Maltese Premier League,Maltese Premier League,1.0,1.0,,290,5,322,0.007181749911978841,0.8260162081569433,2,3,1,1,rabat ajax football ground,rabat ajax football ground
q_49,Who was married to the star of No Escape?,John Profumo,john profumo,1.0,1.0,,316,3,370,0.005128832999616861,0.9922629590146244,4,5,1,1,no escape,no escape
q_50,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Hubbard County,minnesota,0.0,0.0,,348,2,385,0.006227749865502119,0.6367332499939948,4,5,1,1,kprm,kprm
q_51,Where are the headquarters for the publisher of In the Shadow of Greatness?,Annapolis,"Annapolis, Maryland",0.0,0.6666666666666666,,505,4,545,0.005457875085994601,0.6511224170681089,3,4,1,1,in the shadow of greatness,in the shadow of greatness
q_52,Who is part of the band that performed Full Cooperation?,Erick Sermon,def squad,0.0,0.0,,292,2,335,0.006187583087012172,0.7431324580684304,2,3,1,1,full cooperation,full cooperation
q_53,The territory containing Bansaan Island is located at which island?,Panglao Island,bohol island,0.0,0.5,,357,3,396,0.010284458985552192,0.5953470419626683,3,7,5,1,"bansaan, bohol island, talibon, badu island, mouac island",bansaan island
q_54,In which county did Snappy Tomato Pizza form?,Kenton County,Kenton County,1.0,1.0,,322,3,353,0.004104332998394966,0.8239043338689953,2,3,1,1,snappy tomato pizza,snappy tomato pizza
q_55,What's the place of birth of the former member of The Sunnyboys?,Kingscliff,kingscliff,1.0,1.0,,1354,2,1384,0.011145667172968388,0.686966999899596,14,7,5,1,"sunnyboys, kids in dust, mushroom 25 concert, dig it up, jeremy oxley",the sunnyboys
q_56,In which district was Ernie Watts born?,West Berkshire,woolhampton,0.0,0.0,,1051,2,1099,0.007685584016144276,0.8696456248871982,9,10,1,1,ernie watts,ernie watts
q_57,Which county does Lloyd Dane's birthplace belong to?,Miller County,Miller County,1.0,1.0,,586,2,631,0.004240958020091057,0.6089161669369787,2,3,1,1,lloyd dane,lloyd dane
q_58,Who is the spouse of the screenwriter of The Actress?,Garson Kanin,Ruth Gordon,0.0,0.0,,546,2,594,0.00972708291374147,0.6925995000638068,7,8,1,1,the actress,the actress
q_59,What award was received by the person who authored Missing Person?,Nobel Prize in Literature,prix goncourt,0.0,0.0,,520,3,566,0.005912166088819504,0.932456332957372,5,5,1,1,missing person,missing person
q_60,What event caused the founder of Australia's liberal party to become Prime Minister?,Lyons' death in 1939,lyons government,0.0,0.3333333333333333,,1309,3,1348,0.01564075006172061,0.8454563750419766,7,12,5,1,"the liberal-national coalition, julie bishop, united australia party, september 2015 liberal leadership ballot, liberal party of canada",australia's liberal party
q_61,What event caused the Liberal Party of Australia's longest-serving leader to become Prime Minister?,Lyons' death in 1939,lyons government,0.0,0.3333333333333333,,5298,3,5340,0.0169004590716213,0.9271088750101626,18,16,1,1,liberal party of australia,liberal party of australia
q_62,What was the average per capita GVA in 2013 of the country which created Burma's academic system?,"£23,755",,0.0,0.0,,6879,1,6918,0.02725383290089667,0.832657708087936,21,23,3,1,"burma, gross national income at purchasing power parity per capita, 2013","burma, gva, 2013"
q_63,Who is the spouse of the creator of The Nanny Reunion: A Nosh to Remember?,Peter Marc Jacobson,michael rowe,0.0,0.0,,3588,3,3636,0.012839250033721328,0.8595808749087155,6,9,5,1,"fran drescher, la cage aux folles, daniel davis, ann hampton callaway, the nanny",the nanny reunion: a nosh to remember
q_64,Who founded the publisher of The Final Testament of the Holy Bible?,Larry Gagosian,None of the above,0.0,0.0,,1447,4,1492,0.006956999888643622,0.9099962499458344,4,5,1,1,the final testament of the holy bible,the final testament of the holy bible
q_65,During which era was the company that makes Nirbhay founded?,From the 1950s to the 1970s,between the 1950s and 1970s,0.0,0.5,,3399,15,3461,0.005142041016370058,0.89996770885773,2,3,1,1,nirbhay,nirbhay
q_66,During what era was the manufacturer of Agni-V founded?,From the 1950s to the 1970s,1950s and 1970s,0.0,0.5714285714285715,,3448,12,3502,0.00479841697961092,0.7576926660258323,3,4,1,1,agni-v,agni-v
q_67,In what era was the company known as the manufacturer of Agni-V founded?,From the 1950s to the 1970s,1950s and 1970s,0.0,0.5714285714285715,,3452,12,3495,0.004639916820451617,0.9890971248969436,3,4,1,1,agni-v,agni-v
q_68,What city is located in the county containing Qiantong?,Ningbo,ninghai county,0.0,0.0,,989,3,1022,0.007694832980632782,0.6194961671717465,5,6,1,1,qiantong,qiantong
q_69,What is the performer of Heartbeat named after?,Natalie Albino,Nicole and Natalie,0.0,0.4,,423,3,469,0.005765374982729554,0.7255610830616206,3,4,1,1,heartbeat,heartbeat
q_70,The Move Ya Body song's band is named after who?,Natalie Albino,nina sky,0.0,0.0,,1550,2,1598,0.008326874813064933,0.8797285410109907,7,8,1,1,move ya body,move ya body
q_71,When did the spacecraft that detected storms on Neptune leave our solar system?,"August 30, 2007",'voyager 2',0.0,0.0,,2940,6,2987,0.046194083988666534,0.9430209579877556,12,30,2,1,"neptune, solar system","neptune, solar system"
q_72,The Nicole and Natalie album's band is named after who?,Natalie Albino,nina sky,0.0,0.0,,579,2,612,0.007797416998073459,0.7588845829013735,6,6,1,1,nicole and natalie,nicole and natalie
q_73,Where was the founder of the National Women's Party born?,Mount Laurel Township,Paulsdale,0.0,0.0,,6209,3,6262,0.021632415940985084,0.9167609580326824,7,17,5,1,"national women's caucus, national woman's party, women's national anti-suffrage league, national league for opposing woman suffrage, silent sentinels",national women's party
q_74,What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Mount Laurel Township,Paulsdale,0.0,0.0,,20777,3,20813,0.24566833302378654,1.383817750029266,8,30,2,1,"equal rights amendment, congress","equal rights amendment, congress"
q_75,The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Scottish Parliament Building,scottish parliament building in edinburgh,0.0,0.7499999999999999,,2080,7,2118,0.016601042123511434,0.6870528340805322,21,21,5,1,"directory of public worship, westminster assembly, scottish parliament, anglican churches, anglican communion",the directory of public worship
q_76,Where was the person featured on the Chester Arthur coin born?,Mount Laurel Township,paulsdale,0.0,0.0,,7273,3,7322,0.023768125101923943,1.040626124944538,22,25,5,1,"chester a. arthur, chester alan arthur ii, alice paul, st. anthony, arthur curry",chester arthur
q_77,"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",Scottish Parliament Building,I cannot answer this question based on the provided knowledge graph.,0.0,0.0,,351,12,411,0.006939999992027879,0.8426303330343217,3,4,1,1,2004,2004
q_78,The city which contains Broadhurst Park shares a border with what town?,Middleton,Chadderton,0.0,0.0,,361,3,396,0.007072750013321638,0.5314090840984136,4,5,1,1,broadhurst park,broadhurst park
q_79,What is the record label of the Metalworks Studio founder?,TML Entertainment,MCA Records,0.0,0.0,,5448,2,5497,0.014447875088080764,1.130227082874626,15,9,5,1,"metalworks production group, metalworks studios, metalworks institute, canadian music & broadcast industry award, gil moore",metalworks studio
q_80,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,Delaware River,delaware river,1.0,1.0,,1271,3,1317,0.008390167029574513,0.7814692920073867,12,9,1,1,bartram's covered bridge,bartram's covered bridge
q_81,What is the ruler of the underworld in ancient Egypt a part of?,ancient Egyptian religion,osiris,0.0,0.0,,856,2,899,0.0160237078089267,0.6949867499060929,7,10,3,1,"underworld, fourth dynasty of egypt, egyptian hieroglyphs","underworld, ancient egypt"
q_82,What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,ancient Egypt,0.0,0.4,,603,2,653,0.013784375041723251,0.7778228330425918,3,8,4,1,"geb, heru-ur, fourth dynasty of egypt, old kingdom","god of the underworld, ancient egypt"
q_83,In which district was Alhandra born?,Lisbon District,No information available.,0.0,0.0,,197,4,227,0.004875208949670196,0.7446442500222474,1,2,1,1,alhandra,alhandra
q_84,In which state is Vera Barbosa's place of birth located?,Lisbon District,portugal,0.0,0.0,,1404,2,1436,0.005720958113670349,1.1327659161761403,4,5,1,1,vera barbosa,vera barbosa
q_85,In which state is Póvoa de Santa Iria's municipality located?,Lisbon District,Póvoa de Santa Iria is not mentioned in the knowledge graph.,0.0,0.0,,1919,16,1975,0.011724374955520034,0.7097065828274935,9,13,5,1,"são francisco de itabapoana, póvoa de lanhoso, santo antônio de pádua, penacova, ipiguá",póvoa de santa iria
q_86,How old was Mary when engaged to the person from whom São José dos Campos takes it's name?,12–14 years old,No information available.,0.0,0.0,,5062,4,5111,0.02829395793378353,1.0104308750014752,30,30,2,1,"mary, são josé dos campos","mary, são josé dos campos, são josé"
q_87,Where was Mary's betrothed born?,Nazareth,,0.0,0.0,,3381,1,3428,0.007692000130191445,1.7218662919476628,25,26,1,1,mary,mary
q_88,Where is the country with ISO code ISO 3166-2:CV located?,central Atlantic Ocean,cabo verde,0.0,0.0,,566,3,602,0.004634374985471368,0.6615608329884708,2,3,1,1,iso 3166-2:cv,iso 3166-2:cv
q_89,Where is Assomada located?,central Atlantic Ocean,,0.0,0.0,,1230,0,1280,0.012319875182583928,0.7451186249963939,14,13,5,1,"somiedo, gedeb asasa, barredos, candamo, gambarie",assomada
q_90,Where is Amílcar Cabral International Airport?,central Atlantic Ocean,sal island,0.0,0.0,,662,2,703,0.005900417221710086,0.5764462500810623,5,6,1,1,amílcar cabral international airport,amílcar cabral international airport
q_91,Where was the person who wrote about the rioting being a dividing factor in Birmingham educated?,University of Glasgow,king edward's school,0.0,0.0,,5323,6,5369,0.017358124954625964,0.8467867090366781,18,19,1,1,birmingham,birmingham
q_92,Where was the designer of the Lap Engine educated?,University of Glasgow,"""",0.0,0.0,,301,1,341,0.0041462089866399765,0.6884781247936189,3,4,1,1,lap engine,lap engine
q_93,Where was the creator of the Lap Engine educated?,University of Glasgow,,0.0,0.0,,301,1,344,0.004348250105977058,0.7074379578698426,3,4,1,1,lap engine,lap engine
q_94,The 1967 Federation Cup is an instance of this tournament which is named after what organization?,International Tennis Federation,International Tennis Federation,1.0,1.0,,21208,3,21250,0.03835541685111821,1.9652097090147436,13,18,3,1,"1968 fiba intercontinental cup, blau-weiss tennis club, federation cup","1967 federation cup, federation cup"
q_95,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,international tennis federation,1.0,1.0,,2111,3,2162,0.012585333082824945,2.4354688338935375,21,19,5,1,"kooyong lawn tennis club, 1959 fa cup final, 1958-59 fa cup, 1968 fiba intercontinental cup, fed cup",1965 federation cup
q_96,What is the competition the 1972 Federation Cup is part of named after?,International Tennis Federation,fed cup,0.0,0.0,,24453,2,24501,0.04302037484012544,1.3775652090553194,16,25,5,1,"ellis park, federation cup, 1968 fiba intercontinental cup, 1974 world cup, 1979–80 coupe de france",1972 federation cup
q_97,"What is the capital of the county which contains Hickory Grove Estates, Mississippi?",Starkville,Starkville,1.0,1.0,,18295,3,18344,0.026720874942839146,1.2840668328572065,26,30,2,1,"hickory grove estates, mississippi","hickory grove estates, mississippi"
q_98,Who is the father of the performer of Je dis aime?,Louis Chedid,Louis Chedid,1.0,1.0,,379,3,425,0.004837374901399016,0.660341375041753,2,3,1,1,je dis aime,je dis aime
q_99,Who is the father of the Labo M performer?,Louis Chedid,Louis Chedid,1.0,1.0,,457,3,501,0.004213332897052169,0.7456863329280168,2,3,1,1,labo m,labo m
q_100,Who is the father of the performer of Qui de noux deux?,Louis Chedid,matthieu chedid,0.0,0.5,,1103,5,1152,0.013594332849606872,1.0868009580299258,13,18,5,1,"qui de nous deux, france 2, je te dis tout, nolwenn leroy, les trois cloches",qui de noux deux
q_101,Who is the child of the cast member of Green Ice?,Tatum O'Neal,,0.0,0.0,,1372,1,1415,0.0051525000017136335,0.7945747920311987,3,4,1,1,green ice,green ice
q_102,Who is the sibling of the actress who played Susan Walker in Miracle on 34th street?,Lana Wood,Lana Wood,1.0,1.0,,17307,3,17361,0.020038375165313482,1.1428789170458913,24,25,2,1,"susan walker, miracle on 34th street","susan walker, miracle on 34th street"
q_103,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Lana Wood,lana wood,1.0,1.0,,799,2,841,0.017309957882389426,0.6191365418490022,9,11,3,1,"mrs. shellhammer, mr. gimbel, natalie wood","miracle on 34th street 1947, natalie wood"
q_104,Whose sister played Susie in miracle on 34th street?,Lana Wood,'natalie wood',0.0,0.5,,17125,5,17167,0.02222895808517933,1.2544563331175596,29,30,2,1,"susie, miracle on 34th street","susie, miracle on 34th street"
q_105,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Hewlett Packard,Hewlett-Packard,0.0,0.0,,424,4,470,0.009664207929745317,0.5669434999581426,4,6,2,1,"1994, 2002","1994, 2002"
q_106,What company merged in 2002 with the CEMM developer?,Hewlett Packard,No information available.,0.0,0.0,,443,4,478,0.01025620917789638,0.6780998751055449,5,10,5,1,"realmforge studios, cryptic comet, emg, seta corporation, cờ rôm+",cemm developer
q_107,"In 2002, what company merged with the top PC manufacturer from 1994?",Hewlett Packard,hewlett-packard,0.0,0.0,,1623,5,1659,0.017397584160789847,0.978463042061776,9,14,5,1,"ast research, gateway, compaq, pc's limited, asus",top pc manufacturer
q_108,What body of water includes the terrain feature where Coffee Swamp is located?,Lake Superior,Lake Superior,1.0,1.0,,231,2,265,0.004406374879181385,0.6947992080822587,1,2,1,1,coffee swamp,coffee swamp
q_109,Who has played for both West Ham Ajax and the team that Adam Hammill is on?,Mido,Mido,1.0,1.0,,1337,2,1374,0.012745833024382591,0.7763676659669727,6,9,3,1,"first division (english football), david endt, adam hammill","west ham, ajax, adam hammill"
q_110,Who has played for West Ham Ajax and the team that David Currie plays for?,Mido,mido,1.0,1.0,,5692,2,5727,0.030408208025619388,1.51190916611813,17,30,3,1,"west ham united, de herdgang, david currie","west ham, ajax, david currie"
q_111,Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?,Mido,"The knowledge graph does not contain information about Malcolm Graham's death or a team from the city where he died. Therefore, the question cannot be answered from the provided knowledge graph.",0.0,0.0,,5561,36,5640,0.026624165941029787,1.1181761662010103,25,30,3,1,"west ham united, de herdgang, malcolm graham","west ham, ajax, malcolm graham"
q_112,Who is the employer of the person Mach's principle was named after?,Charles University,Institute for Advanced Study,0.0,0.0,,493,4,525,0.009926625061780214,0.8852427089586854,4,5,2,1,"mach's principle, mach number","mach's principle, mach"
q_113,Who is the employer of the physicist who Mach number is named after?,Charles University,,0.0,0.0,,303,1,331,0.003798416815698147,0.6606521250214428,2,3,1,1,mach number,mach number
q_114,Which university employed the person that Mach bands are named after?,Charles University,Charles University,1.0,1.0,,456,2,487,0.009625082835555077,0.933011791901663,5,6,1,1,ernst mach,ernst mach
q_115,Who is the spouse of a cast member from King of the Mountain?,Lisa Rinna,lisa rinna,1.0,1.0,,1389,4,1437,0.013823125045746565,0.6843764160294086,13,11,5,1,"king of the mountain (film), deborah van valkenburgh, harry hamlin, garth davis, kings mountain national military park",king of the mountain
q_116,What is the birthplace of the person after whom São José dos Campos was named?,Nazareth,São José dos Campos,0.0,0.0,,2339,4,2373,0.005231291987001896,1.0603214579168707,7,6,1,1,são josé dos campos,são josé dos campos
q_117,What year did the author of Prince Prigio die?,1912,No information available.,0.0,0.0,,257,4,300,0.00499229202978313,0.9070907498244196,2,3,1,1,prince prigio,prince prigio
q_118,When did military instruction start at the place where Larry Alcala was educated?,1912,'university of the philippines',0.0,0.0,,480,6,515,0.006155791226774454,0.7278800001367927,7,8,1,1,larry alcala,larry alcala
q_119,When did the military instruction start in the university that Paulo Manalo attended?,1912,1912,1.0,1.0,,1489,4,1531,0.011377790942788124,0.6491795829497278,18,12,5,1,"paolo manalo, rafael manchola, philippines free press, college of arts and letters, university of the philippines",paulo manalo
q_120,What county shares a border with Cedar Springs?,Bell County,falls county,0.0,0.5,,259,2,286,0.004939667182043195,0.5383775420486927,2,3,1,1,cedar springs,cedar springs
q_121,Who is the father of Empress Wang's husband?,Yang Xingmi,sima zhao,0.0,0.0,,1151,4,1201,0.0147000418510288,0.6824942089151591,13,15,5,1,"empress rang, empress wang zhi, wang jian, wang yuanji, wang shen'ai",empress wang
q_122,In which county was James Finch born?,Bay County,Bay County,1.0,1.0,,401,2,428,0.0050685841124504805,0.6406769589520991,3,4,1,1,james finch,james finch
q_123,Who is the other child of Chian Hsiao-chang's father?,Chiang Hsiao-wu,chiang hsiao-wu,1.0,1.0,,1114,6,1167,0.038639208069071174,0.8658409998752177,9,10,5,1,"chiang hsiao-chang, hsiao-yung, chiang hsiao-wen, chiang wei-kuo, chiang hsiao-wu",chian hsiao-chang
q_124,Who is the uncle of Liu Bin?,Liu Yin,None of the above.,0.0,0.0,,1100,5,1138,0.01321754208765924,0.7839288751129061,13,14,5,1,"liu yao, liu guitu, liu bang, liu yaoshu, li kening",liu bin
q_125,Who is the child of Chiang Hsiao-wen's father?,Chiang Hsiao-wu,chiang hsiao-wen,0.0,0.5,,1074,6,1126,0.009911500150337815,0.7392514578532428,7,8,1,1,chiang hsiao-wen,chiang hsiao-wen
