question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_12,"Which film has the director who died earlier, Il Seduttore or The Trial Of Joan Of Arc?",The Trial Of Joan Of Arc,Il Seduttore,0.0,0.0,,6651,3,6702,0.4525922911707312,1.0676015000790358,16,30,2,4,"il seduttore, the trial of joan of arc","il seduttore, the trial of joan of arc"
q_13,Where was the director of film Thomas Jefferson (Film) born?,Brooklyn,ken burns,0.0,0.0,,10140,2,10188,0.41584279178641737,0.7780915000475943,28,30,1,4,thomas jefferson (film),thomas jefferson (film)
q_14,Why did Grand Duke Kirill Vladimirovich Of Russia's wife die?,stroke,visiting her daughter in Amorbach,0.0,0.0,,11390,7,11431,1.0450656248722225,0.848057874944061,14,30,1,4,grand duke kirill vladimirovich of russia,grand duke kirill vladimirovich of russia
q_15,Where was the place of death of the director of film Beat Girl?,Nice,Nice,1.0,1.0,,12356,1,12404,1.0943824159912765,1.1072695420589298,23,30,1,4,beat girl,beat girl
q_16,"Who died first, Fleetwood Sheppard or George William Whitaker?",Fleetwood Sheppard,Fleetwood Sheppard,1.0,1.0,,2254,3,2297,0.29546325001865625,0.6420546669978648,24,30,2,4,"fleetwood sheppard, george william whitaker","fleetwood sheppard, george william whitaker"
q_17,"Which film has the director born first, The Raven'S Dance or Keïta! L'Héritage Du Griot?",The Raven'S Dance,the raven's dance,1.0,1.0,,2761,5,2805,0.03143333294428885,0.6099045840092003,20,30,2,4,"the raven's dance, keïta! l'héritage du griot","the raven's dance, keïta! l'héritage du griot"
q_18,When did Jean Martin (Singer)'s husband die?,1983,,0.0,0.0,,8005,1,8049,1.064696499845013,1.281201333971694,22,30,5,4,"jean martin, carla jean martin, don martin, jean sharon, matthew quinn martin",jean martin (singer)
q_19,"Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?",Tangled Destinies,Tangled Destinies,1.0,1.0,,9443,5,9489,0.3108160828705877,1.0571907500270754,20,30,2,4,"tangled destinies, the daltons' women","tangled destinies, the daltons' women"
q_20,"Which film was released earlier, Moment Of Danger or The Ballad Of Josie?",Moment Of Danger,Moment Of Danger,1.0,1.0,,7688,3,7740,0.4561254580039531,0.799101083073765,21,30,2,4,"moment of danger, the ballad of josie","moment of danger, the ballad of josie"
q_21,What nationality is the director of film World And Time Enough?,United States,'eric mueller',0.0,0.0,,10164,5,10212,0.0497851250693202,0.8671164170373231,25,30,1,4,world and time enough,world and time enough
q_22,"Which film has the director died earlier, Poker In Bed or The Machine To Kill Bad People?",The Machine To Kill Bad People,the machine to kill bad people,1.0,1.0,,5849,6,5891,0.13087666686624289,0.7039282501209527,12,30,2,4,"poker in bed, the machine to kill bad people","poker in bed, the machine to kill bad people"
q_23,"Which film whose director is younger, Heads I Win, Tails You Lose or The Incredible Sarah?","Heads I Win, Tails You Lose","Heads I Win, Tails You Lose",1.0,1.0,,3925,8,3983,0.12066274997778237,0.8984449580311775,26,30,2,4,"heads i win, tails you lose, the incredible sarah","heads i win, tails you lose, the incredible sarah"
q_24,"Who is Catherine Of Pomerania, Countess Palatine Of Neumarkt's father-in-law?",Rupert,rupert iii of the palatinate,0.0,0.4,,4089,8,4148,0.3556498340331018,0.8568632921669632,7,30,5,4,"catherine of pomerania, neumarkt, christiane henriette of zweibrücken- birkenfeld, countess palatine dorothea catherine of birkenfeld-bischweiler, pomerania","catherine of pomerania, countess palatine of neumarkt"
q_25,Who is Marie Zéphyrine Of France's paternal grandmother?,Marie Leszczyńska,marie leszczyńska,1.0,1.0,,7378,4,7429,0.5980947501957417,0.7099711669143289,18,30,1,4,marie zéphyrine of france,marie zéphyrine of france
q_26,"Which film has the director died earlier, Condemned Women or Faces In The Dark?",Condemned Women,Condemned Women,1.0,1.0,,3338,4,3382,0.28765170788392425,0.7375031660776585,23,30,2,4,"condemned women, faces in the dark","condemned women, faces in the dark"
q_27,Who is the spouse of the director of film Eden And After?,Catherine Robbe-Grillet,catherine robbe-grillet,1.0,1.0,,7045,7,7103,0.07183254114352167,1.6326809159945697,18,25,1,4,eden and after,eden and after
q_28,Where was the place of death of Anastasia Of Serbia's husband?,Hilandar,mount athos,0.0,0.0,,1994,3,2046,0.030279957922175527,0.7342867080587894,12,30,1,4,anastasia of serbia,anastasia of serbia
q_29,Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?,yes,yes,1.0,1.0,,2521,1,2570,0.14997874991968274,0.7620066250674427,29,30,2,4,"fire in hell, the tiger: an old hunter's tale","fire in hell, the tiger: an old hunter's tale"
q_30,"Which film was released more recently, Lo Zappatore or Placer Sangriento?",Placer Sangriento,Placer sangriento,1.0,1.0,,5343,5,5394,0.25050025014206767,0.7722116250079125,23,30,2,4,"lo zappatore, placer sangriento","lo zappatore, placer sangriento"
q_31,Was Şemsettin Baş or Gwenc'Hlan Le Scouëzec born first?,Gwenc'Hlan Le Scouëzec,Gwenc'hlan,0.0,0.5,,2191,5,2232,0.0744073330424726,0.6828700830228627,14,30,3,4,"şemsettin baş, hersart de la villemarqué, llywarch hen","şemsettin baş, gwenc'hlan le scouëzec"
q_32,"Which film has the director born later, Bhoomiyude Avakashikal or The Majesty Of The Law?",Bhoomiyude Avakashikal,The Majesty of the Law,0.0,0.0,,1930,5,1977,0.3737619158346206,2.2441169160883874,8,30,2,4,"bhoomiyude avakashikal, the majesty of the law","bhoomiyude avakashikal, the majesty of the law"
q_33,Who is Cornelia (Wife Of Caesar)'s child-in-law?,Pompey,scipio aemilianus,0.0,0.0,,2043,6,2096,0.0429557089228183,0.8410404999740422,20,30,2,4,"cornelia, caesar","cornelia, caesar"
q_34,Why did John Middleton Murry's wife die?,tuberculosis,The provided knowledge graph does not contain information about why John Middleton Murry's wife died.,0.0,0.0,,6707,19,6770,0.9517850829288363,0.7535101668909192,22,30,1,4,john middleton murry,john middleton murry
q_35,Who is the paternal grandfather of Taj Al-Dawla?,Rukn al-Dawla,rukn al-dawla,1.0,1.0,,2965,6,3021,0.08096008305437863,0.8960429169237614,11,30,1,4,taj al-dawla,taj al-dawla
q_36,Do both films Payment On Demand and My Cousin From Warsaw have the directors from the same country?,yes,yes,1.0,1.0,,8095,1,8131,0.6803681249730289,0.8460662090219557,21,30,2,4,"payment on demand, my cousin from warsaw","payment on demand, my cousin from warsaw"
q_37,What is the place of birth of the director of film And The Spring Comes?,Xi'an,xi'an,1.0,1.0,,1143,3,1191,0.010441959137097001,0.6822004169225693,12,15,1,4,and the spring comes,and the spring comes
q_38,"Who died first, Madame Pasca or James A. Donohoe?",Madame Pasca,I cannot answer this question with the provided knowledge. The knowledge graph and entity descriptions do not contain information about the death dates of Madame Pasca or James A. Donohoe.,0.0,0.1428571428571428,,350,36,425,0.006794417044147849,0.7957048749085516,2,5,2,4,"madame pasca, james a. donohoe","madame pasca, james a. donohoe"
q_39,"Who was born later, D'Arcy Coulson or Thomas William Adams?",D'Arcy Coulson,Thomas William Adams,0.0,0.0,,4926,3,4970,0.2817613328807056,1.4409470418468118,20,30,4,4,"james d'arcy, sir lucas dillon, alfred albert thomas william adams, graveley","d'arcy coulson, thomas william adams"
q_40,Are Simonds Catholic College and Saginaw High School (Texas) both located in the same country?,no,no,1.0,1.0,,6660,1,6711,0.7987069999799132,0.7373810419812799,21,30,3,4,"simonds catholic college, eagle mountain-saginaw independent school district, saginaw high school","simonds catholic college, saginaw high school (texas)"
q_41,Which country Prince Nikolaus Wilhelm Of Nassau's mother is from?,German,württemberg,0.0,0.0,,2801,2,2853,0.025990250054746866,1.0542385829612613,12,30,1,4,prince nikolaus wilhelm of nassau,prince nikolaus wilhelm of nassau
q_42,"Which film whose director was born first, 45 Fathers or The Intended?",45 Fathers,45 Fathers,1.0,1.0,,2481,3,2530,0.24170474987477064,0.6326581670437008,21,30,2,4,"45 fathers, the intended","45 fathers, the intended"
q_43,"Who is the paternal grandfather of Alexandre Berthier, 3Rd Prince Of Wagram?",Louis-Alexandre Berthier,louis alexandre berthier,0.0,0.4,,7621,6,7676,0.6182955000549555,0.7033532089553773,17,30,5,4,"louis philippe marie alexandre berthier, louis-alexandre berthier, 1st prince of wagram, napoléon alexandre berthier, 2nd prince of wagram, wagram, alexandre louis philippe marie berthier","alexandre berthier, 3rd prince of wagram"
q_44,Where was the husband of Caterina Visconti born?,Pavia,gian galeazzo visconti,0.0,0.0,,4957,5,5013,0.0738766249269247,0.7585835000500083,14,30,1,4,caterina visconti,caterina visconti
q_45,"Which film has the director who was born later, A Quiet Place In The Country or When Were You Born?",A Quiet Place In The Country,A Quiet Place In The Country,1.0,1.0,,7126,6,7175,0.05325416708365083,0.7286395831033587,26,30,3,4,"a quiet place in the country, chris shepherd, i am breathing","a quiet place in the country, when were you born?"
q_46,"Who was born first, John Beach or Gordon Persons?",John Beach,"(The knowledge graph does not contain birth dates for either John Beach or Gordon Persons, so this question cannot be answered.)",0.0,0.1818181818181818,,2048,24,2119,0.05639500007964671,0.785992959048599,19,30,2,4,"john beach, gordon persons","john beach, gordon persons"
q_47,"Which film has the director born earlier, The House By The Cemetery or Charlie Chan In Honolulu?",Charlie Chan In Honolulu,The House by the Cemetery,0.0,0.0,,1301,5,1351,0.05113779194653034,0.9350790421012788,4,30,2,4,"the house by the cemetery, charlie chan in honolulu","the house by the cemetery, charlie chan in honolulu"
q_48,Who is the child of the director of film La Leona (Film)?,Víctor Bó,None of the above.,0.0,0.0,,4239,5,4285,0.17185966693796217,0.7102054171264172,14,30,5,4,"la bandera, leonora of the seven seas, the legend, melina león, lupe ontiveros",la leona (film)
q_49,Who is Blanche Of Portugal (1259–1321)'s paternal grandmother?,Urraca of Castile,urraca of castile,1.0,1.0,,5422,5,5474,0.29809466609731317,0.782673749839887,12,30,5,4,"blanche of portugal, afonso iii of portugal, santarém, burgos, beatrice of castile",blanche of portugal (1259–1321)
q_50,"Who lived longer, Giuseppe Cesari or Nicos Poulantzas?",Giuseppe Cesari,Giuseppe Cesari,1.0,1.0,,6613,4,6668,0.33828145917505026,0.8603131249547005,24,30,2,4,"giuseppe cesari, nicos poulantzas","giuseppe cesari, nicos poulantzas"
q_51,Are director of film Nights On The Road and director of film Swann In Love (Film) from the same country?,yes,yes,1.0,1.0,,12941,1,12989,0.3768506250344217,1.588695041835308,18,30,3,4,"nights on the road, swann in love, in search of lost time","nights on the road, swann in love (film)"
q_52,"Who is older, Aryeh Ben-Eliezer or Jason Pociask?",Aryeh Ben-Eliezer,I cannot answer this question. The knowledge graph does not contain information about the birth dates or ages of Aryeh Ben-Eliezer or Jason Pociask.,0.0,0.1666666666666666,,6416,33,6494,0.028278833022341132,0.8837321670725942,25,30,2,4,"aryeh ben-eliezer, jason pociask","aryeh ben-eliezer, jason pociask"
q_53,Where does the director of film Man At Bath work at?,Cahiers du cinéma,les cahiers du cinéma,0.0,0.8571428571428571,,7415,5,7466,0.0984323329757899,0.8169287908822298,23,30,1,4,man at bath,man at bath
q_54,"Who is Arthur Gore, 2Nd Earl Of Arran's paternal grandfather?","Sir Arthur Gore, 2nd Baronet","arthur gore, 1st earl of arran",0.0,0.3636363636363636,,2964,11,3023,0.033524458995088935,0.6029777920339257,18,30,1,4,"arthur gore, 2nd earl of arran","arthur gore, 2nd earl of arran"
q_55,Are both Kaufland and Otrag located in the same country?,yes,germany,0.0,0.0,,7980,2,8028,0.6875121660996228,0.8343679590616375,17,30,2,4,"kaufland, otrag","kaufland, otrag"
q_56,"Which film came out earlier, Aanaval Mothiram or Heroes Of The Street?",Heroes Of The Street,Heroes Of The Street,1.0,1.0,,1921,4,1975,0.06792537518776953,0.9518712921999396,21,30,2,4,"aanaval mothiram, heroes of the street","aanaval mothiram, heroes of the street"
q_57,Where was the father of Lord Patrick Crichton-Stuart born?,London,"grosvenor square, london",0.0,0.5,,3724,6,3760,0.13621254195459187,0.8265933331567794,20,30,1,4,lord patrick crichton-stuart,lord patrick crichton-stuart
q_58,Which country the director of film Daadagiri is from?,Pakistan,pakistan,1.0,1.0,,6286,2,6331,0.14729662518948317,0.7411842909641564,22,30,1,4,daadagiri,daadagiri
q_59,Where was the wife of Douglas Leiterman born?,"Winnipeg, Manitoba",winnipeg,0.0,0.6666666666666666,,2692,2,2736,0.18895683297887444,0.9498854998964816,21,30,1,4,douglas leiterman,douglas leiterman
q_60,What is the place of birth of the performer of song Who...?,Fukuoka,fukuoka,1.0,1.0,,2365,2,2410,0.1131329161580652,0.6251259171403944,15,30,1,4,who...,who...
q_61,Where was the place of death of the director of film Mole Men Against The Son Of Hercules?,Roma,gardone rivera,0.0,0.0,,5141,4,5185,0.3397654169239104,0.6394507500808686,17,30,5,4,"antonio leonviola, maciste, the strongest man in the world, mark forest, the tyrant of lydia against the son of hercules, antonio margheriti",mole men against the son of hercules
q_62,Where was the father of Alexandre Gaydamak born?,"Moscow, USSR",ussr,0.0,0.6666666666666666,,7972,2,8018,0.8854472090024501,1.1094385420437902,22,30,1,4,alexandre gaydamak,alexandre gaydamak
q_63,"Which film has the director who died earlier, Toen 'T Licht Verdween or Boum Sur Paris?",Toen 'T Licht Verdween,toen 't licht verdween,1.0,1.0,,3505,7,3553,0.04101854097098112,0.7185968749690801,26,30,2,4,"toen 't licht verdween, boum sur paris","toen 't licht verdween, boum sur paris"
q_64,"Who is Gaston, Duke Of Orléans's paternal grandmother?",Jeanne d'Albret,marie de' medici,0.0,0.0,,7652,4,7705,1.0528364579658955,0.8462186250835657,8,30,5,4,"gaston d'orléans, gaston, duke of orléans, marie d'orléans, gaston iv of foix-grailly, king louis xiii","gaston, duke of orl&#233;ans"
q_65,Where was the director of film The Half-Way Girl born?,New York,new york state,0.0,0.8,,10177,3,10224,0.11950091691687703,0.9823943749070168,27,30,1,4,the half-way girl,the half-way girl
q_66,Who is the father-in-law of Sophia Of Wittelsbach?,Louis II,louis ii,1.0,1.0,,2833,3,2883,0.0420800419524312,0.6818622089922428,11,30,1,4,sophia of wittelsbach,sophia of wittelsbach
q_67,"Where was the place of death of Lambert I, Count Of Louvain's father?",Bohemia,Bavaria,0.0,0.0,,2357,3,2394,0.09398937504738569,0.6992423329502344,13,30,1,4,"lambert i, count of louvain","lambert i, count of louvain"
q_68,Where was the director of film Highway Dragnet born?,Gura Humorului,gura humorului,1.0,1.0,,1930,4,1976,0.037231875117868185,0.679929125122726,15,30,1,4,highway dragnet,highway dragnet
q_69,Where did Prince Gustav Of Thurn And Taxis (1848–1914)'s mother die?,Meran,obermais,0.0,0.0,,6793,2,6833,0.12081320816650987,0.7335277078673244,18,30,1,4,prince gustav of thurn and taxis,prince gustav of thurn and taxis
q_70,What is the award that the performer of song Sunday Papers earned?,Grammy,grammy award,0.0,0.6666666666666666,,8602,3,8635,0.2685491251759231,0.7646572499070317,26,30,1,4,sunday papers,sunday papers
q_71,"Which film has the director born first, Antonieta or Dodging The Dole?",Dodging The Dole,Dodging The Dole,1.0,1.0,,6219,4,6271,0.18277666717767715,0.8272226247936487,20,30,2,4,"antonieta, dodging the dole","antonieta, dodging the dole"
q_72,Are both Nikolsk Airport and Svobodny Airport located in the same country?,yes,yes,1.0,1.0,,3400,1,3448,0.352472374914214,0.8007495000492781,23,30,2,4,"nikolsk airport, svobodny airport","nikolsk airport, svobodny airport"
q_73,"Who is the maternal grandfather of Amadeus Vii, Count Of Savoy?",Peter I,peter i,1.0,1.0,,2284,2,2332,0.12989516695961356,1.2242824998684227,15,30,5,4,"amadeus vi, amadeus iv, amadeus ii of savoy, amadeus i, amadeus ix of savoy","amadeus vii, count of savoy"
q_74,"Are both businesses, Telus and Ztr Control Systems, located in the same country?",yes,no,0.0,0.0,,7567,1,7608,0.6246005001012236,1.024879666976631,22,30,2,4,"telus, ztr control systems","telus, ztr control systems"
q_75,"Do both films, Dial M For Murder and Marius (1931 Film), have the directors who are from the same country?",yes,no,0.0,0.0,,10739,1,10787,2.6288872498553246,0.7658233330585063,7,30,2,4,"dial m for murder, marius (1931 film)","dial m for murder, marius (1931 film)"
q_76,"Who is older, Dyson Parody or Gene Watson?",Gene Watson,I cannot answer this question. The knowledge graph does not contain information about the birth dates or ages of Dyson Parody or Gene Watson.,0.0,0.1666666666666666,,4371,27,4437,0.09762070886790752,0.8592857499606907,26,30,2,4,"dyson parody, gene watson","dyson parody, gene watson"
q_77,Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,yes,Unknown,0.0,0.0,,2365,1,2409,2.4196263749618083,0.6287734578363597,10,30,3,4,"the princess bride, the princess bride (novel), i never sang for my father","the princess bride (film), i never sang for my father"
q_78,When did Prince John Konstantinovich Of Russia's mother die?,24 March 1927,The knowledge graph does not contain information about when Prince John Konstantinovich Of Russia's mother died.,0.0,0.0,,2499,20,2560,0.9560001250356436,0.9710051252041012,13,30,5,4,"prince john constantinovich, grand duke konstantine konstantinovich of russia, prince ioann konstantinovich of russia, prince igor konstantinovich, princess helen of serbia",prince john konstantinovich of russia
q_79,Which country Audofleda's husband is from?,Ostrogothic Kingdom,italy,0.0,0.0,,6686,2,6734,0.044817915884777904,1.16969579202123,13,30,1,4,audofleda,audofleda
q_80,What is the place of birth of the director of film Letter To The King?,Kurdish,I cannot answer this question as the knowledge graph does not contain information about the place of birth of Hisham Zaman.,0.0,0.0,,358,23,410,0.005959666101261973,0.8809122079983354,2,5,1,4,letter to the king,letter to the king
q_81,"Are both bands, Snowman (Band) and Jessamine (Band), from the same country?",no,no,1.0,1.0,,5844,1,5887,1.0998574579134583,0.7693425840698183,17,30,4,4,"snowman, perth, jessamine, another fictionalized history","snowman (band), jessamine (band)"
q_82,Where was the performer of song God (John Lennon Song) born?,Liverpool,liverpool,1.0,1.0,,8896,2,8946,1.646136957919225,0.7985564589034766,8,30,3,4,"god, john lennon/plastic ono band, john lennon","god (john lennon song), john lennon"
q_83,"Which film has the director who died earlier, Captain Kidd And The Slave Girl or Relax Freddie?",Captain Kidd And The Slave Girl,Captain Kidd And The Slave Girl,1.0,1.0,,2792,6,2847,0.07302841614000499,0.8320654998533428,10,30,2,4,"captain kidd and the slave girl, relax freddie","captain kidd and the slave girl, relax freddie"
q_84,"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",Go Ahead And Break My Heart,go ahead and break my heart,1.0,1.0,,9654,6,9711,0.5849777089897543,1.217694666935131,20,30,2,4,"go ahead and break my heart, knee deep in my heart","go ahead and break my heart, knee deep in my heart"
q_85,"Which film has the director who died later, The Fatal Mistake or The Devil'S Hairpin?",The Devil'S Hairpin,The Devil's Hairpin,1.0,1.0,,7670,6,7718,0.11603479203768075,0.8364847500342876,18,30,2,4,"the fatal mistake, the devil's hairpin","the fatal mistake, the devil's hairpin"
q_86,Who is Maria Luisa Of Savoy's father-in-law?,"Louis, Grand Dauphin","louis, grand dauphin",1.0,1.0,,8431,6,8486,0.3543310419190675,0.8064842079766095,8,30,1,4,maria luisa of savoy,maria luisa of savoy
q_87,Who is the paternal grandfather of Kujō Yoritsugu?,Kujō Michiie,kujō michiie,1.0,1.0,,2662,6,2717,0.0185397919267416,1.004136750008911,18,30,1,4,kujō yoritsugu,kujō yoritsugu
q_88,What is the place of birth of the director of film Marianela (1940 Film)?,Madrid,madrid,1.0,1.0,,7964,2,8000,0.03594712493941188,0.736004457809031,25,30,1,4,marianela (1940 film),marianela (1940 film)
q_89,"Which film came out first, Repeated Absences or She Wore A Yellow Ribbon?",She Wore A Yellow Ribbon,She Wore a Yellow Ribbon,1.0,1.0,,2992,6,3034,0.1643044170923531,0.615805207984522,6,30,2,4,"repeated absences, she wore a yellow ribbon","repeated absences, she wore a yellow ribbon"
q_90,"Who lived longer, Edward Dearle or Michael Doeberl?",Edward Dearle,Michael Doeberl,0.0,0.0,,7315,4,7369,0.45280687510967255,0.8144110420253128,28,30,2,4,"edward dearle, michael doeberl","edward dearle, michael doeberl"
q_91,Where does Karin Stoltenberg's husband work at?,United Nations,international institute for democracy and electoral assistance,0.0,0.0,,4550,7,4604,0.1838389579206705,0.8243935420177877,21,30,1,4,karin stoltenberg,karin stoltenberg
q_92,Where was the director of film Lettre Ouverte born?,Paris,alexandria,0.0,0.0,,7177,2,7224,0.11264579207636416,0.9842520831152796,27,30,1,4,lettre ouverte,lettre ouverte
q_93,"Who is William Ii, Count Of Flanders's paternal grandmother?",Mathilde of Bourbon,None of the above,0.0,0.3333333333333333,,2548,4,2589,0.5069204580504447,0.8971352088265121,10,30,5,4,"william ii, margaret ii of flanders, guy, count of flandres, william ii of dampierre","william ii, count of flanders"
q_94,What is the place of birth of Clara Novello's father?,London,london,1.0,1.0,,5898,1,5947,0.3539657909423113,0.8083246250171214,9,30,5,4,"mary sabilla hehl, clara anastasia novello, charles lamb, to clara n., vincent novello",clara novello
q_95,"Which film came out earlier, Emmy Of Stork'S Nest or Indira Vizha?",Emmy Of Stork'S Nest,Emmy of Stork's Nest,1.0,1.0,,2047,8,2102,0.019992166897282004,0.8376864579040557,24,30,2,4,"emmy of stork's nest, indira vizha","emmy of stork's nest, indira vizha"
q_96,"Which film came out first, Celine: Through The Eyes Of The World or Dilan 1991?",Celine: Through The Eyes Of The World,Celine: Through the Eyes of the World,1.0,1.0,,16925,9,16973,3.0958022500853986,1.0654797910246998,22,30,2,4,"celine: through the eyes of the world, dilan 1991","celine: through the eyes of the world, dilan 1991"
q_97,"Who was born earlier, Silas Hardy or Lee Mantle?",Lee Mantle,Silas Hardy,0.0,0.0,,10870,3,10911,2.21723062498495,0.9305190830491484,22,30,2,4,"silas hardy, lee mantle","silas hardy, lee mantle"
q_98,"Where was the place of burial of Albert Frederick, Duke Of Prussia's mother?",Königsberg,Gurievsk,0.0,0.0,,2958,3,3006,0.25720754195936024,0.6307315831072628,8,30,5,4,"albert of prussia, albert frederick, prince frederick henry albert of prussia, anna marie of brunswick-lüneburg, prince albert of prussia","albert frederick, duke of prussia"
q_99,Where was the place of death of Juan Carlos Gumucio's wife?,Homs,homs,1.0,1.0,,2613,2,2654,0.06100466684438288,0.745282334042713,20,30,5,4,"marie colvin, juan carlos gumucio quiroga, bolivia, marcelino camacho, luciana osorio ghigliotto",juan carlos gumucio
q_100,Who is the father of the director of film Gramps Is In The Resistance?,Alain Poiré,alain poiré,1.0,1.0,,376,4,411,0.007643042132258415,1.5977171249687672,2,5,1,4,gramps is in the resistance,gramps is in the resistance
q_101,What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,"Naha, Okinawa",naha,0.0,0.6666666666666666,,1580,2,1628,0.07827191590331495,0.721074250061065,20,30,3,4,"heaven, namie amuro live style 2014, namie amuro","heaven (namie amuro song), namie amuro"
q_102,What nationality is Philip Of Ibelin (1180–1227)'s mother?,Byzantine,"The provided knowledge graph does not contain information about the nationality of Philip of Ibelin's mother. It only mentions ""Maria Komnene"" as his mother and ""Alix"" as his mother, but no nationality is",0.0,0.0,,3021,46,3117,0.44512820802628994,1.16986579191871,15,30,1,4,philip of ibelin,philip of ibelin
q_103,"Who was born later, Joseph J. Magliocco or Viktoriya Zeynep Güneş?",Viktoriya Zeynep Güneş,Viktoriya Zeynep Güneş,1.0,1.0,,2615,8,2672,0.19935120805166662,0.6977840838953853,27,30,2,4,"joseph j. magliocco, viktoriya zeynep güneş","joseph j. magliocco, viktoriya zeynep güneş"
q_104,When is the lead guitarist of List Of The Dillinger Escape Plan Band Members's birthday?,"August 8, 1975",,0.0,0.0,,2049,0,2082,0.17985783400945365,0.8668001662008464,19,30,3,4,"paul d'elia, jeff geisser, the dillinger escape plan","list of the dillinger escape plan band members, the dillinger escape plan"
q_105,Where does Huma Abedin's husband work at?,Chuck Schumer,2016 campaign for president of the united states,0.0,0.0,,6493,11,6548,0.9164036659058183,0.7501845420338213,15,30,5,4,"huma mahmood abedin, anthony weiner, princess haya, zein al-sharaf, prince hamzah",huma abedin
q_106,"Are the movies About A Wife, A Dream And Another... and The Doolins Of Oklahoma, from the same country?",no,no,1.0,1.0,,8558,1,8601,0.08145708288066089,0.8322355409618467,19,30,3,4,"about a wife, a dream and another ..., alexander pozhenskiy, the doolins of oklahoma","about a wife, a dream and another..., the doolins of oklahoma"
q_107,"Which film came out earlier, Out Of The Rain or Les Résultats Du Féminisme?",Les Résultats Du Féminisme,Les Résultats du féminisme,1.0,1.0,,331,5,381,0.006475874921306968,0.640684749931097,3,5,2,4,"out of the rain, les résultats du féminisme","out of the rain, les résultats du féminisme"
q_108,Where did Giacomo Feo's wife die?,Florence,florence,1.0,1.0,,5081,3,5115,0.07779900007881224,0.9337889580056072,15,30,1,4,giacomo feo,giacomo feo
