question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_21,What nationality is the director of film World And Time Enough?,United States,None,0.0,0.0,,911,1,945,0.013566208072006702,0.6241709999740124,11,10,1,3,world and time enough,world and time enough
q_22,"Which film has the director died earlier, Poker In Bed or The Machine To Kill Bad People?",The Machine To Kill Bad People,the machine to kill bad people,1.0,1.0,,2103,6,2145,0.03513887501321733,0.8032160000875592,12,15,2,3,"poker in bed, the machine to kill bad people","poker in bed, the machine to kill bad people"
q_23,"Which film whose director is younger, Heads I Win, Tails You Lose or The Incredible Sarah?","Heads I Win, Tails You Lose","Heads I Win, Tails You Lose",1.0,1.0,,3463,8,3507,0.031161250080913305,0.594209959032014,22,27,2,3,"heads i win, tails you lose, the incredible sarah","heads i win, tails you lose, the incredible sarah"
q_24,"Who is Catherine Of Pomerania, Countess Palatine Of Neumarkt's father-in-law?",Rupert,rupert iii of the palatinate,0.0,0.4,,4162,8,4216,0.087761958129704,0.7306529590860009,9,30,5,3,"catherine of pomerania, neumarkt, christiane henriette of zweibrücken- birkenfeld, countess palatine dorothea catherine of birkenfeld-bischweiler, pomerania","catherine of pomerania, countess palatine of neumarkt"
q_25,Who is Marie Zéphyrine Of France's paternal grandmother?,Marie Leszczyńska,marie leszczyńska,1.0,1.0,,6535,4,6586,0.03037779196165502,0.7430278330575675,15,18,1,3,marie zéphyrine of france,marie zéphyrine of france
q_26,"Which film has the director died earlier, Condemned Women or Faces In The Dark?",Condemned Women,"I cannot answer this question with the provided knowledge graph. The knowledge graph states the birth location of David Eady (director of Faces in the Dark) and the birth name of Lew Landers (director of Condemned Women), but it does not",0.0,0.10526315789473684,,3024,50,3120,0.05879450007341802,1.0448154169134796,17,26,2,3,"condemned women, faces in the dark","condemned women, faces in the dark"
q_27,Who is the spouse of the director of film Eden And After?,Catherine Robbe-Grillet,catherine robbe-grillet,1.0,1.0,,759,7,809,0.011641083052381873,0.640166665893048,6,9,1,3,eden and after,eden and after
q_28,Where was the place of death of Anastasia Of Serbia's husband?,Hilandar,Mount Athos,0.0,0.0,,1347,3,1381,0.028696290915831923,0.6204365419689566,13,15,1,3,anastasia of serbia,anastasia of serbia
q_29,Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?,yes,South Korean,0.0,0.0,,2484,2,2533,0.053604042157530785,0.7141446250025183,28,30,2,3,"fire in hell, the tiger: an old hunter's tale","fire in hell, the tiger: an old hunter's tale"
q_30,"Which film was released more recently, Lo Zappatore or Placer Sangriento?",Placer Sangriento,Placer Sangriento,1.0,1.0,,2217,5,2264,0.048322792164981365,0.8518667500466108,22,24,2,3,"lo zappatore, placer sangriento","lo zappatore, placer sangriento"
q_31,Was Şemsettin Baş or Gwenc'Hlan Le Scouëzec born first?,Gwenc'Hlan Le Scouëzec,Gwenc'Hlan Le Scouëzec,1.0,1.0,,1752,10,1801,0.048678040970116854,0.65031429217197,15,17,3,3,"şemsettin baş, hersart de la villemarqué, llywarch hen","şemsettin baş, gwenc'hlan le scouëzec"
q_32,"Which film has the director born later, Bhoomiyude Avakashikal or The Majesty Of The Law?",Bhoomiyude Avakashikal,Bhoomiyude Avakashikal,1.0,1.0,,2400,8,2455,0.11812095809727907,1.1590724589768797,19,30,2,3,"bhoomiyude avakashikal, the majesty of the law","bhoomiyude avakashikal, the majesty of the law"
q_33,Who is Cornelia (Wife Of Caesar)'s child-in-law?,Pompey,scipio aemilianus,0.0,0.0,,1639,6,1691,0.024271209025755525,1.2186642920132726,10,26,2,3,"cornelia, caesar","cornelia, caesar"
q_34,Why did John Middleton Murry's wife die?,tuberculosis,None of the provided information states why John Middleton Murry's wife died.,0.0,0.0,,6651,16,6711,0.3085591250564903,0.9101568749174476,19,30,1,3,john middleton murry,john middleton murry
q_35,Who is the paternal grandfather of Taj Al-Dawla?,Rukn al-Dawla,rukn al-dawla,1.0,1.0,,2684,6,2739,0.14098270796239376,0.6404897500760853,16,26,1,3,taj al-dawla,taj al-dawla
q_36,Do both films Payment On Demand and My Cousin From Warsaw have the directors from the same country?,yes,no,0.0,0.0,,7827,1,7862,0.17749216593801975,0.7345873338636011,27,30,2,3,"payment on demand, my cousin from warsaw","payment on demand, my cousin from warsaw"
q_37,What is the place of birth of the director of film And The Spring Comes?,Xi'an,xi'an,1.0,1.0,,637,3,672,0.027726874919608235,0.5899361670017242,7,8,1,3,and the spring comes,and the spring comes
q_38,"Who died first, Madame Pasca or James A. Donohoe?",Madame Pasca,I cannot answer this question with the provided knowledge. The knowledge graph and entity descriptions do not contain information about the death dates of Madame Pasca or James A. Donohoe.,0.0,0.14285714285714288,,350,36,425,0.01554170809686184,0.7660112078301609,2,5,2,3,"madame pasca, james a. donohoe","madame pasca, james a. donohoe"
q_39,"Who was born later, D'Arcy Coulson or Thomas William Adams?",D'Arcy Coulson,Thomas William Adams,0.0,0.0,,4949,3,5000,0.0437054168432951,0.7419477079529315,20,30,4,3,"james d'arcy, sir lucas dillon, alfred albert thomas william adams, graveley","d'arcy coulson, thomas william adams"
q_40,Are Simonds Catholic College and Saginaw High School (Texas) both located in the same country?,no,no,1.0,1.0,,6581,1,6629,0.40145600005052984,0.7092180419713259,22,30,3,3,"simonds catholic college, eagle mountain-saginaw independent school district, saginaw high school","simonds catholic college, saginaw high school (texas)"
q_41,Which country Prince Nikolaus Wilhelm Of Nassau's mother is from?,German,Germany,0.0,0.0,,1773,1,1805,0.03254629112780094,0.5561033750418574,14,14,1,3,prince nikolaus wilhelm of nassau,prince nikolaus wilhelm of nassau
q_42,"Which film whose director was born first, 45 Fathers or The Intended?",45 Fathers,45 Fathers,1.0,1.0,,2477,3,2526,0.1274294168688357,0.6692114169709384,21,30,2,3,"45 fathers, the intended","45 fathers, the intended"
q_43,"Who is the paternal grandfather of Alexandre Berthier, 3Rd Prince Of Wagram?",Louis-Alexandre Berthier,louis alexandre berthier,0.0,0.4,,4367,6,4422,0.5967203339096159,0.8930555412080139,8,30,5,3,"louis philippe marie alexandre berthier, louis-alexandre berthier, 1st prince of wagram, napoléon alexandre berthier, 2nd prince of wagram, wagram, alexandre louis philippe marie berthier","alexandre berthier, 3rd prince of wagram"
q_44,Where was the husband of Caterina Visconti born?,Pavia,gian galeazzo visconti,0.0,0.0,,3287,5,3324,0.0700927919242531,0.5927303750067949,13,27,1,3,caterina visconti,caterina visconti
q_45,"Which film has the director who was born later, A Quiet Place In The Country or When Were You Born?",A Quiet Place In The Country,A Quiet Place In The Country,1.0,1.0,,1293,6,1338,0.07536945794709027,0.7252297080121934,18,25,3,3,"a quiet place in the country, chris shepherd, i am breathing","a quiet place in the country, when were you born?"
q_46,"Who was born first, John Beach or Gordon Persons?",John Beach,John Beach,1.0,1.0,,2087,2,2128,0.1036220418754965,0.7243079580366611,21,30,2,3,"john beach, gordon persons","john beach, gordon persons"
q_47,"Which film has the director born earlier, The House By The Cemetery or Charlie Chan In Honolulu?",Charlie Chan In Honolulu,The House by the Cemetery,0.0,0.0,,1300,5,1342,0.10867725010029972,0.6614907921757549,5,30,2,3,"the house by the cemetery, charlie chan in honolulu","the house by the cemetery, charlie chan in honolulu"
q_48,Who is the child of the director of film La Leona (Film)?,Víctor Bó,"None of the provided knowledge graph paths or entity descriptions mention a film named ""La Leona (Film)"". Therefore, the director of this film cannot be identified, and consequently, their child cannot be identified.",0.0,0.0,,4665,41,4746,0.15815270808525383,1.1571182918269187,27,30,5,3,"la bandera, leonora of the seven seas, the legend, melina león, lupe ontiveros",la leona (film)
q_49,Who is Blanche Of Portugal (1259–1321)'s paternal grandmother?,Urraca of Castile,urraca of castile,1.0,1.0,,5316,5,5367,0.3014816250652075,0.8865092499181628,4,30,5,3,"blanche of portugal, afonso iii of portugal, santarém, burgos, beatrice of castile",blanche of portugal (1259–1321)
q_50,"Who lived longer, Giuseppe Cesari or Nicos Poulantzas?",Giuseppe Cesari,Unknown,0.0,0.0,,6588,1,6637,0.23176387511193752,1.0657647089101374,23,30,2,3,"giuseppe cesari, nicos poulantzas","giuseppe cesari, nicos poulantzas"
q_51,Are director of film Nights On The Road and director of film Swann In Love (Film) from the same country?,yes,Yes,1.0,1.0,,12095,1,12139,0.18863137485459447,0.9037297908216715,26,30,3,3,"nights on the road, swann in love, in search of lost time","nights on the road, swann in love (film)"
q_52,"Who is older, Aryeh Ben-Eliezer or Jason Pociask?",Aryeh Ben-Eliezer,I cannot answer this question. The knowledge graph does not contain information about the birth dates or ages of Aryeh Ben-Eliezer or Jason Pociask.,0.0,0.16666666666666669,,1070,33,1154,0.0610556669998914,0.7744527501054108,14,18,2,3,"aryeh ben-eliezer, jason pociask","aryeh ben-eliezer, jason pociask"
q_53,Where does the director of film Man At Bath work at?,Cahiers du cinéma,les cahiers du cinéma,0.0,0.8571428571428571,,4118,5,4174,0.04653495806269348,1.2688262502197176,22,26,1,3,man at bath,man at bath
q_54,"Who is Arthur Gore, 2Nd Earl Of Arran's paternal grandfather?","Sir Arthur Gore, 2nd Baronet","arthur gore, 1st earl of arran",0.0,0.3636363636363636,,3022,11,3078,0.03732524998486042,0.7484879170078784,21,30,1,3,"arthur gore, 2nd earl of arran","arthur gore, 2nd earl of arran"
q_55,Are both Kaufland and Otrag located in the same country?,yes,yes,1.0,1.0,,7390,1,7437,0.5788583750836551,0.6714330408722162,19,30,2,3,"kaufland, otrag","kaufland, otrag"
q_56,"Which film came out earlier, Aanaval Mothiram or Heroes Of The Street?",Heroes Of The Street,heroes of the street,1.0,1.0,,1890,4,1938,0.061441625002771616,0.7119987080805004,21,30,2,3,"aanaval mothiram, heroes of the street","aanaval mothiram, heroes of the street"
q_57,Where was the father of Lord Patrick Crichton-Stuart born?,London,"grosvenor square, london",0.0,0.5,,3373,6,3428,0.10011624987237155,0.6487197908572853,22,30,1,3,lord patrick crichton-stuart,lord patrick crichton-stuart
q_58,Which country the director of film Daadagiri is from?,Pakistan,pakistan,1.0,1.0,,5350,2,5392,0.13472004211507738,0.8242182501126081,19,22,1,3,daadagiri,daadagiri
q_59,Where was the wife of Douglas Leiterman born?,"Winnipeg, Manitoba",south porcupine,0.0,0.0,,1790,3,1823,0.15844279201701283,0.8684058750513941,24,30,1,3,douglas leiterman,douglas leiterman
q_60,What is the place of birth of the performer of song Who...?,Fukuoka,fukuoka,1.0,1.0,,2357,2,2403,0.06832879199646413,0.684653083095327,13,30,1,3,who...,who...
q_61,Where was the place of death of the director of film Mole Men Against The Son Of Hercules?,Roma,gardone rivera,0.0,0.0,,5202,4,5246,0.21964724990539253,0.6849527498707175,19,30,5,3,"antonio leonviola, maciste, the strongest man in the world, mark forest, the tyrant of lydia against the son of hercules, antonio margheriti",mole men against the son of hercules
q_62,Where was the father of Alexandre Gaydamak born?,"Moscow, USSR",ussr,0.0,0.6666666666666666,,7911,2,7959,0.6058211671188474,0.81076620798558,19,30,1,3,alexandre gaydamak,alexandre gaydamak
q_63,"Which film has the director who died earlier, Toen 'T Licht Verdween or Boum Sur Paris?",Toen 'T Licht Verdween,Toen 't licht verdween,1.0,1.0,,1204,7,1248,0.022709792014211416,0.8482513749040663,4,8,2,3,"toen 't licht verdween, boum sur paris","toen 't licht verdween, boum sur paris"
q_64,"Who is Gaston, Duke Of Orléans's paternal grandmother?",Jeanne d'Albret,king henry iv of france,0.0,0.0,,4845,5,4896,1.5391775420866907,0.9151672089938074,4,30,5,3,"gaston d'orléans, gaston, duke of orléans, marie d'orléans, gaston iv of foix-grailly, king louis xiii","gaston, duke of orl&#233;ans"
q_65,Where was the director of film The Half-Way Girl born?,New York,new york state,0.0,0.8,,1255,3,1304,0.04694637516513467,0.5997814170550555,4,6,1,3,the half-way girl,the half-way girl
q_66,Who is the father-in-law of Sophia Of Wittelsbach?,Louis II,louis ii,1.0,1.0,,2519,3,2560,0.048717291094362736,0.9031337918713689,12,25,1,3,sophia of wittelsbach,sophia of wittelsbach
q_67,"Where was the place of death of Lambert I, Count Of Louvain's father?",Bohemia,hainaut,0.0,0.0,,2755,2,2807,0.1307914589997381,0.9221281250938773,17,30,1,3,"lambert i, count of louvain","lambert i, count of louvain"
q_68,Where was the director of film Highway Dragnet born?,Gura Humorului,gura humorului,1.0,1.0,,1903,4,1946,0.04085308383218944,1.2327097090892494,21,26,1,3,highway dragnet,highway dragnet
q_69,Where did Prince Gustav Of Thurn And Taxis (1848–1914)'s mother die?,Meran,obermais,0.0,0.0,,4825,2,4865,0.5294325409922749,0.7160239999648184,18,22,1,3,prince gustav of thurn and taxis,prince gustav of thurn and taxis
q_70,What is the award that the performer of song Sunday Papers earned?,Grammy,grammy award,0.0,0.6666666666666666,,8591,3,8642,0.7835804580245167,1.2072913751471788,26,30,1,3,sunday papers,sunday papers
q_71,"Which film has the director born first, Antonieta or Dodging The Dole?",Dodging The Dole,dodging the dole,1.0,1.0,,6091,4,6132,0.7367488341405988,0.7201663749292493,22,30,2,3,"antonieta, dodging the dole","antonieta, dodging the dole"
q_72,Are both Nikolsk Airport and Svobodny Airport located in the same country?,yes,russia,0.0,0.0,,3103,2,3141,0.6293738749809563,0.6504169169347733,15,30,2,3,"nikolsk airport, svobodny airport","nikolsk airport, svobodny airport"
q_73,"Who is the maternal grandfather of Amadeus Vii, Count Of Savoy?",Peter I,'amadeus ii of savoy',0.0,0.0,,2067,8,2110,0.47988029196858406,0.6615512499120086,10,30,5,3,"amadeus vi, amadeus iv, amadeus ii of savoy, amadeus i, amadeus ix of savoy","amadeus vii, count of savoy"
q_74,"Are both businesses, Telus and Ztr Control Systems, located in the same country?",yes,yes,1.0,1.0,,5013,1,5058,0.23945508408360183,0.8357302499935031,22,30,2,3,"telus, ztr control systems","telus, ztr control systems"
q_75,"Do both films, Dial M For Murder and Marius (1931 Film), have the directors who are from the same country?",yes,yes,1.0,1.0,,8089,1,8134,0.88234524987638,0.7587575409561396,17,30,2,3,"dial m for murder, marius (1931 film)","dial m for murder, marius (1931 film)"
q_76,"Who is older, Dyson Parody or Gene Watson?",Gene Watson,I cannot answer this question. The knowledge graph does not contain information about the birth dates or ages of Dyson Parody or Gene Watson.,0.0,0.16666666666666669,,1047,27,1105,0.035332041094079614,1.0903440420515835,17,22,2,3,"dyson parody, gene watson","dyson parody, gene watson"
q_77,Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,yes,No,0.0,0.0,,7095,1,7147,1.054229083005339,0.7481517919804901,22,30,3,3,"the princess bride, the princess bride (novel), i never sang for my father","the princess bride (film), i never sang for my father"
q_78,When did Prince John Konstantinovich Of Russia's mother die?,24 March 1927,I cannot answer this question. The knowledge graph does not contain information about the death date of Prince John Konstantinovich of Russia's mother.,0.0,0.0,,2660,28,2734,0.4258345840498805,1.003643250092864,10,30,5,3,"prince john constantinovich, grand duke konstantine konstantinovich of russia, prince ioann konstantinovich of russia, prince igor konstantinovich, princess helen of serbia",prince john konstantinovich of russia
q_79,Which country Audofleda's husband is from?,Ostrogothic Kingdom,None of the above,0.0,0.0,,1206,4,1237,0.040207042125985026,0.6524921250529587,13,10,1,3,audofleda,audofleda
q_80,What is the place of birth of the director of film Letter To The King?,Kurdish,UNKNOWN,0.0,0.0,,328,1,358,0.01243287487886846,0.6760589999612421,2,4,1,3,letter to the king,letter to the king
q_81,"Are both bands, Snowman (Band) and Jessamine (Band), from the same country?",no,no,1.0,1.0,,5882,1,5926,0.3022072920575738,0.867899791104719,21,30,4,3,"snowman, perth, jessamine, another fictionalized history","snowman (band), jessamine (band)"
q_82,Where was the performer of song God (John Lennon Song) born?,Liverpool,liverpool,1.0,1.0,,8848,2,8885,1.1619091250468045,0.6944146249443293,9,30,3,3,"god, john lennon/plastic ono band, john lennon","god (john lennon song), john lennon"
q_83,"Which film has the director who died earlier, Captain Kidd And The Slave Girl or Relax Freddie?",Captain Kidd And The Slave Girl,Captain Kidd And The Slave Girl,1.0,1.0,,2599,6,2645,0.04688908299431205,0.6459359580185264,14,29,2,3,"captain kidd and the slave girl, relax freddie","captain kidd and the slave girl, relax freddie"
q_84,"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",Go Ahead And Break My Heart,Go Ahead And Break My Heart,1.0,1.0,,9479,6,9529,0.36221779207699,1.0433673330117017,16,30,2,3,"go ahead and break my heart, knee deep in my heart","go ahead and break my heart, knee deep in my heart"
q_85,"Which film has the director who died later, The Fatal Mistake or The Devil'S Hairpin?",The Devil'S Hairpin,The Devil's Hairpin,1.0,1.0,,3110,6,3162,0.07076749997213483,0.9304363341070712,22,22,2,3,"the fatal mistake, the devil's hairpin","the fatal mistake, the devil's hairpin"
q_86,Who is Maria Luisa Of Savoy's father-in-law?,"Louis, Grand Dauphin","louis, grand dauphin",1.0,1.0,,3335,6,3390,0.40027987491339445,1.6379387499764562,8,30,1,3,maria luisa of savoy,maria luisa of savoy
q_87,Who is the paternal grandfather of Kujō Yoritsugu?,Kujō Michiie,kujō michiie,1.0,1.0,,1895,6,1947,0.05708162486553192,0.7773961659986526,17,10,1,3,kujō yoritsugu,kujō yoritsugu
q_88,What is the place of birth of the director of film Marianela (1940 Film)?,Madrid,madrid,1.0,1.0,,896,2,934,0.06218699994497001,0.5540081670042127,4,7,1,3,marianela (1940 film),marianela (1940 film)
q_89,"Which film came out first, Repeated Absences or She Wore A Yellow Ribbon?",She Wore A Yellow Ribbon,She Wore A Yellow Ribbon,1.0,1.0,,2819,6,2875,0.2193621250335127,0.9186739588622004,5,30,2,3,"repeated absences, she wore a yellow ribbon","repeated absences, she wore a yellow ribbon"
q_90,"Who lived longer, Edward Dearle or Michael Doeberl?",Edward Dearle,Michael Doeberl,0.0,0.0,,6676,4,6728,0.3998807920143008,0.9086754170712084,28,30,2,3,"edward dearle, michael doeberl","edward dearle, michael doeberl"
q_91,Where does Karin Stoltenberg's husband work at?,United Nations,international institute for democracy and electoral assistance,0.0,0.0,,2792,7,2846,0.11750233406201005,0.7675395000260323,20,30,1,3,karin stoltenberg,karin stoltenberg
q_92,Where was the director of film Lettre Ouverte born?,Paris,alexandria,0.0,0.0,,2711,2,2742,0.0593727498780936,0.6193399580661207,9,11,1,3,lettre ouverte,lettre ouverte
q_93,"Who is William Ii, Count Of Flanders's paternal grandmother?",Mathilde of Bourbon,margaret ii of flanders,0.0,0.28571428571428575,,2330,6,2379,0.4137951659504324,0.8319383328780532,10,30,5,3,"william ii, margaret ii of flanders, guy, count of flandres, william ii of dampierre","william ii, count of flanders"
q_94,What is the place of birth of Clara Novello's father?,London,london,1.0,1.0,,5707,1,5755,0.2526470839511603,0.7433897920418531,5,30,5,3,"mary sabilla hehl, clara anastasia novello, charles lamb, to clara n., vincent novello",clara novello
q_95,"Which film came out earlier, Emmy Of Stork'S Nest or Indira Vizha?",Emmy Of Stork'S Nest,Emmy of Stork's Nest,1.0,1.0,,1128,8,1180,0.03443516697734594,0.9003647088538855,14,20,2,3,"emmy of stork's nest, indira vizha","emmy of stork's nest, indira vizha"
q_96,"Which film came out first, Celine: Through The Eyes Of The World or Dilan 1991?",Celine: Through The Eyes Of The World,Celine: Through the Eyes of the World,1.0,1.0,,16657,9,16713,1.5176895840559155,0.9902986658271402,21,30,2,3,"celine: through the eyes of the world, dilan 1991","celine: through the eyes of the world, dilan 1991"
q_97,"Who was born earlier, Silas Hardy or Lee Mantle?",Lee Mantle,Lee Mantle,1.0,1.0,,9034,3,9084,0.6292392921168357,0.9670237498357892,21,30,2,3,"silas hardy, lee mantle","silas hardy, lee mantle"
q_98,"Where was the place of burial of Albert Frederick, Duke Of Prussia's mother?",Königsberg,Gurievsk,0.0,0.0,,2755,3,2806,0.19094858411699533,0.8119258747901767,13,30,5,3,"albert of prussia, albert frederick, prince frederick henry albert of prussia, anna marie of brunswick-lüneburg, prince albert of prussia","albert frederick, duke of prussia"
q_99,Where was the place of death of Juan Carlos Gumucio's wife?,Homs,homs,1.0,1.0,,2546,2,2587,0.0929619581438601,0.6459180000238121,19,30,5,3,"marie colvin, juan carlos gumucio quiroga, bolivia, marcelino camacho, luciana osorio ghigliotto",juan carlos gumucio
q_100,Who is the father of the director of film Gramps Is In The Resistance?,Alain Poiré,alain poiré,1.0,1.0,,343,4,378,0.009433292085304856,0.9088439168408513,2,4,1,3,gramps is in the resistance,gramps is in the resistance
q_101,What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,"Naha, Okinawa",naha,0.0,0.6666666666666666,,1483,2,1520,0.07171954098157585,0.7070083750877529,8,30,3,3,"heaven, namie amuro live style 2014, namie amuro","heaven (namie amuro song), namie amuro"
q_102,What nationality is Philip Of Ibelin (1180–1227)'s mother?,Byzantine,Maria Komnene,0.0,0.0,,3208,4,3258,0.2657788749784231,0.7107957080006599,14,30,1,3,philip of ibelin,philip of ibelin
q_103,"Who was born later, Joseph J. Magliocco or Viktoriya Zeynep Güneş?",Viktoriya Zeynep Güneş,"I cannot answer this question based on the provided knowledge graph. The knowledge graph contains information about where Viktoriya Zeynep Güneş was born (Ukraine) and when she became a citizen of Turkey (2014), but it does not provide her birth date. It also does not",0.0,0.13333333333333333,,2552,58,2648,0.11938562500290573,1.0508967500645667,27,30,2,3,"joseph j. magliocco, viktoriya zeynep güneş","joseph j. magliocco, viktoriya zeynep güneş"
q_104,When is the lead guitarist of List Of The Dillinger Escape Plan Band Members's birthday?,"August 8, 1975",No information available.,0.0,0.0,,1906,4,1943,0.128840500023216,0.5748977919574827,25,30,3,3,"paul d'elia, jeff geisser, the dillinger escape plan","list of the dillinger escape plan band members, the dillinger escape plan"
q_105,Where does Huma Abedin's husband work at?,Chuck Schumer,anthony weiner,0.0,0.0,,6532,4,6584,0.5691817090846598,0.8471267921850085,15,30,5,3,"huma mahmood abedin, anthony weiner, princess haya, zein al-sharaf, prince hamzah",huma abedin
q_106,"Are the movies About A Wife, A Dream And Another... and The Doolins Of Oklahoma, from the same country?",no,No,1.0,1.0,,2177,1,2214,0.0651024158578366,0.6397051669191569,12,16,3,3,"about a wife, a dream and another ..., alexander pozhenskiy, the doolins of oklahoma","about a wife, a dream and another..., the doolins of oklahoma"
q_107,"Which film came out earlier, Out Of The Rain or Les Résultats Du Féminisme?",Les Résultats Du Féminisme,Les Résultats du féminisme,1.0,1.0,,331,5,378,0.010539749870076776,0.5742407499346882,3,5,2,3,"out of the rain, les résultats du féminisme","out of the rain, les résultats du féminisme"
