question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_26,"Which film has the director died earlier, Condemned Women or Faces In The Dark?",Condemned Women,Condemned Women,1.0,1.0,,902,4,939,0.01235574996098876,0.8548937919549644,14,16,2,1,"condemned women, faces in the dark","condemned women, faces in the dark"
q_27,Who is the spouse of the director of film Eden And After?,Catherine Robbe-Grillet,,0.0,0.0,,423,1,450,0.005543457809835672,0.5833691658917814,3,4,1,1,eden and after,eden and after
q_28,Where was the place of death of Anastasia Of Serbia's husband?,Hilandar,No information about the place of death of Anastasia Of Serbia's husband is available in the provided knowledge graph.,0.0,0.0,,511,22,561,0.004721875069662929,0.8008088748902082,4,4,1,1,anastasia of serbia,anastasia of serbia
q_29,Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?,yes,South Korea,0.0,0.0,,814,2,865,0.004989250097423792,0.8758242079056799,4,6,2,1,"fire in hell, the tiger: an old hunter's tale","fire in hell, the tiger: an old hunter's tale"
q_30,"Which film was released more recently, Lo Zappatore or Placer Sangriento?",Placer Sangriento,Placer sangriento,1.0,1.0,,644,5,693,0.004833875223994255,0.7322847079485655,2,4,2,1,"lo zappatore, placer sangriento","lo zappatore, placer sangriento"
q_31,Was Şemsettin Baş or Gwenc'Hlan Le Scouëzec born first?,Gwenc'Hlan Le Scouëzec,Şemsettin Baş,0.0,0.0,,928,5,980,0.008998667122796178,0.6907267500646412,12,9,3,1,"şemsettin baş, hersart de la villemarqué, llywarch hen","şemsettin baş, gwenc'hlan le scouëzec"
q_32,"Which film has the director born later, Bhoomiyude Avakashikal or The Majesty Of The Law?",Bhoomiyude Avakashikal,The knowledge graph does not contain information about the birth dates of the directors.,0.0,0.0,,2108,15,2164,0.009106334066018462,0.8898772920947522,23,24,2,1,"bhoomiyude avakashikal, the majesty of the law","bhoomiyude avakashikal, the majesty of the law"
q_33,Who is Cornelia (Wife Of Caesar)'s child-in-law?,Pompey,scipio aemilianus,0.0,0.0,,984,6,1032,0.007749042008072138,0.8489346669521183,11,11,2,1,"cornelia, caesar","cornelia, caesar"
q_34,Why did John Middleton Murry's wife die?,tuberculosis,"I cannot answer this question based on the provided knowledge graph. The knowledge graph states that Katherine Mansfield was John Middleton Murry's wife, but it does not provide any information about her death or its cause.",0.0,0.0,,2463,42,2543,0.005530458875000477,0.9208917499054224,9,9,1,1,john middleton murry,john middleton murry
q_35,Who is the paternal grandfather of Taj Al-Dawla?,Rukn al-Dawla,'adud al-dawla',0.0,0.5,,510,8,564,0.004355458077043295,0.6415822498966008,3,4,1,1,taj al-dawla,taj al-dawla
q_36,Do both films Payment On Demand and My Cousin From Warsaw have the directors from the same country?,yes,no,0.0,0.0,,1289,1,1336,0.01013995916582644,0.8265405842103064,16,18,2,1,"payment on demand, my cousin from warsaw","payment on demand, my cousin from warsaw"
q_37,What is the place of birth of the director of film And The Spring Comes?,Xi'an,"Xi'an, Shaanxi",0.0,0.6666666666666666,,431,7,470,0.004312457982450724,0.7272504998836666,4,5,1,1,and the spring comes,and the spring comes
q_38,"Who died first, Madame Pasca or James A. Donohoe?",Madame Pasca,I cannot answer this question. The knowledge graph does not contain information about the birth or death dates of Madame Pasca or James A. Donohoe.,0.0,0.1666666666666666,,313,31,380,0.005313499830663204,1.343069375026971,2,4,2,1,"madame pasca, james a. donohoe","madame pasca, james a. donohoe"
q_39,"Who was born later, D'Arcy Coulson or Thomas William Adams?",D'Arcy Coulson,"I cannot answer this question. The knowledge graph does not contain information about D'Arcy Coulson or the birth date of Thomas William Adams, only where he was born.",0.0,0.1428571428571428,,1891,35,1970,0.011919958982616663,0.9458321251440792,22,19,4,1,"james d'arcy, sir lucas dillon, alfred albert thomas william adams, graveley","d'arcy coulson, thomas william adams"
q_40,Are Simonds Catholic College and Saginaw High School (Texas) both located in the same country?,no,No,1.0,1.0,,6013,1,6052,0.01131516695022583,0.702621583128348,22,18,3,1,"simonds catholic college, eagle mountain-saginaw independent school district, saginaw high school","simonds catholic college, saginaw high school (texas)"
q_41,Which country Prince Nikolaus Wilhelm Of Nassau's mother is from?,German,Württemberg,0.0,0.0,,627,1,659,0.004064417211338878,1.81153583410196,4,5,1,1,prince nikolaus wilhelm of nassau,prince nikolaus wilhelm of nassau
q_42,"Which film whose director was born first, 45 Fathers or The Intended?",45 Fathers,45 Fathers,1.0,1.0,,1338,3,1387,0.0072663340251892805,0.8398231249302626,17,19,2,1,"45 fathers, the intended","45 fathers, the intended"
q_43,"Who is the paternal grandfather of Alexandre Berthier, 3Rd Prince Of Wagram?",Louis-Alexandre Berthier,"louis-alexandre berthier, 1st prince of wagram",0.0,0.5,,4109,15,4168,0.019847583025693893,0.657598749967292,10,23,5,1,"louis philippe marie alexandre berthier, louis-alexandre berthier, 1st prince of wagram, napoléon alexandre berthier, 2nd prince of wagram, wagram, alexandre louis philippe marie berthier","alexandre berthier, 3rd prince of wagram"
q_44,Where was the husband of Caterina Visconti born?,Pavia,,0.0,0.0,,823,1,861,0.005736167076975107,0.6334949999582022,7,7,1,1,caterina visconti,caterina visconti
q_45,"Which film has the director who was born later, A Quiet Place In The Country or When Were You Born?",A Quiet Place In The Country,A Quiet Place In The Country,1.0,1.0,,873,6,921,0.016044249990954995,0.5754258749075234,15,18,3,1,"a quiet place in the country, chris shepherd, i am breathing","a quiet place in the country, when were you born?"
q_46,"Who was born first, John Beach or Gordon Persons?",John Beach,"The provided knowledge graph does not contain information about the birth dates of John Beach or Gordon Persons, nor does it provide any relative birth order. Therefore, the question cannot be answered using ONLY the given knowledge graph.",0.0,0.1111111111111111,,1244,42,1325,0.01817191601730883,1.054015459027141,16,18,2,1,"john beach, gordon persons","john beach, gordon persons"
q_47,"Which film has the director born earlier, The House By The Cemetery or Charlie Chan In Honolulu?",Charlie Chan In Honolulu,The knowledge graph does not contain information about the birth dates of 'lucio fulci' or 'h. bruce humberstone'.,0.0,0.0,,922,28,996,0.021675457945093513,0.8322924999520183,13,15,2,1,"the house by the cemetery, charlie chan in honolulu","the house by the cemetery, charlie chan in honolulu"
q_48,Who is the child of the director of film La Leona (Film)?,Víctor Bó,"I cannot answer this question. The knowledge graph does not contain information about ""La Leona (Film)"" or any ""child"" relationships for the directors mentioned.",0.0,0.0,,1001,32,1080,0.01739845797419548,0.99743525008671,7,12,5,1,"la bandera, leonora of the seven seas, the legend, melina león, lupe ontiveros",la leona (film)
q_49,Who is Blanche Of Portugal (1259–1321)'s paternal grandmother?,Urraca of Castile,urraca of castile,1.0,1.0,,1570,5,1622,0.019054749980568886,0.6863032500259578,8,16,5,1,"blanche of portugal, afonso iii of portugal, santarém, burgos, beatrice of castile",blanche of portugal (1259–1321)
q_50,"Who lived longer, Giuseppe Cesari or Nicos Poulantzas?",Giuseppe Cesari,"The provided knowledge graph and entity descriptions do not contain information about the birth or death dates of Giuseppe Cesari or Nicos Poulantzas. Therefore, it is not possible to determine who lived longer.",0.0,0.1212121212121212,,2039,40,2130,0.0072541250847280025,1.404097750084475,12,13,2,1,"giuseppe cesari, nicos poulantzas","giuseppe cesari, nicos poulantzas"
q_51,Are director of film Nights On The Road and director of film Swann In Love (Film) from the same country?,yes,No,0.0,0.0,,1199,1,1232,0.00924700009636581,0.6215588748455048,16,16,3,1,"nights on the road, swann in love, in search of lost time","nights on the road, swann in love (film)"
q_52,"Who is older, Aryeh Ben-Eliezer or Jason Pociask?",Aryeh Ben-Eliezer,I cannot answer this question. The knowledge graph does not contain information about the birth dates or ages of Aryeh Ben-Eliezer or Jason Pociask.,0.0,0.1666666666666666,,820,33,895,0.009517165832221508,0.8177400410640985,11,13,2,1,"aryeh ben-eliezer, jason pociask","aryeh ben-eliezer, jason pociask"
q_53,Where does the director of film Man At Bath work at?,Cahiers du cinéma,None of the above,0.0,0.0,,447,4,495,0.004405749961733818,0.6832198749762028,4,5,1,1,man at bath,man at bath
q_54,"Who is Arthur Gore, 2Nd Earl Of Arran's paternal grandfather?","Sir Arthur Gore, 2nd Baronet","arthur gore, 1st earl of arran",0.0,0.3636363636363636,,440,11,493,0.007085542194545269,0.9746732080820948,3,4,1,1,"arthur gore, 2nd earl of arran","arthur gore, 2nd earl of arran"
q_55,Are both Kaufland and Otrag located in the same country?,yes,germany,0.0,0.0,,5243,2,5288,0.013510750140994787,0.6371333750430495,22,15,2,1,"kaufland, otrag","kaufland, otrag"
q_56,"Which film came out earlier, Aanaval Mothiram or Heroes Of The Street?",Heroes Of The Street,Heroes of the Street,1.0,1.0,,1043,4,1093,0.011077540926635265,0.8284562090411782,14,16,2,1,"aanaval mothiram, heroes of the street","aanaval mothiram, heroes of the street"
q_57,Where was the father of Lord Patrick Crichton-Stuart born?,London,England,0.0,0.0,,1231,1,1259,0.06893500010482967,0.5802927920594811,11,11,1,1,lord patrick crichton-stuart,lord patrick crichton-stuart
q_58,Which country the director of film Daadagiri is from?,Pakistan,Pakistani,0.0,0.0,,607,2,639,0.08782679191790521,0.6259153331629932,9,10,1,1,daadagiri,daadagiri
q_59,Where was the wife of Douglas Leiterman born?,"Winnipeg, Manitoba",,0.0,0.0,,1780,1,1830,0.07732425001449883,0.8366795000620186,27,30,1,1,douglas leiterman,douglas leiterman
q_60,What is the place of birth of the performer of song Who...?,Fukuoka,,0.0,0.0,,1424,1,1474,0.02890375000424683,1.3577736660372466,15,9,1,1,who...,who...
q_61,Where was the place of death of the director of film Mole Men Against The Son Of Hercules?,Roma,Unknown,0.0,0.0,,3266,1,3314,0.03300183406099677,1.1364987909328192,19,21,5,1,"antonio leonviola, maciste, the strongest man in the world, mark forest, the tyrant of lydia against the son of hercules, antonio margheriti",mole men against the son of hercules
q_62,Where was the father of Alexandre Gaydamak born?,"Moscow, USSR",france,0.0,0.0,,3741,1,3791,0.0250688751693815,1.044840874848887,8,8,1,1,alexandre gaydamak,alexandre gaydamak
q_63,"Which film has the director who died earlier, Toen 'T Licht Verdween or Boum Sur Paris?",Toen 'T Licht Verdween,Toen 't licht verdween,1.0,1.0,,333,7,371,0.01508900010958314,0.6353367089759558,2,4,2,1,"toen 't licht verdween, boum sur paris","toen 't licht verdween, boum sur paris"
q_64,"Who is Gaston, Duke Of Orléans's paternal grandmother?",Jeanne d'Albret,marie de' medici,0.0,0.0,,3701,4,3742,0.029664500150829554,0.6982076249551028,5,10,5,1,"gaston d'orléans, gaston, duke of orléans, marie d'orléans, gaston iv of foix-grailly, king louis xiii","gaston, duke of orl&#233;ans"
q_65,Where was the director of film The Half-Way Girl born?,New York,UNKNOWN,0.0,0.0,,269,1,298,0.008018166059628129,0.4950608329381794,2,3,1,1,the half-way girl,the half-way girl
q_66,Who is the father-in-law of Sophia Of Wittelsbach?,Louis II,None of the above,0.0,0.0,,384,4,426,0.006211041938513517,1.2202753750607371,3,4,1,1,sophia of wittelsbach,sophia of wittelsbach
q_67,"Where was the place of death of Lambert I, Count Of Louvain's father?",Bohemia,bohemia,1.0,1.0,,1350,2,1402,0.012378959218040109,0.7902952919248492,17,11,1,1,"lambert i, count of louvain","lambert i, count of louvain"
q_68,Where was the director of film Highway Dragnet born?,Gura Humorului,,0.0,0.0,,662,0,688,0.014886042103171349,0.8723104591481388,6,7,1,1,highway dragnet,highway dragnet
q_69,Where did Prince Gustav Of Thurn And Taxis (1848–1914)'s mother die?,Meran,,0.0,0.0,,617,0,659,0.008640999905765057,0.5582750409375876,3,4,1,1,prince gustav of thurn and taxis,prince gustav of thurn and taxis
q_70,What is the award that the performer of song Sunday Papers earned?,Grammy,NONE,0.0,0.0,,832,1,862,0.00795329106040299,0.6130798750091344,4,5,1,1,sunday papers,sunday papers
q_71,"Which film has the director born first, Antonieta or Dodging The Dole?",Dodging The Dole,Antonieta,0.0,0.0,,912,3,950,0.007196750026196241,0.683877999894321,12,14,2,1,"antonieta, dodging the dole","antonieta, dodging the dole"
q_72,Are both Nikolsk Airport and Svobodny Airport located in the same country?,yes,yes,1.0,1.0,,1582,1,1617,0.007021792000159621,0.7524980409070849,9,7,2,1,"nikolsk airport, svobodny airport","nikolsk airport, svobodny airport"
q_73,"Who is the maternal grandfather of Amadeus Vii, Count Of Savoy?",Peter I,None of the above,0.0,0.0,,1246,4,1288,0.00932949990965426,0.9042557089123876,11,10,5,1,"amadeus vi, amadeus iv, amadeus ii of savoy, amadeus i, amadeus ix of savoy","amadeus vii, count of savoy"
q_74,"Are both businesses, Telus and Ztr Control Systems, located in the same country?",yes,yes,1.0,1.0,,2529,1,2576,0.007122375071048737,0.7228786670602858,12,14,2,1,"telus, ztr control systems","telus, ztr control systems"
q_75,"Do both films, Dial M For Murder and Marius (1931 Film), have the directors who are from the same country?",yes,No,0.0,0.0,,6796,1,6844,0.013443124946206808,0.7420856249518692,20,22,2,1,"dial m for murder, marius (1931 film)","dial m for murder, marius (1931 film)"
q_76,"Who is older, Dyson Parody or Gene Watson?",Gene Watson,I cannot answer this question.,0.0,0.0,,444,6,482,0.005872291047126055,0.764035209082067,6,8,2,1,"dyson parody, gene watson","dyson parody, gene watson"
q_77,Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,yes,No,0.0,0.0,,6991,1,7035,0.02224275004118681,0.7986432909965515,23,30,3,1,"the princess bride, the princess bride (novel), i never sang for my father","the princess bride (film), i never sang for my father"
q_78,When did Prince John Konstantinovich Of Russia's mother die?,24 March 1927,I cannot answer this question. The knowledge graph does not contain information about the death date of Yelizaveta Mavrikievna.,0.0,0.0,,2393,27,2450,0.011580416932702065,0.8026427091099322,14,18,5,1,"prince john constantinovich, grand duke konstantine konstantinovich of russia, prince ioann konstantinovich of russia, prince igor konstantinovich, princess helen of serbia",prince john konstantinovich of russia
q_79,Which country Audofleda's husband is from?,Ostrogothic Kingdom,None of the above,0.0,0.0,,413,4,444,0.006797041976824403,0.6090965832117945,4,4,1,1,audofleda,audofleda
q_80,What is the place of birth of the director of film Letter To The King?,Kurdish,Kurdish-Norwegian,0.0,0.0,,240,6,291,0.003892999840900302,0.5870299588423222,1,2,1,1,letter to the king,letter to the king
q_81,"Are both bands, Snowman (Band) and Jessamine (Band), from the same country?",no,no,1.0,1.0,,4046,1,4094,0.014601583126932383,0.9631218330468982,19,13,4,1,"snowman, perth, jessamine, another fictionalized history","snowman (band), jessamine (band)"
q_82,Where was the performer of song God (John Lennon Song) born?,Liverpool,liverpool,1.0,1.0,,8458,2,8508,0.025287624914199114,0.8962699170224369,8,27,3,1,"god, john lennon/plastic ono band, john lennon","god (john lennon song), john lennon"
q_83,"Which film has the director who died earlier, Captain Kidd And The Slave Girl or Relax Freddie?",Captain Kidd And The Slave Girl,Captain Kidd and the Slave Girl,1.0,1.0,,977,6,1029,0.0088357909116894,0.7142683330457658,9,10,2,1,"captain kidd and the slave girl, relax freddie","captain kidd and the slave girl, relax freddie"
q_84,"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",Go Ahead And Break My Heart,Go Ahead and Break My Heart,1.0,1.0,,2575,6,2626,0.007753582904115319,5.874627374811098,13,14,2,1,"go ahead and break my heart, knee deep in my heart","go ahead and break my heart, knee deep in my heart"
q_85,"Which film has the director who died later, The Fatal Mistake or The Devil'S Hairpin?",The Devil'S Hairpin,The Fatal Mistake,0.0,0.0,,630,4,682,0.006456583039835095,0.6363022080622613,7,9,2,1,"the fatal mistake, the devil's hairpin","the fatal mistake, the devil's hairpin"
q_86,Who is Maria Luisa Of Savoy's father-in-law?,"Louis, Grand Dauphin",The knowledge graph does not contain information about Maria Luisa of Savoy's father-in-law.,0.0,0.0,,2629,20,2696,0.0083255001809448,0.6990573331713676,13,9,1,1,maria luisa of savoy,maria luisa of savoy
q_87,Who is the paternal grandfather of Kujō Yoritsugu?,Kujō Michiie,The knowledge graph does not contain information about the paternal grandfather of Kujō Yoritsugu. It only states that 'kujō yoritsune' was the father of 'kujō yoritsugu'.,0.0,0.08,,547,45,641,0.00988983316347003,1.0171224591322243,4,4,1,1,kujō yoritsugu,kujō yoritsugu
q_88,What is the place of birth of the director of film Marianela (1940 Film)?,Madrid,UNKNOWN,0.0,0.0,,305,1,339,0.0042667081579566,0.5561807500198483,2,3,1,1,marianela (1940 film),marianela (1940 film)
q_89,"Which film came out first, Repeated Absences or She Wore A Yellow Ribbon?",She Wore A Yellow Ribbon,She Wore A Yellow Ribbon,1.0,1.0,,1397,6,1439,0.013677666895091534,0.5733148329891264,8,13,2,1,"repeated absences, she wore a yellow ribbon","repeated absences, she wore a yellow ribbon"
q_90,"Who lived longer, Edward Dearle or Michael Doeberl?",Edward Dearle,Michael Doeberl,0.0,0.0,,3033,4,3085,0.007305874954909086,0.9293725420720876,7,9,2,1,"edward dearle, michael doeberl","edward dearle, michael doeberl"
q_91,Where does Karin Stoltenberg's husband work at?,United Nations,norway,0.0,0.0,,994,2,1043,0.007120958995074034,0.705993500072509,4,4,1,1,karin stoltenberg,karin stoltenberg
q_92,Where was the director of film Lettre Ouverte born?,Paris,No information available.,0.0,0.0,,224,4,261,0.0040687499567866325,0.7278656249400228,1,2,1,1,lettre ouverte,lettre ouverte
q_93,"Who is William Ii, Count Of Flanders's paternal grandmother?",Mathilde of Bourbon,mathilde of bourbon,1.0,1.0,,1937,4,1984,0.022880583070218563,0.7903730000834912,12,22,5,1,"william ii, margaret ii of flanders, guy, count of flandres, william ii of dampierre","william ii, count of flanders"
q_94,What is the place of birth of Clara Novello's father?,London,london,1.0,1.0,,2442,1,2483,0.00899491598829627,0.7872983331326395,9,8,5,1,"mary sabilla hehl, clara anastasia novello, charles lamb, to clara n., vincent novello",clara novello
q_95,"Which film came out earlier, Emmy Of Stork'S Nest or Indira Vizha?",Emmy Of Stork'S Nest,Emmy of Stork's Nest,1.0,1.0,,852,8,899,0.007142624817788601,0.534246375085786,13,15,2,1,"emmy of stork's nest, indira vizha","emmy of stork's nest, indira vizha"
q_96,"Which film came out first, Celine: Through The Eyes Of The World or Dilan 1991?",Celine: Through The Eyes Of The World,Celine: Through The Eyes Of The World,1.0,1.0,,16113,9,16171,0.009238458005711436,1.494122999953106,20,22,2,1,"celine: through the eyes of the world, dilan 1991","celine: through the eyes of the world, dilan 1991"
q_97,"Who was born earlier, Silas Hardy or Lee Mantle?",Lee Mantle,Silas Hardy,0.0,0.0,,8578,3,8627,0.009824541164562106,0.8444999170023948,22,22,2,1,"silas hardy, lee mantle","silas hardy, lee mantle"
q_98,"Where was the place of burial of Albert Frederick, Duke Of Prussia's mother?",Königsberg,gurievsk,0.0,0.0,,2219,3,2253,0.016233082860708237,0.9142457500565796,16,17,5,1,"albert of prussia, albert frederick, prince frederick henry albert of prussia, anna marie of brunswick-lüneburg, prince albert of prussia","albert frederick, duke of prussia"
q_99,Where was the place of death of Juan Carlos Gumucio's wife?,Homs,homs,1.0,1.0,,1626,2,1667,0.00891079194843769,0.9057247920427473,20,16,5,1,"marie colvin, juan carlos gumucio quiroga, bolivia, marcelino camacho, luciana osorio ghigliotto",juan carlos gumucio
q_100,Who is the father of the director of film Gramps Is In The Resistance?,Alain Poiré,,0.0,0.0,,256,1,288,0.0039410837925970554,1.028849042020738,1,2,1,1,gramps is in the resistance,gramps is in the resistance
q_101,What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,"Naha, Okinawa",naha,0.0,0.6666666666666666,,1526,2,1549,0.013950292021036148,0.7766664999071509,9,30,3,1,"heaven, namie amuro live style 2014, namie amuro","heaven (namie amuro song), namie amuro"
q_102,What nationality is Philip Of Ibelin (1180–1227)'s mother?,Byzantine,Knowledge graph does not contain information about the nationality of Philip of Ibelin's mother.,0.0,0.0,,2237,19,2304,0.01189825008623302,0.8594210420269519,17,16,1,1,philip of ibelin,philip of ibelin
q_103,"Who was born later, Joseph J. Magliocco or Viktoriya Zeynep Güneş?",Viktoriya Zeynep Güneş,"I cannot answer this question. The knowledge graph does not contain information about the birth date of Joseph J. Magliocco or Viktoriya Zeynep Güneş, only where Viktoriya Zeynep Güneş was born.",0.0,0.1875,,1738,45,1830,0.008041041903197765,0.8752969580236822,18,20,2,1,"joseph j. magliocco, viktoriya zeynep güneş","joseph j. magliocco, viktoriya zeynep güneş"
q_104,When is the lead guitarist of List Of The Dillinger Escape Plan Band Members's birthday?,"August 8, 1975",I cannot answer this question. The knowledge graph does not contain information about birthdays.,0.0,0.0,,1899,16,1948,0.015033584088087082,0.9015395839232953,27,30,3,1,"paul d'elia, jeff geisser, the dillinger escape plan","list of the dillinger escape plan band members, the dillinger escape plan"
