question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_24,"Who is Catherine Of Pomerania, Countess Palatine Of Neumarkt's father-in-law?",Rupert,rupert iii of the palatinate,0.0,0.4,,5953,8,5999,0.28060583397746086,0.914889165898785,12,30,5,3,"catherine of pomerania, neumarkt, christiane henriette of zweibrücken- birkenfeld, countess palatine dorothea catherine of birkenfeld-bischweiler, pomerania","catherine of pomerania, countess palatine of neumarkt"
q_25,Who is Marie Zéphyrine Of France's paternal grandmother?,Marie Leszczyńska,marie leszczyńska,1.0,1.0,,6979,4,7017,0.24879841599613428,0.8465747500304133,15,30,1,3,marie zéphyrine of france,marie zéphyrine of france
q_26,"Which film has the director died earlier, Condemned Women or Faces In The Dark?",Condemned Women,Condemned Women,1.0,1.0,,3312,4,3359,0.4869949999265373,0.9744306670036168,21,30,2,3,"condemned women, faces in the dark","condemned women, faces in the dark"
q_27,Who is the spouse of the director of film Eden And After?,Catherine Robbe-Grillet,catherine robbe-grillet,1.0,1.0,,3849,7,3902,0.243881416041404,1.0821439172141254,17,23,1,3,eden and after,eden and after
q_28,Where was the place of death of Anastasia Of Serbia's husband?,Hilandar,mount athos,0.0,0.0,,2014,3,2068,0.25919333402998745,0.9761789159383624,12,30,1,3,anastasia of serbia,anastasia of serbia
q_29,Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?,yes,No,0.0,0.0,,2114,1,2150,0.5059312081430107,0.6744750409852713,29,30,2,3,"fire in hell, the tiger: an old hunter's tale","fire in hell, the tiger: an old hunter's tale"
q_30,"Which film was released more recently, Lo Zappatore or Placer Sangriento?",Placer Sangriento,Placer Sangriento,1.0,1.0,,5854,5,5901,0.6382302909623832,0.8052299579139799,22,30,2,3,"lo zappatore, placer sangriento","lo zappatore, placer sangriento"
q_31,Was Şemsettin Baş or Gwenc'Hlan Le Scouëzec born first?,Gwenc'Hlan Le Scouëzec,Gwenc'hlan,0.0,0.5,,2336,5,2380,0.513055665884167,0.5922998341266066,14,30,3,3,"şemsettin baş, hersart de la villemarqué, llywarch hen","şemsettin baş, gwenc'hlan le scouëzec"
q_32,"Which film has the director born later, Bhoomiyude Avakashikal or The Majesty Of The Law?",Bhoomiyude Avakashikal,The Majesty Of The Law,0.0,0.0,,1894,5,1943,0.5045676671434194,0.8364414579700679,11,30,2,3,"bhoomiyude avakashikal, the majesty of the law","bhoomiyude avakashikal, the majesty of the law"
q_33,Who is Cornelia (Wife Of Caesar)'s child-in-law?,Pompey,scipio aemilianus,0.0,0.0,,1967,6,2020,0.6590720419771969,0.7437105418648571,14,30,2,3,"cornelia, caesar","cornelia, caesar"
q_34,Why did John Middleton Murry's wife die?,tuberculosis,(Not in knowledge graph),0.0,0.0,,7185,6,7240,0.30271845893003047,0.8630664588417858,25,30,1,3,john middleton murry,john middleton murry
q_35,Who is the paternal grandfather of Taj Al-Dawla?,Rukn al-Dawla,rukn al-dawla,1.0,1.0,,2942,6,2997,0.26673404197208583,0.8394319161307067,12,30,1,3,taj al-dawla,taj al-dawla
q_36,Do both films Payment On Demand and My Cousin From Warsaw have the directors from the same country?,yes,no,0.0,0.0,,10485,1,10521,0.49811683292500675,0.6924240000080317,21,30,2,3,"payment on demand, my cousin from warsaw","payment on demand, my cousin from warsaw"
q_37,What is the place of birth of the director of film And The Spring Comes?,Xi'an,xi'an,1.0,1.0,,2316,3,2368,0.24751300015486777,0.6623254169244319,22,30,1,3,and the spring comes,and the spring comes
q_38,"Who died first, Madame Pasca or James A. Donohoe?",Madame Pasca,I cannot answer this question. The provided knowledge graph and entity descriptions do not contain information about the death dates of Madame Pasca or James A. Donohoe.,0.0,0.1538461538461538,,350,33,422,0.5161741250194609,0.7125660001765937,2,5,2,3,"madame pasca, james a. donohoe","madame pasca, james a. donohoe"
q_39,"Who was born later, D'Arcy Coulson or Thomas William Adams?",D'Arcy Coulson,"I cannot answer this question based on the provided knowledge graph. The knowledge graph contains information about ""alfred albert thomas william adams"" (also known as Thomas William Adams) but does not contain any information about ""D'Arcy Coulson"" or their birth",0.0,0.1,,4611,54,4707,0.5198262501507998,0.980309666832909,20,30,4,3,"james d'arcy, sir lucas dillon, alfred albert thomas william adams, graveley","d'arcy coulson, thomas william adams"
q_40,Are Simonds Catholic College and Saginaw High School (Texas) both located in the same country?,no,no,1.0,1.0,,16929,1,16977,0.6818883330561221,1.269330750219524,23,30,3,3,"simonds catholic college, eagle mountain-saginaw independent school district, saginaw high school","simonds catholic college, saginaw high school (texas)"
q_41,Which country Prince Nikolaus Wilhelm Of Nassau's mother is from?,German,Germany,0.0,0.0,,4623,1,4664,0.24925345787778497,1.3151658750139177,18,30,1,3,prince nikolaus wilhelm of nassau,prince nikolaus wilhelm of nassau
q_42,"Which film whose director was born first, 45 Fathers or The Intended?",45 Fathers,45 fathers,1.0,1.0,,3408,3,3459,0.5354600420687348,0.864755375077948,19,30,2,3,"45 fathers, the intended","45 fathers, the intended"
q_43,"Who is the paternal grandfather of Alexandre Berthier, 3Rd Prince Of Wagram?",Louis-Alexandre Berthier,"louis-alexandre berthier, 1st prince of wagram",0.0,0.5,,14543,15,14600,0.5179949579760432,1.329605208011344,22,30,5,3,"louis philippe marie alexandre berthier, louis-alexandre berthier, 1st prince of wagram, napoléon alexandre berthier, 2nd prince of wagram, wagram, alexandre louis philippe marie berthier","alexandre berthier, 3rd prince of wagram"
q_44,Where was the husband of Caterina Visconti born?,Pavia,milan,0.0,0.0,,4911,2,4963,0.2716867090202868,0.9865338748786598,13,30,1,3,caterina visconti,caterina visconti
q_45,"Which film has the director who was born later, A Quiet Place In The Country or When Were You Born?",A Quiet Place In The Country,A Quiet Place in the Country,1.0,1.0,,6448,6,6496,0.5138374581001699,0.7544139579404145,24,30,3,3,"a quiet place in the country, chris shepherd, i am breathing","a quiet place in the country, when were you born?"
q_46,"Who was born first, John Beach or Gordon Persons?",John Beach,John Beach,1.0,1.0,,2070,2,2114,0.491529457969591,0.7911304167937487,19,30,2,3,"john beach, gordon persons","john beach, gordon persons"
q_47,"Which film has the director born earlier, The House By The Cemetery or Charlie Chan In Honolulu?",Charlie Chan In Honolulu,The House By The Cemetery,0.0,0.0,,1464,5,1504,0.5020021249074489,0.6532972920686007,4,30,2,3,"the house by the cemetery, charlie chan in honolulu","the house by the cemetery, charlie chan in honolulu"
q_48,Who is the child of the director of film La Leona (Film)?,Víctor Bó,"The knowledge graph does not contain information about a film called ""La Leona (Film)"" or its director, nor does it contain information about the children of any director.",0.0,0.0,,3758,34,3830,0.2758731250651181,1.1701353748794645,12,30,5,3,"la bandera, leonora of the seven seas, the legend, melina león, lupe ontiveros",la leona (film)
q_49,Who is Blanche Of Portugal (1259–1321)'s paternal grandmother?,Urraca of Castile,urraca of castile,1.0,1.0,,2155,5,2199,0.4041546250227839,0.9933890840038656,5,30,5,3,"blanche of portugal, afonso iii of portugal, santarém, burgos, beatrice of castile",blanche of portugal (1259–1321)
q_50,"Who lived longer, Giuseppe Cesari or Nicos Poulantzas?",Giuseppe Cesari,"I cannot answer this question with the provided knowledge graph. The knowledge graph does not contain information about the birth and death dates of Giuseppe Cesari or Nicos Poulantzas, which are necessary to determine who lived longer.",0.0,0.1111111111111111,,5323,44,5414,0.5249436250887811,0.9045127502176912,28,30,2,3,"giuseppe cesari, nicos poulantzas","giuseppe cesari, nicos poulantzas"
q_51,Are director of film Nights On The Road and director of film Swann In Love (Film) from the same country?,yes,yes,1.0,1.0,,5361,1,5405,0.566581292077899,0.9971700408495964,21,30,3,3,"nights on the road, swann in love, in search of lost time","nights on the road, swann in love (film)"
q_52,"Who is older, Aryeh Ben-Eliezer or Jason Pociask?",Aryeh Ben-Eliezer,I cannot answer this question. The knowledge graph does not contain information about the birth dates or ages of Aryeh Ben-Eliezer or Jason Pociask.,0.0,0.1666666666666666,,6817,33,6895,0.5173861249350011,0.969815333141014,24,30,2,3,"aryeh ben-eliezer, jason pociask","aryeh ben-eliezer, jason pociask"
q_53,Where does the director of film Man At Bath work at?,Cahiers du cinéma,les cahiers du cinéma,0.0,0.8571428571428571,,4392,5,4444,0.2584521658718586,0.6895598750561476,24,30,1,3,man at bath,man at bath
q_54,"Who is Arthur Gore, 2Nd Earl Of Arran's paternal grandfather?","Sir Arthur Gore, 2nd Baronet","arthur gore, 1st earl of arran",0.0,0.3636363636363636,,2810,11,2868,0.262472040951252,0.937917749863118,22,30,1,3,"arthur gore, 2nd earl of arran","arthur gore, 2nd earl of arran"
q_55,Are both Kaufland and Otrag located in the same country?,yes,yes,1.0,1.0,,20526,1,20574,0.5914188330061734,1.110567457973957,18,30,2,3,"kaufland, otrag","kaufland, otrag"
q_56,"Which film came out earlier, Aanaval Mothiram or Heroes Of The Street?",Heroes Of The Street,Heroes of the Street,1.0,1.0,,2087,4,2136,0.5249669591430575,1.28786737495102,22,30,2,3,"aanaval mothiram, heroes of the street","aanaval mothiram, heroes of the street"
q_57,Where was the father of Lord Patrick Crichton-Stuart born?,London,"grosvenor square, london",0.0,0.5,,2716,6,2762,0.25453037512488663,0.8638079999946058,27,30,1,3,lord patrick crichton-stuart,lord patrick crichton-stuart
q_58,Which country the director of film Daadagiri is from?,Pakistan,pakistan,1.0,1.0,,6156,2,6204,0.29200637503527105,1.0238765000831336,22,30,1,3,daadagiri,daadagiri
q_59,Where was the wife of Douglas Leiterman born?,"Winnipeg, Manitoba",winnipeg,0.0,0.6666666666666666,,1783,2,1825,0.29853100003674626,0.5364961249288172,10,30,1,3,douglas leiterman,douglas leiterman
q_60,What is the place of birth of the performer of song Who...?,Fukuoka,fukuoka,1.0,1.0,,2053,2,2097,0.26453229086473584,0.6344875420909375,27,30,1,3,who...,who...
q_61,Where was the place of death of the director of film Mole Men Against The Son Of Hercules?,Roma,rome,0.0,0.0,,12116,1,12158,0.3306049578823149,0.8065371250268072,24,30,5,3,"antonio leonviola, maciste, the strongest man in the world, mark forest, the tyrant of lydia against the son of hercules, antonio margheriti",mole men against the son of hercules
q_62,Where was the father of Alexandre Gaydamak born?,"Moscow, USSR",france,0.0,0.0,,18019,1,18067,0.4131119998637587,1.1450048750266433,28,30,1,3,alexandre gaydamak,alexandre gaydamak
q_63,"Which film has the director who died earlier, Toen 'T Licht Verdween or Boum Sur Paris?",Toen 'T Licht Verdween,Boum sur Paris,0.0,0.0,,3339,4,3389,0.48025604197755456,0.976001458009705,27,30,2,3,"toen 't licht verdween, boum sur paris","toen 't licht verdween, boum sur paris"
q_64,"Who is Gaston, Duke Of Orléans's paternal grandmother?",Jeanne d'Albret,marie de' medici,0.0,0.0,,18487,4,18538,0.6078128330409527,1.4500714160967618,3,30,5,3,"gaston d'orléans, gaston, duke of orléans, marie d'orléans, gaston iv of foix-grailly, king louis xiii","gaston, duke of orl&#233;ans"
q_65,Where was the director of film The Half-Way Girl born?,New York,new york state,0.0,0.8,,7691,3,7741,0.2546446251217276,0.809663041960448,27,30,1,3,the half-way girl,the half-way girl
q_66,Who is the father-in-law of Sophia Of Wittelsbach?,Louis II,louis ii,1.0,1.0,,2790,3,2843,0.26765970792621374,0.8529695419128984,10,30,1,3,sophia of wittelsbach,sophia of wittelsbach
q_67,"Where was the place of death of Lambert I, Count Of Louvain's father?",Bohemia,bohemia,1.0,1.0,,2948,2,2984,0.2845005840063095,0.5792138339020312,24,30,1,3,"lambert i, count of louvain","lambert i, count of louvain"
q_68,Where was the director of film Highway Dragnet born?,Gura Humorului,gura humorului,1.0,1.0,,1930,4,1982,0.2533926251344383,0.6650125840678811,14,30,1,3,highway dragnet,highway dragnet
q_69,Where did Prince Gustav Of Thurn And Taxis (1848–1914)'s mother die?,Meran,obermais,0.0,0.0,,6213,2,6261,0.25834912504069507,0.8722249581478536,17,30,1,3,prince gustav of thurn and taxis,prince gustav of thurn and taxis
q_70,What is the award that the performer of song Sunday Papers earned?,Grammy,grammy award,0.0,0.6666666666666666,,8164,3,8214,0.3180875841062516,1.1272265000734478,28,30,1,3,sunday papers,sunday papers
q_71,"Which film has the director born first, Antonieta or Dodging The Dole?",Dodging The Dole,Dodging The Dole,1.0,1.0,,6763,4,6812,0.5133357499726117,0.81653045816347,23,30,2,3,"antonieta, dodging the dole","antonieta, dodging the dole"
q_72,Are both Nikolsk Airport and Svobodny Airport located in the same country?,yes,yes,1.0,1.0,,5476,1,5507,0.5465993341058493,0.9485075830016284,28,30,2,3,"nikolsk airport, svobodny airport","nikolsk airport, svobodny airport"
q_73,"Who is the maternal grandfather of Amadeus Vii, Count Of Savoy?",Peter I,amadeus vi,0.0,0.0,,2053,3,2097,0.2898229581769556,0.7109643751755357,17,30,5,3,"amadeus vi, amadeus iv, amadeus ii of savoy, amadeus i, amadeus ix of savoy","amadeus vii, count of savoy"
q_74,"Are both businesses, Telus and Ztr Control Systems, located in the same country?",yes,Canada,0.0,0.0,,5578,1,5626,0.5440518329851329,0.7961375000886619,22,30,2,3,"telus, ztr control systems","telus, ztr control systems"
q_75,"Do both films, Dial M For Murder and Marius (1931 Film), have the directors who are from the same country?",yes,no,0.0,0.0,,11092,1,11139,0.7635343750007451,0.8478158749639988,23,30,2,3,"dial m for murder, marius (1931 film)","dial m for murder, marius (1931 film)"
q_76,"Who is older, Dyson Parody or Gene Watson?",Gene Watson,I cannot answer this question. The knowledge graph does not contain information about the birth dates or ages of Dyson Parody or Gene Watson.,0.0,0.1666666666666666,,4100,27,4172,0.4964505829848349,0.7853341659065336,24,30,2,3,"dyson parody, gene watson","dyson parody, gene watson"
q_77,Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,yes,Unknown,0.0,0.0,,10228,1,10274,0.6952117499895394,1.0464184591546657,13,30,3,3,"the princess bride, the princess bride (novel), i never sang for my father","the princess bride (film), i never sang for my father"
q_78,When did Prince John Konstantinovich Of Russia's mother die?,24 March 1927,The provided knowledge graph does not contain information about when Prince John Konstantinovich of Russia's mother died.,0.0,0.0,,6513,21,6584,0.3361338749527931,0.8804600001312792,19,30,5,3,"prince john constantinovich, grand duke konstantine konstantinovich of russia, prince ioann konstantinovich of russia, prince igor konstantinovich, princess helen of serbia",prince john konstantinovich of russia
q_79,Which country Audofleda's husband is from?,Ostrogothic Kingdom,ostrogoths,0.0,0.0,,2228,3,2259,0.2820244999602437,0.6168019168544561,19,21,1,3,audofleda,audofleda
q_80,What is the place of birth of the director of film Letter To The King?,Kurdish,UNKNOWN,0.0,0.0,,358,1,388,0.24626112496480346,0.6770964169409126,2,5,1,3,letter to the king,letter to the king
q_81,"Are both bands, Snowman (Band) and Jessamine (Band), from the same country?",no,no,1.0,1.0,,22452,1,22499,0.6353462089318782,1.252331875031814,27,30,4,3,"snowman, perth, jessamine, another fictionalized history","snowman (band), jessamine (band)"
q_82,Where was the performer of song God (John Lennon Song) born?,Liverpool,liverpool,1.0,1.0,,7738,2,7777,1.236462750006467,0.8237056250218302,11,30,3,3,"god, john lennon/plastic ono band, john lennon","god (john lennon song), john lennon"
q_83,"Which film has the director who died earlier, Captain Kidd And The Slave Girl or Relax Freddie?",Captain Kidd And The Slave Girl,Relax Freddie,0.0,0.0,,2904,2,2955,0.769432625034824,0.7653731249738485,13,30,2,3,"captain kidd and the slave girl, relax freddie","captain kidd and the slave girl, relax freddie"
q_84,"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",Go Ahead And Break My Heart,Go Ahead and Break My Heart,1.0,1.0,,11925,6,11979,0.6874364579562098,0.8931362498551607,23,30,2,3,"go ahead and break my heart, knee deep in my heart","go ahead and break my heart, knee deep in my heart"
q_85,"Which film has the director who died later, The Fatal Mistake or The Devil'S Hairpin?",The Devil'S Hairpin,the devil's hairpin,1.0,1.0,,3335,5,3382,0.49521766719408333,0.8821138748899102,14,30,2,3,"the fatal mistake, the devil's hairpin","the fatal mistake, the devil's hairpin"
q_86,Who is Maria Luisa Of Savoy's father-in-law?,"Louis, Grand Dauphin",philip v,0.0,0.0,,8753,3,8802,0.3381382499355823,0.9181620830204338,13,30,1,3,maria luisa of savoy,maria luisa of savoy
q_87,Who is the paternal grandfather of Kujō Yoritsugu?,Kujō Michiie,kujō michiie,1.0,1.0,,2664,6,2711,0.2682524169795215,0.6857269580941647,20,30,1,3,kujō yoritsugu,kujō yoritsugu
q_88,What is the place of birth of the director of film Marianela (1940 Film)?,Madrid,madrid,1.0,1.0,,7062,2,7115,0.2595971249975264,1.076687082881108,24,28,1,3,marianela (1940 film),marianela (1940 film)
q_89,"Which film came out first, Repeated Absences or She Wore A Yellow Ribbon?",She Wore A Yellow Ribbon,She Wore a Yellow Ribbon,1.0,1.0,,2783,6,2825,0.5060646249912679,0.6586414580233395,4,30,2,3,"repeated absences, she wore a yellow ribbon","repeated absences, she wore a yellow ribbon"
q_90,"Who lived longer, Edward Dearle or Michael Doeberl?",Edward Dearle,Unknown,0.0,0.0,,6676,1,6726,0.5827918329741806,0.7535465001128614,28,30,2,3,"edward dearle, michael doeberl","edward dearle, michael doeberl"
q_91,Where does Karin Stoltenberg's husband work at?,United Nations,norway,0.0,0.0,,3924,2,3968,0.29602595791220665,0.7778255001176149,25,30,1,3,karin stoltenberg,karin stoltenberg
q_92,Where was the director of film Lettre Ouverte born?,Paris,alexandria,0.0,0.0,,4082,2,4130,0.25708400015719235,0.7219123751856387,24,30,1,3,lettre ouverte,lettre ouverte
q_93,"Who is William Ii, Count Of Flanders's paternal grandmother?",Mathilde of Bourbon,mathilde of bourbon,1.0,1.0,,2884,4,2925,0.3709210839588195,0.5564344581216574,17,30,5,3,"william ii, margaret ii of flanders, guy, count of flandres, william ii of dampierre","william ii, count of flanders"
q_94,What is the place of birth of Clara Novello's father?,London,london,1.0,1.0,,3441,1,3493,0.32942850003018975,0.9446062091737986,14,30,5,3,"mary sabilla hehl, clara anastasia novello, charles lamb, to clara n., vincent novello",clara novello
q_95,"Which film came out earlier, Emmy Of Stork'S Nest or Indira Vizha?",Emmy Of Stork'S Nest,Emmy of Stork's Nest,1.0,1.0,,2070,8,2125,0.5015415831003338,0.7044904588256031,24,30,2,3,"emmy of stork's nest, indira vizha","emmy of stork's nest, indira vizha"
q_96,"Which film came out first, Celine: Through The Eyes Of The World or Dilan 1991?",Celine: Through The Eyes Of The World,Celine: Through The Eyes Of The World,1.0,1.0,,28430,9,28478,1.108996707946062,1.7828234999906272,26,30,2,3,"celine: through the eyes of the world, dilan 1991","celine: through the eyes of the world, dilan 1991"
q_97,"Who was born earlier, Silas Hardy or Lee Mantle?",Lee Mantle,lee mantle,1.0,1.0,,19455,2,19496,0.8233975409530103,1.2576259160414338,27,30,2,3,"silas hardy, lee mantle","silas hardy, lee mantle"
q_98,"Where was the place of burial of Albert Frederick, Duke Of Prussia's mother?",Königsberg,Gurievsk,0.0,0.0,,2863,3,2897,0.2987394998781383,0.6095655830577016,8,30,5,3,"albert of prussia, albert frederick, prince frederick henry albert of prussia, anna marie of brunswick-lüneburg, prince albert of prussia","albert frederick, duke of prussia"
q_99,Where was the place of death of Juan Carlos Gumucio's wife?,Homs,homs,1.0,1.0,,1874,2,1922,0.29675016598775983,0.6978665420319885,18,30,5,3,"marie colvin, juan carlos gumucio quiroga, bolivia, marcelino camacho, luciana osorio ghigliotto",juan carlos gumucio
q_100,Who is the father of the director of film Gramps Is In The Resistance?,Alain Poiré,alain poiré,1.0,1.0,,376,4,411,0.24887379095889628,0.771897166967392,2,5,1,3,gramps is in the resistance,gramps is in the resistance
q_101,What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,"Naha, Okinawa",naha,0.0,0.6666666666666666,,1629,2,1663,0.484576917020604,0.7265669999178499,14,30,3,3,"heaven, namie amuro live style 2014, namie amuro","heaven (namie amuro song), namie amuro"
q_102,What nationality is Philip Of Ibelin (1180–1227)'s mother?,Byzantine,high Crusader nobility of the Kingdom of Jerusalem,0.0,0.0,,3270,9,3330,0.30810504080727696,0.7876256669405848,15,30,1,3,philip of ibelin,philip of ibelin
q_103,"Who was born later, Joseph J. Magliocco or Viktoriya Zeynep Güneş?",Viktoriya Zeynep Güneş,Viktoriya Zeynep Güneş,1.0,1.0,,2160,8,2213,0.49278833298012614,0.7411164580844343,28,30,2,3,"joseph j. magliocco, viktoriya zeynep güneş","joseph j. magliocco, viktoriya zeynep güneş"
q_104,When is the lead guitarist of List Of The Dillinger Escape Plan Band Members's birthday?,"August 8, 1975",No information available.,0.0,0.0,,2020,4,2059,0.5191795001737773,0.684771915897727,30,30,3,3,"paul d'elia, jeff geisser, the dillinger escape plan","list of the dillinger escape plan band members, the dillinger escape plan"
q_105,Where does Huma Abedin's husband work at?,Chuck Schumer,,0.0,0.0,,14293,1,14344,0.6335089169442654,1.0270208329893649,22,30,5,3,"huma mahmood abedin, anthony weiner, princess haya, zein al-sharaf, prince hamzah",huma abedin
q_106,"Are the movies About A Wife, A Dream And Another... and The Doolins Of Oklahoma, from the same country?",no,no,1.0,1.0,,4727,1,4764,0.5273380000144243,0.6335430829785764,16,30,3,3,"about a wife, a dream and another ..., alexander pozhenskiy, the doolins of oklahoma","about a wife, a dream and another..., the doolins of oklahoma"
q_107,"Which film came out earlier, Out Of The Rain or Les Résultats Du Féminisme?",Les Résultats Du Féminisme,Les Résultats du féminisme,1.0,1.0,,331,5,381,0.48801037506200373,0.5860915000084788,3,5,2,3,"out of the rain, les résultats du féminisme","out of the rain, les résultats du féminisme"
