question_id,question,ground_truth,prediction,em,f1,llm_accuracy,prompt_tokens,completion_tokens,total_tokens,retrieval_s,generation_s,num_paths,num_entities,num_seeds,steps_taken,seed_entities,extracted_entities
q_39,"Who was born later, D'Arcy Coulson or Thomas William Adams?",D'Arcy Coulson,Thomas William Adams,0.0,0.0,,4965,3,5008,0.02022416703402996,0.8810537499375641,20,30,4,2,"james d'arcy, sir lucas dillon, alfred albert thomas william adams, graveley","d'arcy coulson, thomas william adams"
q_40,Are Simonds Catholic College and Saginaw High School (Texas) both located in the same country?,no,no,1.0,1.0,,7640,1,7671,0.06847945903427899,0.704454957973212,20,30,3,2,"simonds catholic college, eagle mountain-saginaw independent school district, saginaw high school","simonds catholic college, saginaw high school (texas)"
q_41,Which country Prince Nikolaus Wilhelm Of Nassau's mother is from?,German,house of württemberg,0.0,0.0,,1773,4,1808,0.01199308387003839,0.5919134998694062,14,14,1,2,prince nikolaus wilhelm of nassau,prince nikolaus wilhelm of nassau
q_42,"Which film whose director was born first, 45 Fathers or The Intended?",45 Fathers,45 Fathers,1.0,1.0,,2488,3,2537,0.025942499982193112,0.8417334998957813,21,30,2,2,"45 fathers, the intended","45 fathers, the intended"
q_43,"Who is the paternal grandfather of Alexandre Berthier, 3Rd Prince Of Wagram?",Louis-Alexandre Berthier,louis philippe marie alexandre berthier,0.0,0.2857142857142857,,4454,9,4512,0.06285216705873609,0.8380376249551773,11,30,5,2,"louis philippe marie alexandre berthier, louis-alexandre berthier, 1st prince of wagram, napoléon alexandre berthier, 2nd prince of wagram, wagram, alexandre louis philippe marie berthier","alexandre berthier, 3rd prince of wagram"
q_44,Where was the husband of Caterina Visconti born?,Pavia,gian galeazzo visconti,0.0,0.0,,3341,5,3384,0.011843707878142595,0.7594249998219311,14,27,1,2,caterina visconti,caterina visconti
q_45,"Which film has the director who was born later, A Quiet Place In The Country or When Were You Born?",A Quiet Place In The Country,A Quiet Place In The Country,1.0,1.0,,1428,6,1473,0.012771083042025566,0.626696459017694,19,27,3,2,"a quiet place in the country, chris shepherd, i am breathing","a quiet place in the country, when were you born?"
q_46,"Who was born first, John Beach or Gordon Persons?",John Beach,John Beach,1.0,1.0,,2083,2,2132,0.016520916018635035,0.6775528329890221,20,30,2,2,"john beach, gordon persons","john beach, gordon persons"
q_47,"Which film has the director born earlier, The House By The Cemetery or Charlie Chan In Honolulu?",Charlie Chan In Honolulu,The House by the Cemetery,0.0,0.0,,1316,5,1367,0.014677792089059949,0.6773782088421285,4,30,2,2,"the house by the cemetery, charlie chan in honolulu","the house by the cemetery, charlie chan in honolulu"
q_48,Who is the child of the director of film La Leona (Film)?,Víctor Bó,Princess Francisca of Brazil,0.0,0.0,,4673,5,4726,0.018924915930256248,0.8167071670759469,21,30,5,2,"la bandera, leonora of the seven seas, the legend, melina león, lupe ontiveros",la leona (film)
q_49,Who is Blanche Of Portugal (1259–1321)'s paternal grandmother?,Urraca of Castile,urraca of castile,1.0,1.0,,5348,5,5398,0.05201895907521248,0.708101375028491,8,30,5,2,"blanche of portugal, afonso iii of portugal, santarém, burgos, beatrice of castile",blanche of portugal (1259–1321)
q_50,"Who lived longer, Giuseppe Cesari or Nicos Poulantzas?",Giuseppe Cesari,Unknown,0.0,0.0,,6548,1,6598,0.027343415888026357,0.7704180830623955,23,30,2,2,"giuseppe cesari, nicos poulantzas","giuseppe cesari, nicos poulantzas"
q_51,Are director of film Nights On The Road and director of film Swann In Love (Film) from the same country?,yes,Yes,1.0,1.0,,12104,1,12151,0.02346900012344122,1.1362765419762582,26,30,3,2,"nights on the road, swann in love, in search of lost time","nights on the road, swann in love (film)"
q_52,"Who is older, Aryeh Ben-Eliezer or Jason Pociask?",Aryeh Ben-Eliezer,I cannot answer this question. The knowledge graph does not contain information about the birth dates or ages of Aryeh Ben-Eliezer or Jason Pociask.,0.0,0.1666666666666666,,1070,33,1154,0.009187082992866635,0.8700808330904692,14,18,2,2,"aryeh ben-eliezer, jason pociask","aryeh ben-eliezer, jason pociask"
q_53,Where does the director of film Man At Bath work at?,Cahiers du cinéma,les cahiers du cinéma,0.0,0.8571428571428571,,4118,5,4170,0.007954959059134126,0.7645607909653336,22,26,1,2,man at bath,man at bath
q_54,"Who is Arthur Gore, 2Nd Earl Of Arran's paternal grandfather?","Sir Arthur Gore, 2nd Baronet","arthur gore, 1st earl of arran",0.0,0.3636363636363636,,2377,11,2435,0.009012083988636732,0.7628073329105973,19,20,1,2,"arthur gore, 2nd earl of arran","arthur gore, 2nd earl of arran"
q_55,Are both Kaufland and Otrag located in the same country?,yes,yes,1.0,1.0,,7454,1,7498,0.05625291704200208,0.7284783748909831,19,30,2,2,"kaufland, otrag","kaufland, otrag"
q_56,"Which film came out earlier, Aanaval Mothiram or Heroes Of The Street?",Heroes Of The Street,Heroes of the Street,1.0,1.0,,1861,4,1910,0.01202587503939867,0.6243079998530447,19,30,2,2,"aanaval mothiram, heroes of the street","aanaval mothiram, heroes of the street"
q_57,Where was the father of Lord Patrick Crichton-Stuart born?,London,"grosvenor square, london",0.0,0.5,,3498,6,3534,0.015586124965921044,1.255914791021496,22,30,1,2,lord patrick crichton-stuart,lord patrick crichton-stuart
q_58,Which country the director of film Daadagiri is from?,Pakistan,pakistan,1.0,1.0,,5350,2,5398,0.00911708315834403,0.7497684999834746,19,22,1,2,daadagiri,daadagiri
q_59,Where was the wife of Douglas Leiterman born?,"Winnipeg, Manitoba",winnipeg,0.0,0.6666666666666666,,1766,2,1813,0.026707082986831665,1.1015505001414567,21,30,1,2,douglas leiterman,douglas leiterman
q_60,What is the place of birth of the performer of song Who...?,Fukuoka,fukuoka,1.0,1.0,,2405,2,2450,0.015034457901492715,0.5349685831461102,15,30,1,2,who...,who...
q_61,Where was the place of death of the director of film Mole Men Against The Son Of Hercules?,Roma,gardone rivera,0.0,0.0,,5092,4,5133,0.08173395902849734,0.6640322078019381,16,30,5,2,"antonio leonviola, maciste, the strongest man in the world, mark forest, the tyrant of lydia against the son of hercules, antonio margheriti",mole men against the son of hercules
q_62,Where was the father of Alexandre Gaydamak born?,"Moscow, USSR",ussr,0.0,0.6666666666666666,,8044,2,8096,0.041462749941274524,0.7162229588720948,20,30,1,2,alexandre gaydamak,alexandre gaydamak
q_63,"Which film has the director who died earlier, Toen 'T Licht Verdween or Boum Sur Paris?",Toen 'T Licht Verdween,Toen 't licht verdween,1.0,1.0,,1204,7,1248,0.006431833142414689,1.2333037918433547,4,8,2,2,"toen 't licht verdween, boum sur paris","toen 't licht verdween, boum sur paris"
q_64,"Who is Gaston, Duke Of Orléans's paternal grandmother?",Jeanne d'Albret,marie de' medici,0.0,0.0,,4790,4,4834,0.09834362496621907,1.0364786670543251,5,30,5,2,"gaston d'orléans, gaston, duke of orléans, marie d'orléans, gaston iv of foix-grailly, king louis xiii","gaston, duke of orl&#233;ans"
q_65,Where was the director of film The Half-Way Girl born?,New York,new york state,0.0,0.8,,1255,3,1304,0.005038459086790681,0.5825867499224842,4,6,1,2,the half-way girl,the half-way girl
q_66,Who is the father-in-law of Sophia Of Wittelsbach?,Louis II,louis ii,1.0,1.0,,1646,3,1699,0.010152042144909501,0.6750952091533691,10,10,1,2,sophia of wittelsbach,sophia of wittelsbach
q_67,"Where was the place of death of Lambert I, Count Of Louvain's father?",Bohemia,bavaria,0.0,0.0,,2752,3,2782,0.018614417174831033,0.6738047080580145,16,30,1,2,"lambert i, count of louvain","lambert i, count of louvain"
q_68,Where was the director of film Highway Dragnet born?,Gura Humorului,gura humorului,1.0,1.0,,1903,4,1947,0.009743624832481146,0.6132430841680616,21,26,1,2,highway dragnet,highway dragnet
q_69,Where did Prince Gustav Of Thurn And Taxis (1848–1914)'s mother die?,Meran,obermais,0.0,0.0,,4400,2,4440,0.010495207970961928,0.7615961250849068,18,13,1,2,prince gustav of thurn and taxis,prince gustav of thurn and taxis
q_70,What is the award that the performer of song Sunday Papers earned?,Grammy,grammy award,0.0,0.6666666666666666,,8600,3,8633,0.011711208149790764,0.7091491669416428,26,30,1,2,sunday papers,sunday papers
q_71,"Which film has the director born first, Antonieta or Dodging The Dole?",Dodging The Dole,Dodging The Dole,1.0,1.0,,6235,4,6286,0.014681417029350996,0.9490195829421282,23,30,2,2,"antonieta, dodging the dole","antonieta, dodging the dole"
q_72,Are both Nikolsk Airport and Svobodny Airport located in the same country?,yes,yes,1.0,1.0,,2913,1,2958,0.0159855829551816,0.81269112508744,15,30,2,2,"nikolsk airport, svobodny airport","nikolsk airport, svobodny airport"
q_73,"Who is the maternal grandfather of Amadeus Vii, Count Of Savoy?",Peter I,amadeus vi,0.0,0.0,,2428,3,2477,0.027425333159044385,0.7413493329659104,19,30,5,2,"amadeus vi, amadeus iv, amadeus ii of savoy, amadeus i, amadeus ix of savoy","amadeus vii, count of savoy"
q_74,"Are both businesses, Telus and Ztr Control Systems, located in the same country?",yes,yes,1.0,1.0,,5012,1,5056,0.034989832900464535,0.8063672499265522,20,30,2,2,"telus, ztr control systems","telus, ztr control systems"
q_75,"Do both films, Dial M For Murder and Marius (1931 Film), have the directors who are from the same country?",yes,no,0.0,0.0,,8007,1,8044,0.10833745799027383,0.8474123750347644,12,30,2,2,"dial m for murder, marius (1931 film)","dial m for murder, marius (1931 film)"
q_76,"Who is older, Dyson Parody or Gene Watson?",Gene Watson,I cannot answer this question. The knowledge graph does not contain information about the ages or birth dates of Dyson Parody or Gene Watson.,0.0,0.1666666666666666,,1047,27,1108,0.01661829208023846,0.7102191250305623,17,22,2,2,"dyson parody, gene watson","dyson parody, gene watson"
q_77,Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,yes,No,0.0,0.0,,7075,1,7115,0.11115029104985297,0.7488029168453068,21,30,3,2,"the princess bride, the princess bride (novel), i never sang for my father","the princess bride (film), i never sang for my father"
q_78,When did Prince John Konstantinovich Of Russia's mother die?,24 March 1927,I cannot answer this question. The knowledge graph does not contain information about when Prince John Konstantinovich Of Russia's mother died.,0.0,0.0,,2575,26,2631,0.03287791693583131,0.9447897910140456,9,30,5,2,"prince john constantinovich, grand duke konstantine konstantinovich of russia, prince ioann konstantinovich of russia, prince igor konstantinovich, princess helen of serbia",prince john konstantinovich of russia
q_79,Which country Audofleda's husband is from?,Ostrogothic Kingdom,ostrogoths,0.0,0.0,,1303,3,1353,0.00711200013756752,0.7946041668765247,16,9,1,2,audofleda,audofleda
q_80,What is the place of birth of the director of film Letter To The King?,Kurdish,UNKNOWN,0.0,0.0,,328,1,358,0.004437167197465897,0.716590833151713,2,4,1,2,letter to the king,letter to the king
q_81,"Are both bands, Snowman (Band) and Jessamine (Band), from the same country?",no,no,1.0,1.0,,5920,1,5971,0.04842970799654722,0.9392194170504808,21,30,4,2,"snowman, perth, jessamine, another fictionalized history","snowman (band), jessamine (band)"
q_82,Where was the performer of song God (John Lennon Song) born?,Liverpool,liverpool,1.0,1.0,,8819,2,8866,0.21330762491561472,0.9356718331109732,8,30,3,2,"god, john lennon/plastic ono band, john lennon","god (john lennon song), john lennon"
q_83,"Which film has the director who died earlier, Captain Kidd And The Slave Girl or Relax Freddie?",Captain Kidd And The Slave Girl,captain kidd and the slave girl,1.0,1.0,,2737,6,2780,0.01140495901927352,0.6151121249422431,12,29,2,2,"captain kidd and the slave girl, relax freddie","captain kidd and the slave girl, relax freddie"
q_84,"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",Go Ahead And Break My Heart,Go Ahead and Break My Heart,1.0,1.0,,9179,6,9231,0.025316125014796853,0.9381833330262452,14,30,2,2,"go ahead and break my heart, knee deep in my heart","go ahead and break my heart, knee deep in my heart"
q_85,"Which film has the director who died later, The Fatal Mistake or The Devil'S Hairpin?",The Devil'S Hairpin,the fatal mistake,0.0,0.0,,3110,3,3161,0.008743125014007092,0.6814708749298006,22,22,2,2,"the fatal mistake, the devil's hairpin","the fatal mistake, the devil's hairpin"
q_86,Who is Maria Luisa Of Savoy's father-in-law?,"Louis, Grand Dauphin","louis, grand dauphin",1.0,1.0,,3431,6,3474,0.03528937487863004,0.7428109999746084,8,30,1,2,maria luisa of savoy,maria luisa of savoy
q_87,Who is the paternal grandfather of Kujō Yoritsugu?,Kujō Michiie,kujō michiie,1.0,1.0,,1923,6,1966,0.006468167062848806,0.6817679591476917,17,10,1,2,kujō yoritsugu,kujō yoritsugu
q_88,What is the place of birth of the director of film Marianela (1940 Film)?,Madrid,madrid,1.0,1.0,,896,2,934,0.004047750029712915,0.5159888749476522,4,7,1,2,marianela (1940 film),marianela (1940 film)
q_89,"Which film came out first, Repeated Absences or She Wore A Yellow Ribbon?",She Wore A Yellow Ribbon,she wore a yellow ribbon,1.0,1.0,,2845,5,2886,0.023287874879315495,0.6951998330187052,5,30,2,2,"repeated absences, she wore a yellow ribbon","repeated absences, she wore a yellow ribbon"
q_90,"Who lived longer, Edward Dearle or Michael Doeberl?",Edward Dearle,Michael Doeberl,0.0,0.0,,6718,4,6772,0.025012874975800514,0.6938814159948379,28,30,2,2,"edward dearle, michael doeberl","edward dearle, michael doeberl"
q_91,Where does Karin Stoltenberg's husband work at?,United Nations,international institute for democracy and electoral assistance,0.0,0.0,,3013,7,3055,0.011984999990090728,0.7608272079378366,21,30,1,2,karin stoltenberg,karin stoltenberg
q_92,Where was the director of film Lettre Ouverte born?,Paris,alexandria,0.0,0.0,,2711,2,2742,0.005207875045016408,1.0925110829994082,9,11,1,2,lettre ouverte,lettre ouverte
q_93,"Who is William Ii, Count Of Flanders's paternal grandmother?",Mathilde of Bourbon,mathilde of bourbon,1.0,1.0,,2333,4,2374,0.04773116600699723,0.7191118330229074,10,30,5,2,"william ii, margaret ii of flanders, guy, count of flandres, william ii of dampierre","william ii, count of flanders"
q_94,What is the place of birth of Clara Novello's father?,London,london,1.0,1.0,,5809,1,5846,0.02386616705916822,0.8852448749821633,8,30,5,2,"mary sabilla hehl, clara anastasia novello, charles lamb, to clara n., vincent novello",clara novello
q_95,"Which film came out earlier, Emmy Of Stork'S Nest or Indira Vizha?",Emmy Of Stork'S Nest,Emmy of Stork's Nest,1.0,1.0,,1128,8,1180,0.008534499909728765,0.6341315000317991,14,20,2,2,"emmy of stork's nest, indira vizha","emmy of stork's nest, indira vizha"
q_96,"Which film came out first, Celine: Through The Eyes Of The World or Dilan 1991?",Celine: Through The Eyes Of The World,Celine: Through the Eyes of the World,1.0,1.0,,16607,9,16658,0.26965816714800894,1.4388054579030722,20,30,2,2,"celine: through the eyes of the world, dilan 1991","celine: through the eyes of the world, dilan 1991"
q_97,"Who was born earlier, Silas Hardy or Lee Mantle?",Lee Mantle,Silas Hardy,0.0,0.0,,9036,3,9085,0.08457420812919736,1.1137930830009282,18,30,2,2,"silas hardy, lee mantle","silas hardy, lee mantle"
q_98,"Where was the place of burial of Albert Frederick, Duke Of Prussia's mother?",Königsberg,Gurievsk,0.0,0.0,,2925,3,2959,0.02926058298908174,0.5685252081602812,16,30,5,2,"albert of prussia, albert frederick, prince frederick henry albert of prussia, anna marie of brunswick-lüneburg, prince albert of prussia","albert frederick, duke of prussia"
q_99,Where was the place of death of Juan Carlos Gumucio's wife?,Homs,homs,1.0,1.0,,2331,2,2382,0.016977665945887566,0.6223355419933796,19,30,5,2,"marie colvin, juan carlos gumucio quiroga, bolivia, marcelino camacho, luciana osorio ghigliotto",juan carlos gumucio
q_100,Who is the father of the director of film Gramps Is In The Resistance?,Alain Poiré,alain poiré,1.0,1.0,,343,4,378,0.0052051248494535685,5.503168709110469,2,4,1,2,gramps is in the resistance,gramps is in the resistance
q_101,What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,"Naha, Okinawa",naha,0.0,0.6666666666666666,,1521,2,1569,0.01901595899835229,0.6192071251571178,10,30,3,2,"heaven, namie amuro live style 2014, namie amuro","heaven (namie amuro song), namie amuro"
q_102,What nationality is Philip Of Ibelin (1180–1227)'s mother?,Byzantine,The knowledge graph does not contain information about the nationality of Philip of Ibelin's mother.,0.0,0.0,,3381,20,3445,0.025869041914120317,0.8729505001101643,16,30,1,2,philip of ibelin,philip of ibelin
q_103,"Who was born later, Joseph J. Magliocco or Viktoriya Zeynep Güneş?",Viktoriya Zeynep Güneş,Viktoriya Zeynep Güneş,1.0,1.0,,2518,8,2574,0.012793875066563487,0.8207783331163228,25,30,2,2,"joseph j. magliocco, viktoriya zeynep güneş","joseph j. magliocco, viktoriya zeynep güneş"
q_104,When is the lead guitarist of List Of The Dillinger Escape Plan Band Members's birthday?,"August 8, 1975","I cannot answer this question. The knowledge graph does not contain information about the birthday of any lead guitarist of The Dillinger Escape Plan, nor does it contain an entity named ""List Of The Dillinger Escape Plan Band Members"".",0.0,0.0,,1965,45,2043,0.018620916176587343,0.8016408749390393,19,30,3,2,"paul d'elia, jeff geisser, the dillinger escape plan","list of the dillinger escape plan band members, the dillinger escape plan"
q_105,Where does Huma Abedin's husband work at?,Chuck Schumer,,0.0,0.0,,6530,1,6575,0.047678333008661866,0.7563042500987649,17,30,5,2,"huma mahmood abedin, anthony weiner, princess haya, zein al-sharaf, prince hamzah",huma abedin
q_106,"Are the movies About A Wife, A Dream And Another... and The Doolins Of Oklahoma, from the same country?",no,no,1.0,1.0,,2177,1,2218,0.00898608285933733,0.7708114581182599,12,16,3,2,"about a wife, a dream and another ..., alexander pozhenskiy, the doolins of oklahoma","about a wife, a dream and another..., the doolins of oklahoma"
